gen,nevals,avg,std,min,max
0,50,[0.81374 0.08446],[0.00927537 0.02028419],[0.79  0.055],[0.829 0.21 ]
1,4,[0.81   0.0748],[0.01226377 0.00851822],[0.793 0.061],[0.828 0.086]
2,5,[0.8084 0.108 ],[0.0108922  0.05074249],[0.789 0.06 ],[0.82  0.206]
3,3,[0.8084 0.1048],[0.01083697 0.05183589],[0.789 0.06 ],[0.82  0.206]
4,5,[0.811  0.0752],[0.00718331 0.01592985],[0.802 0.055],[0.819 0.095]
5,5,[0.8142 0.0812],[0.00702567 0.01059056],[0.803 0.061],[0.825 0.091]
6,5,[0.8218 0.0818],[0.0059127  0.01163443],[0.814 0.062],[0.829 0.094]
7,2,[0.8228 0.0856],[0.00620967 0.00958332],[0.813 0.072],[0.83  0.094]
8,5,[0.8264 0.0754],[0.00349857 0.00854634],[0.82  0.068],[0.83  0.089]
9,3,[0.8234 0.0866],[0.0060531  0.00906863],[0.816 0.075],[0.832 0.101]
10,3,[0.8214 0.083 ],[0.00793977 0.00532917],[0.812 0.075],[0.832 0.089]
11,5,[0.8194 0.0756],[0.00886792 0.01220819],[0.804 0.057],[0.829 0.089]
12,4,[0.8206 0.0738],[0.00677052 0.0142464 ],[0.811 0.057],[0.827 0.093]
13,3,[0.821  0.0698],[0.00712741 0.01433039],[0.811 0.051],[0.829 0.093]
14,3,[0.8168 0.0814],[0.00511468 0.01451344],[0.814 0.054],[0.827 0.093]
15,3,[0.8144 0.0838],[0.00149666 0.00667533],[0.812 0.074],[0.816 0.093]
16,5,[0.8152 0.0838],[0.0040694  0.00724983],[0.808 0.073],[0.82  0.095]
17,5,[0.819  0.0802],[0.00596657 0.01182201],[0.811 0.063],[0.828 0.096]
18,3,[0.8206 0.0806],[0.00392938 0.0082365 ],[0.817 0.071],[0.828 0.091]
19,4,[0.8152 0.086 ],[0.00318748 0.00787401],[0.811 0.071],[0.819 0.094]
20,5,[0.8182 0.0886],[0.00318748 0.00581722],[0.815 0.078],[0.824 0.094]
21,4,[0.816  0.0914],[0.00209762 0.00475815],[0.814 0.086],[0.819 0.099]
22,3,[0.8172 0.0864],[0.0009798  0.00387814],[0.816 0.082],[0.818 0.093]
23,5,[0.8184 0.0852],[0.00135647 0.00376298],[0.816 0.079],[0.82 0.09]
24,3,[0.8184 0.0846],[0.00195959 0.00293939],[0.816 0.08 ],[0.82  0.089]
25,4,[0.817  0.0832],[0.002      0.00491528],[0.814 0.075],[0.82  0.089]
