gen,nevals,avg,std,min,max
0,50,[0.81622 0.09208],[0.009407   0.02556626],[0.793 0.063],[0.832 0.21 ]
1,4,[0.8126 0.089 ],[0.00765768 0.00622896],[0.798 0.078],[0.82  0.097]
2,3,[0.8146 0.0896],[0.0032619  0.00387814],[0.812 0.082],[0.821 0.093]
3,5,[0.8154 0.0836],[0.00656049 0.0062482 ],[0.806 0.073],[0.826 0.091]
4,5,[0.8166 0.0808],[0.00557136 0.00746726],[0.808 0.069],[0.825 0.092]
5,4,[0.8178 0.0848],[0.00116619 0.00778203],[0.817 0.076],[0.82  0.097]
6,2,[0.8184 0.0818],[0.00135647 0.00292575],[0.817 0.076],[0.82  0.084]
7,4,[0.8168 0.084 ],[0.00172047 0.00521536],[0.814 0.079],[0.819 0.094]
8,4,[0.8174 0.1072],[0.00272764 0.05352906],[0.813 0.076],[0.821 0.214]
9,4,[0.816  0.0836],[0.00303315 0.00618385],[0.812 0.075],[0.82  0.091]
10,3,[0.8178 0.0828],[0.0059127  0.01012719],[0.812 0.063],[0.829 0.091]
11,5,[0.8182 0.1124],[0.00278568 0.04893506],[0.815 0.082],[0.822 0.21 ]
12,3,[0.818  0.0878],[0.00109545 0.00487442],[0.817 0.08 ],[0.82  0.093]
13,4,[0.8186 0.0906],[0.00185472 0.00431741],[0.815 0.084],[0.82  0.095]
14,4,[0.8164 0.0916],[0.00174356 0.00611882],[0.814 0.083],[0.819 0.101]
15,3,[0.8182 0.0836],[0.00116619 0.00257682],[0.817 0.08 ],[0.82  0.088]
16,4,[0.8164 0.0816],[0.00135647 0.005004  ],[0.814 0.076],[0.818 0.089]
17,4,[0.8156 0.0852],[0.00162481 0.01059056],[0.814 0.066],[0.818 0.097]
18,5,[0.8172 0.0842],[0.00278568 0.00570614],[0.814 0.078],[0.822 0.094]
19,2,[0.8166 0.0824],[0.00215407 0.00361109],[0.814 0.078],[0.819 0.086]
20,4,[0.8152 0.0928],[0.00381576 0.00526878],[0.808 0.085],[0.819 0.1  ]
21,4,[0.817  0.0924],[0.00167332 0.00682935],[0.815 0.084],[0.819 0.101]
22,4,[0.8198 0.088 ],[0.00483322 0.0045607 ],[0.815 0.082],[0.829 0.095]
23,5,[0.8196 0.0918],[0.00449889 0.0065238 ],[0.815 0.082],[0.828 0.101]
24,5,[0.8196 0.1124],[0.00377359 0.04909012],[0.817 0.067],[0.827 0.208]
25,5,[0.8182 0.0896],[0.00203961 0.00646838],[0.815 0.081],[0.821 0.1  ]
