gen,nevals,avg,std,min,max
0,50,[0.81424 0.08644],[0.00949012 0.01995912],[0.789 0.046],[0.832 0.204]
1,4,[0.8108 0.0838],[0.01163443 0.00491528],[0.797 0.076],[0.831 0.091]
2,3,[0.809 0.088],[0.01164474 0.00654217],[0.797 0.076],[0.831 0.093]
3,4,[0.8134 0.1062],[0.00637495 0.04954755],[0.807 0.071],[0.825 0.204]
4,5,[0.8156 0.0864],[0.00773563 0.0058515 ],[0.805 0.079],[0.828 0.095]
5,2,[0.816  0.0902],[0.00629285 0.00299333],[0.811 0.087],[0.828 0.095]
6,4,[0.8202 0.1364],[0.007494   0.05790544],[0.812 0.08 ],[0.83 0.21]
7,5,[0.8192 0.0908],[0.00863481 0.0066453 ],[0.808 0.08 ],[0.83  0.099]
8,4,[0.816  0.0894],[0.00622896 0.00382623],[0.811 0.084],[0.828 0.095]
9,2,[0.8126 0.0878],[0.00185472 0.00479166],[0.811 0.083],[0.816 0.095]
10,5,[0.8144 0.0922],[0.00135647 0.00248193],[0.812 0.088],[0.816 0.095]
11,5,[0.814  0.0906],[0.00644981 0.00427083],[0.805 0.086],[0.825 0.096]
12,5,[0.817  0.0892],[0.00629285 0.00691086],[0.811 0.079],[0.829 0.097]
13,5,[0.825  0.0826],[0.00666333 0.00484149],[0.817 0.079],[0.832 0.092]
14,5,[0.8242 0.0836],[0.00711056 0.01019019],[0.815 0.067],[0.83  0.097]
15,2,[0.8246 0.0842],[0.00703136 0.01158275],[0.816 0.068],[0.831 0.098]
16,4,[0.8244 0.0788],[0.00574804 0.00556417],[0.817 0.071],[0.83  0.088]
17,4,[0.8252 0.0836],[0.00679412 0.00615142],[0.816 0.077],[0.832 0.094]
18,3,[0.8256 0.0818],[0.0052     0.00630555],[0.816 0.074],[0.831 0.091]
19,5,[0.8236 0.081 ],[0.00595315 0.01023719],[0.816 0.068],[0.83  0.093]
20,3,[0.8234 0.0774],[0.01130664 0.00564269],[0.801 0.07 ],[0.83  0.084]
21,5,[0.8232 0.083 ],[0.00775629 0.00774597],[0.811 0.074],[0.83  0.096]
22,3,[0.8228 0.0836],[0.00716659 0.00372022],[0.811 0.08 ],[0.829 0.089]
23,1,[0.8206 0.0842],[0.0065909  0.00526878],[0.811 0.076],[0.829 0.089]
24,5,[0.8244 0.0792],[0.00531413 0.00994786],[0.816 0.065],[0.831 0.091]
25,5,[0.8168 0.0988],[0.00899778 0.05612629],[0.805 0.062],[0.827 0.21 ]
