gen,nevals,avg,std,min,max
0,50,[0.81844 0.07642],[0.00890654 0.0113227 ],[0.795 0.048],[0.833 0.093]
1,3,[0.824  0.0756],[0.00464758 0.0128    ],[0.82  0.056],[0.833 0.096]
2,4,[0.8236 0.073 ],[0.00135647 0.0148324 ],[0.822 0.056],[0.826 0.098]
3,5,[0.8164 0.0742],[0.00893532 0.0109252 ],[0.805 0.056],[0.825 0.09 ]
4,4,[0.8112 0.0666],[0.01022546 0.0108922 ],[0.8   0.052],[0.824 0.079]
5,5,[0.811 0.073],[0.01033441 0.00726636],[0.8   0.064],[0.824 0.083]
6,4,[0.8144 0.066 ],[0.01139474 0.00252982],[0.797 0.062],[0.826 0.068]
7,4,[0.8152 0.0658],[0.01256025 0.00879545],[0.797 0.049],[0.826 0.075]
8,3,[0.8248 0.066 ],[0.00116619 0.00260768],[0.823 0.061],[0.826 0.068]
9,3,[0.8254 0.0698],[0.0008     0.00256125],[0.824 0.066],[0.826 0.073]
10,4,[0.8232 0.078 ],[0.00574108 0.00867179],[0.812 0.072],[0.828 0.095]
11,4,[0.8252 0.0728],[0.00172047 0.00658483],[0.823 0.061],[0.828 0.08 ]
12,4,[0.8262 0.0766],[0.00116619 0.00205913],[0.824 0.074],[0.827 0.079]
13,5,[0.825 0.071],[0.00260768 0.00654217],[0.821 0.061],[0.829 0.078]
14,4,[0.8188 0.063 ],[0.01045753 0.01282186],[0.798 0.039],[0.826 0.075]
15,4,[0.815  0.0742],[0.01360882 0.0051923 ],[0.79  0.065],[0.826 0.08 ]
16,5,[0.8122 0.0676],[0.00835225 0.0080399 ],[0.798 0.057],[0.822 0.076]
17,4,[0.8108 0.0812],[0.01410532 0.01699882],[0.785 0.057],[0.825 0.099]
18,4,[0.8086 0.0802],[0.01059434 0.00943186],[0.792 0.067],[0.825 0.096]
19,3,[0.8096 0.082 ],[0.01227355 0.00927362],[0.792 0.067],[0.83  0.096]
20,4,[0.8134 0.0808],[0.01135958 0.00910824],[0.797 0.071],[0.827 0.096]
21,4,[0.8236 0.0748],[0.00731027 0.00444522],[0.809 0.068],[0.828 0.081]
22,4,[0.8248 0.075 ],[0.0079599  0.00209762],[0.809 0.072],[0.83  0.077]
23,3,[0.8216 0.0782],[0.00788923 0.01062826],[0.811 0.066],[0.829 0.098]
24,3,[0.819  0.0782],[0.00860233 0.01296765],[0.811 0.063],[0.83  0.098]
25,4,[0.8146 0.0866],[0.00755248 0.0088    ],[0.808 0.076],[0.829 0.098]
