gen,nevals,avg,std,min,max
0,50,[0.81456 0.08028],[0.00839562 0.0121853 ],[0.789 0.047],[0.828 0.098]
1,5,[0.8204 0.0892],[0.00840476 0.00453431],[0.806 0.083],[0.829 0.094]
2,4,[0.8174 0.0796],[0.01443052 0.00768375],[0.79  0.073],[0.829 0.094]
3,5,[0.82   0.0848],[0.0086487  0.00708237],[0.804 0.077],[0.83  0.096]
4,4,[0.8226 0.0894],[0.00185472 0.00508331],[0.82  0.081],[0.825 0.096]
5,4,[0.8214 0.083 ],[0.00185472 0.00878635],[0.819 0.067],[0.824 0.091]
6,4,[0.8192 0.0856],[0.00292575 0.00688767],[0.814 0.073],[0.823 0.092]
7,4,[0.8194 0.0832],[0.0008     0.00773046],[0.818 0.07 ],[0.82  0.092]
8,4,[0.8198 0.086 ],[0.00278568 0.00758947],[0.817 0.076],[0.825 0.097]
9,5,[0.8184 0.0862],[0.00174356 0.01094349],[0.815 0.069],[0.82 0.1 ]
10,5,[0.8158 0.0756],[0.00222711 0.01085541],[0.814 0.059],[0.82 0.09]
11,5,[0.821  0.0772],[0.00551362 0.00934666],[0.814 0.068],[0.828 0.095]
12,3,[0.8134 0.075 ],[0.00215407 0.0091433 ],[0.81  0.063],[0.816 0.086]
13,5,[0.81   0.0728],[0.00316228 0.0103034 ],[0.806 0.06 ],[0.815 0.085]
14,4,[0.8128 0.0756],[0.00354401 0.00665132],[0.806 0.068],[0.816 0.085]
15,3,[0.8134 0.0798],[0.00392938 0.00837616],[0.806 0.065],[0.817 0.09 ]
16,5,[0.813  0.0758],[0.00469042 0.00788416],[0.807 0.066],[0.819 0.087]
17,5,[0.8128 0.082 ],[0.00386782 0.00525357],[0.808 0.075],[0.818 0.09 ]
18,3,[0.8136 0.0866],[0.0051614  0.00484149],[0.805 0.082],[0.82  0.096]
19,4,[0.8132 0.0832],[0.00411825 0.0056356 ],[0.807 0.075],[0.819 0.092]
20,4,[0.8122 0.0816],[0.00248193 0.00671118],[0.809 0.073],[0.816 0.092]
21,5,[0.8132 0.0844],[0.00256125 0.00241661],[0.81  0.081],[0.817 0.088]
22,4,[0.8158 0.0848],[0.00365513 0.00614492],[0.811 0.075],[0.821 0.091]
23,4,[0.8136 0.0798],[0.00241661 0.00893085],[0.81  0.065],[0.817 0.091]
24,3,[0.8136 0.079 ],[0.00149666 0.00715542],[0.811 0.069],[0.815 0.086]
25,5,[0.808  0.0832],[0.0091433 0.0049558],[0.791 0.075],[0.818 0.09 ]
