gen,nevals,avg,std,min,max
0,50,[0.81992 0.08378],[0.00781752 0.01974567],[0.798 0.065],[0.832 0.208]
1,2,[0.8248 0.0816],[0.0059127  0.01197664],[0.814 0.068],[0.832 0.101]
2,4,[0.8182 0.0874],[0.00805978 0.01001199],[0.808 0.073],[0.83  0.101]
3,3,[0.8218 0.0882],[0.00830422 0.00992774],[0.81  0.073],[0.83  0.101]
4,5,[0.819  0.1164],[0.00613188 0.04629298],[0.814 0.085],[0.827 0.208]
5,4,[0.824  0.1094],[0.00817313 0.05013023],[0.814 0.074],[0.831 0.208]
6,3,[0.8204 0.0838],[0.01281562 0.00932523],[0.798 0.074],[0.831 0.101]
7,5,[0.825  0.0832],[0.00629285 0.00649307],[0.813 0.072],[0.83  0.092]
8,3,[0.8282 0.0766],[0.00116619 0.00801499],[0.827 0.065],[0.83  0.085]
9,5,[0.8298 0.0824],[0.0004     0.00355528],[0.829 0.076],[0.83  0.085]
10,4,[0.8288 0.0764],[0.00193907 0.00906863],[0.825 0.064],[0.83  0.085]
11,4,[0.8294 0.0788],[0.00174356 0.00941063],[0.826 0.064],[0.831 0.089]
12,4,[0.8294 0.0708],[0.00162481 0.00577581],[0.827 0.063],[0.831 0.08 ]
13,5,[0.8284 0.0798],[0.00257682 0.0065238 ],[0.824 0.073],[0.831 0.092]
14,5,[0.8292 0.0804],[0.0009798  0.00431741],[0.828 0.076],[0.831 0.087]
15,5,[0.821 0.076],[0.00965401 0.00525357],[0.804 0.069],[0.831 0.084]
16,5,[0.8242 0.0804],[0.00913017 0.00463033],[0.806 0.075],[0.83  0.088]
17,3,[0.8242 0.0854],[0.00820731 0.00733757],[0.808 0.075],[0.83  0.095]
18,4,[0.8258 0.08  ],[0.00842378 0.00509902],[0.809 0.074],[0.831 0.088]
19,5,[0.827  0.0836],[0.00660303 0.00458694],[0.814 0.079],[0.832 0.09 ]
20,4,[0.8288 0.0794],[0.00172047 0.00722772],[0.827 0.068],[0.832 0.09 ]
21,5,[0.8274 0.0792],[0.00431741 0.00584466],[0.82  0.073],[0.831 0.089]
22,4,[0.8234 0.083 ],[0.0051614  0.00438178],[0.818 0.076],[0.831 0.089]
23,4,[0.8216 0.0782],[0.00361109 0.0056    ],[0.817 0.069],[0.828 0.086]
24,3,[0.8214 0.107 ],[0.0008     0.05468455],[0.82  0.072],[0.822 0.216]
25,3,[0.8218 0.079 ],[0.0009798  0.00654217],[0.82  0.072],[0.823 0.091]
