precision,recall,f1score,mcc,stat_par,eq_odds,ao,acc,model,fairness_method
0.829942137918464,0.8382840716444313,0.8293309516699673,0.5318048445439092,-0.07633177166208957,0.12976064765927497,0.06506597269296635,0.8382840716444313,adversarial_debiasing,NO_ONE
