,Accuracy,Recall,Precision,F1,MCC,SPD,AOD,EOD,Run
29,0.733,0.636,0.71,0.644,0.338,0.117,0.088,0.118,11
30,0.7,0.63,0.651,0.636,0.281,0.004,0.05,0.046,11
31,0.723,0.579,0.826,0.554,0.321,0.012,0.043,0.026,11
32,0.747,0.649,0.667,0.656,0.315,0.186,0.154,0.133,13
33,0.753,0.56,0.697,0.549,0.217,0.032,0.006,0.064,13
34,0.737,0.5,0.368,0.424,0.0,0.0,0.0,0.0,13
35,0.737,0.5,0.368,0.424,0.0,0.0,0.0,0.0,13
36,0.737,0.657,0.704,0.667,0.358,0.181,0.125,0.125,12
37,0.737,0.665,0.701,0.675,0.365,0.073,0.015,0.004,12
38,0.737,0.673,0.7,0.681,0.372,0.048,0.01,0.059,12
39,0.717,0.664,0.675,0.668,0.338,0.089,0.032,0.005,12
40,0.71,0.556,0.849,0.512,0.28,0.036,0.018,0.0,12
41,0.707,0.554,0.807,0.51,0.257,0.053,0.034,0.031,12
42,0.673,0.5,0.337,0.402,0.0,0.0,0.0,0.0,12
43,0.817,0.764,0.786,0.773,0.55,0.115,0.11,0.052,8
44,0.8,0.746,0.764,0.754,0.51,0.192,0.176,0.155,8
45,0.797,0.753,0.758,0.756,0.511,0.061,0.088,0.081,8
46,0.773,0.702,0.732,0.712,0.433,0.079,0.121,0.057,8
47,0.773,0.737,0.731,0.733,0.467,0.032,0.014,0.001,8
48,0.753,0.71,0.707,0.708,0.416,0.0,0.025,0.013,8
49,0.767,0.716,0.722,0.719,0.438,0.005,0.034,0.017,8
50,0.763,0.655,0.699,0.668,0.351,0.299,0.26,0.223,9
51,0.767,0.653,0.706,0.667,0.355,0.162,0.128,0.06,9
52,0.763,0.655,0.699,0.668,0.351,0.128,0.073,0.084,9
53,0.77,0.69,0.708,0.697,0.398,0.027,0.047,0.018,9
54,0.75,0.638,0.678,0.649,0.313,0.128,0.085,0.073,9
55,0.727,0.5,0.363,0.421,0.0,0.0,0.0,0.0,9
56,0.743,0.646,0.68,0.656,0.325,0.109,0.06,0.066,1
57,0.743,0.653,0.681,0.662,0.333,0.092,0.039,0.055,1
58,0.747,0.656,0.685,0.665,0.34,0.097,0.031,0.096,1
59,0.757,0.642,0.705,0.655,0.341,0.007,0.055,0.003,1
60,0.76,0.658,0.707,0.671,0.362,0.151,0.092,0.129,1
61,0.713,0.5,0.357,0.416,0.0,0.0,0.0,0.0,1
62,0.733,0.556,0.702,0.535,0.212,0.094,0.062,0.118,0
63,0.76,0.647,0.71,0.661,0.352,0.08,0.004,0.047,0
64,0.75,0.64,0.692,0.652,0.328,0.004,0.076,0.007,0
65,0.74,0.68,0.706,0.688,0.385,0.091,0.052,0.047,2
66,0.723,0.671,0.684,0.676,0.355,0.012,0.046,0.073,2
67,0.74,0.696,0.705,0.7,0.4,0.082,0.14,0.073,2
68,0.683,0.625,0.635,0.629,0.261,0.037,0.066,0.064,2
69,0.67,0.5,0.335,0.401,0.0,0.0,0.0,0.0,2
70,0.723,0.672,0.664,0.667,0.336,0.048,0.062,0.09,3
71,0.757,0.674,0.697,0.682,0.37,0.086,0.079,0.033,3
72,0.733,0.64,0.664,0.648,0.302,0.011,0.023,0.044,3
73,0.747,0.67,0.684,0.676,0.354,0.066,0.091,0.087,3
74,0.723,0.636,0.652,0.642,0.288,0.034,0.024,0.001,3
75,0.807,0.725,0.765,0.74,0.489,0.164,0.054,0.077,7
76,0.78,0.688,0.727,0.701,0.413,0.172,0.073,0.151,7
77,0.79,0.68,0.751,0.699,0.425,0.24,0.155,0.188,7
78,0.787,0.681,0.742,0.699,0.419,0.079,0.024,0.087,7
79,0.763,0.695,0.703,0.699,0.398,0.162,0.066,0.099,7
80,0.723,0.5,0.362,0.42,0.0,0.0,0.0,0.0,7
81,0.74,0.663,0.727,0.673,0.385,0.164,0.083,0.102,6
82,0.743,0.666,0.733,0.676,0.393,0.12,0.036,0.056,6
83,0.74,0.661,0.729,0.67,0.384,0.052,0.032,0.005,6
84,0.737,0.654,0.728,0.662,0.374,0.008,0.091,0.04,6
85,0.727,0.625,0.739,0.625,0.346,0.1,0.036,0.006,6
86,0.673,0.524,0.834,0.447,0.18,0.004,0.009,0.0,6
87,0.657,0.5,0.328,0.396,0.0,0.0,0.0,0.0,6
88,0.71,0.648,0.664,0.654,0.312,0.027,0.024,0.133,4
89,0.723,0.664,0.68,0.67,0.344,0.11,0.053,0.045,4
90,0.753,0.675,0.726,0.687,0.398,0.14,0.073,0.03,4
91,0.727,0.653,0.685,0.661,0.336,0.009,0.085,0.011,4
92,0.717,0.626,0.673,0.633,0.296,0.045,0.118,0.013,4
93,0.757,0.578,0.737,0.572,0.271,0.078,0.048,0.048,5
94,0.76,0.588,0.736,0.588,0.288,0.066,0.028,0.043,5
95,0.74,0.524,0.868,0.471,0.19,0.007,0.004,0.0,5
96,0.733,0.512,0.866,0.446,0.134,0.015,0.013,0.0,5
97,0.727,0.5,0.363,0.421,0.0,0.0,0.0,0.0,5
98,0.78,0.718,0.729,0.723,0.447,0.1,0.001,0.068,19
99,0.793,0.721,0.748,0.731,0.468,0.183,0.085,0.145,19
100,0.777,0.716,0.724,0.72,0.44,0.224,0.119,0.244,19
101,0.773,0.732,0.723,0.727,0.454,0.104,0.004,0.077,19
102,0.8,0.736,0.756,0.744,0.491,0.218,0.122,0.14,19
103,0.773,0.721,0.721,0.721,0.442,0.153,0.05,0.138,19
104,0.757,0.571,0.873,0.551,0.325,0.03,0.001,0.0,19
105,0.747,0.553,0.869,0.521,0.28,0.016,0.007,0.0,19
106,0.717,0.5,0.358,0.417,0.0,0.0,0.0,0.0,19
107,0.75,0.706,0.712,0.709,0.418,0.08,0.009,0.072,18
108,0.743,0.695,0.704,0.699,0.399,0.11,0.031,0.072,18
109,0.76,0.713,0.724,0.718,0.437,0.071,0.02,0.051,18
110,0.75,0.689,0.712,0.697,0.401,0.022,0.11,0.01,18
111,0.753,0.672,0.724,0.685,0.393,0.083,0.009,0.075,18
112,0.753,0.67,0.725,0.682,0.391,0.113,0.039,0.12,18
113,0.707,0.544,0.8,0.496,0.231,0.019,0.042,0.006,18
114,0.68,0.5,0.34,0.405,0.0,0.0,0.0,0.0,18
