,Accuracy,Recall,Precision,F1,MCC,SPD,AOD,EOD,Run
27,0.861,0.653,0.782,0.686,0.415,0.052,0.017,0.019,15
28,0.859,0.642,0.782,0.675,0.4,0.043,0.0,0.015,15
29,0.85,0.614,0.759,0.641,0.344,0.044,0.017,0.017,15
30,0.852,0.612,0.77,0.64,0.349,0.043,0.014,0.009,15
31,0.844,0.56,0.794,0.567,0.266,0.029,0.02,0.028,15
32,0.839,0.537,0.79,0.528,0.208,0.026,0.03,0.049,15
33,0.83,0.5,0.415,0.454,0.0,0.0,0.0,0.0,15
34,0.866,0.668,0.778,0.701,0.433,0.07,0.038,0.047,14
35,0.852,0.63,0.74,0.658,0.353,0.041,0.012,0.049,14
36,0.864,0.644,0.784,0.678,0.404,0.043,0.003,0.01,14
37,0.86,0.625,0.781,0.656,0.375,0.036,0.004,0.003,14
38,0.85,0.563,0.797,0.573,0.274,0.013,0.016,0.037,14
39,0.835,0.5,0.418,0.455,0.0,0.0,0.0,0.0,14
40,0.866,0.667,0.789,0.701,0.439,0.076,0.057,0.09,10
41,0.866,0.657,0.794,0.692,0.429,0.058,0.03,0.044,10
42,0.865,0.662,0.786,0.696,0.431,0.06,0.026,0.033,10
43,0.863,0.658,0.781,0.691,0.421,0.049,0.01,0.006,10
44,0.862,0.659,0.777,0.692,0.419,0.041,0.003,0.012,10
45,0.863,0.659,0.78,0.693,0.423,0.047,0.005,0.002,10
46,0.857,0.617,0.784,0.647,0.365,0.032,0.001,0.004,10
47,0.849,0.563,0.832,0.571,0.288,0.018,0.005,0.018,10
48,0.848,0.561,0.826,0.568,0.281,0.015,0.011,0.031,10
49,0.841,0.533,0.831,0.52,0.209,0.007,0.008,0.018,10
50,0.832,0.5,0.416,0.454,0.0,0.0,0.0,0.0,10
51,0.864,0.681,0.783,0.713,0.453,0.103,0.078,0.111,11
52,0.861,0.663,0.783,0.696,0.43,0.085,0.056,0.075,11
53,0.86,0.687,0.768,0.715,0.448,0.082,0.035,0.035,11
54,0.86,0.677,0.772,0.707,0.439,0.056,0.004,0.03,11
55,0.85,0.61,0.777,0.638,0.35,0.05,0.026,0.031,11
56,0.85,0.61,0.777,0.638,0.35,0.049,0.023,0.026,11
57,0.842,0.557,0.818,0.561,0.27,0.029,0.019,0.024,11
58,0.841,0.555,0.815,0.557,0.263,0.027,0.014,0.015,11
59,0.826,0.5,0.413,0.452,0.0,0.0,0.0,0.0,11
60,0.857,0.642,0.786,0.675,0.404,0.054,0.02,0.023,13
61,0.853,0.618,0.793,0.648,0.371,0.049,0.028,0.043,13
62,0.852,0.648,0.758,0.677,0.391,0.047,0.008,0.007,13
63,0.84,0.554,0.804,0.555,0.255,0.017,0.004,0.005,13
64,0.826,0.5,0.413,0.452,0.0,0.0,0.0,0.0,13
65,0.861,0.663,0.783,0.696,0.43,0.069,0.042,0.064,12
66,0.86,0.662,0.782,0.695,0.427,0.069,0.044,0.07,12
67,0.86,0.659,0.78,0.692,0.422,0.053,0.013,0.014,12
68,0.858,0.656,0.775,0.689,0.415,0.055,0.018,0.022,12
69,0.859,0.658,0.78,0.691,0.42,0.055,0.019,0.024,12
70,0.857,0.639,0.783,0.672,0.397,0.043,0.004,0.001,12
71,0.856,0.638,0.783,0.67,0.394,0.039,0.001,0.007,12
72,0.851,0.618,0.771,0.647,0.358,0.028,0.013,0.028,12
73,0.851,0.619,0.771,0.648,0.359,0.028,0.012,0.026,12
74,0.852,0.62,0.774,0.649,0.362,0.031,0.011,0.028,12
75,0.845,0.566,0.817,0.576,0.289,0.019,0.006,0.02,12
76,0.838,0.54,0.83,0.531,0.23,0.013,0.001,0.001,12
77,0.827,0.5,0.413,0.453,0.0,0.0,0.0,0.0,12
78,0.863,0.656,0.797,0.692,0.431,0.081,0.063,0.097,1
79,0.862,0.664,0.785,0.698,0.432,0.057,0.006,0.009,1
80,0.858,0.633,0.794,0.666,0.395,0.043,0.006,0.001,1
81,0.858,0.632,0.792,0.665,0.393,0.043,0.006,0.001,1
82,0.853,0.611,0.788,0.639,0.358,0.034,0.001,0.012,1
83,0.842,0.553,0.822,0.555,0.262,0.015,0.009,0.025,1
84,0.828,0.5,0.414,0.453,0.0,0.0,0.0,0.0,1
85,0.865,0.661,0.786,0.695,0.429,0.08,0.071,0.114,0
86,0.864,0.655,0.783,0.689,0.419,0.06,0.045,0.077,0
87,0.864,0.657,0.78,0.691,0.42,0.053,0.024,0.036,0
88,0.863,0.65,0.785,0.684,0.413,0.039,0.005,0.004,0
89,0.857,0.614,0.784,0.644,0.36,0.035,0.013,0.021,0
90,0.849,0.565,0.805,0.575,0.281,0.022,0.013,0.023,0
91,0.842,0.54,0.803,0.533,0.219,0.012,0.003,0.003,0
92,0.77,0.604,0.598,0.6,0.201,0.001,0.036,0.055,0
93,0.864,0.661,0.789,0.696,0.432,0.059,0.016,0.011,2
94,0.861,0.658,0.778,0.69,0.418,0.046,0.006,0.026,2
95,0.861,0.665,0.775,0.697,0.426,0.052,0.001,0.018,2
96,0.859,0.661,0.769,0.692,0.417,0.049,0.0,0.015,2
97,0.856,0.637,0.774,0.669,0.387,0.039,0.01,0.033,2
98,0.855,0.655,0.757,0.684,0.398,0.032,0.027,0.058,2
99,0.853,0.657,0.749,0.685,0.395,0.034,0.027,0.062,2
100,0.846,0.567,0.809,0.578,0.288,0.014,0.018,0.043,2
101,0.829,0.5,0.415,0.453,0.0,0.0,0.0,0.0,2
102,0.858,0.652,0.785,0.685,0.416,0.064,0.02,0.017,3
103,0.859,0.653,0.788,0.687,0.42,0.065,0.02,0.016,3
104,0.857,0.646,0.784,0.68,0.408,0.053,0.002,0.015,3
105,0.853,0.634,0.773,0.665,0.383,0.047,0.005,0.03,3
106,0.85,0.613,0.778,0.641,0.355,0.046,0.013,0.012,3
107,0.844,0.598,0.762,0.622,0.321,0.04,0.005,0.007,3
108,0.842,0.558,0.832,0.562,0.277,0.023,0.005,0.003,3
109,0.84,0.553,0.828,0.554,0.264,0.015,0.007,0.02,3
110,0.834,0.532,0.828,0.515,0.203,0.012,0.0,0.006,3
111,0.825,0.5,0.413,0.452,0.0,0.0,0.0,0.0,3
112,0.857,0.655,0.769,0.687,0.409,0.079,0.055,0.074,7
113,0.857,0.653,0.769,0.685,0.406,0.053,0.012,0.006,7
114,0.856,0.645,0.769,0.676,0.395,0.05,0.012,0.007,7
115,0.855,0.644,0.768,0.675,0.392,0.05,0.01,0.002,7
116,0.854,0.65,0.76,0.68,0.395,0.052,0.016,0.016,7
117,0.854,0.65,0.759,0.68,0.394,0.048,0.01,0.006,7
118,0.848,0.608,0.761,0.634,0.336,0.038,0.01,0.007,7
119,0.843,0.572,0.771,0.586,0.28,0.028,0.012,0.016,7
120,0.828,0.5,0.414,0.453,0.0,0.0,0.0,0.0,7
121,0.859,0.683,0.767,0.711,0.441,0.088,0.053,0.068,19
122,0.858,0.665,0.772,0.696,0.424,0.066,0.023,0.019,19
123,0.858,0.666,0.769,0.697,0.423,0.069,0.026,0.021,19
124,0.855,0.661,0.761,0.691,0.41,0.041,0.02,0.054,19
125,0.849,0.617,0.761,0.645,0.35,0.038,0.003,0.006,19
126,0.848,0.616,0.759,0.643,0.347,0.036,0.0,0.011,19
127,0.845,0.572,0.803,0.586,0.296,0.027,0.005,0.002,19
128,0.826,0.5,0.413,0.453,0.0,0.0,0.0,0.0,19
129,0.862,0.652,0.774,0.685,0.408,0.068,0.039,0.051,18
130,0.862,0.647,0.774,0.68,0.402,0.041,0.004,0.019,18
131,0.86,0.657,0.762,0.687,0.405,0.041,0.005,0.017,18
132,0.857,0.621,0.768,0.651,0.36,0.043,0.006,0.006,18
133,0.848,0.567,0.775,0.579,0.271,0.019,0.005,0.016,18
134,0.844,0.544,0.79,0.541,0.225,0.014,0.005,0.008,18
135,0.834,0.5,0.417,0.455,0.0,0.0,0.0,0.0,18
136,0.866,0.672,0.776,0.704,0.436,0.084,0.052,0.072,6
137,0.865,0.671,0.772,0.703,0.432,0.056,0.001,0.02,6
138,0.862,0.66,0.769,0.692,0.415,0.049,0.011,0.039,6
139,0.86,0.64,0.771,0.672,0.389,0.045,0.003,0.021,6
140,0.858,0.626,0.772,0.657,0.369,0.043,0.001,0.018,6
141,0.854,0.615,0.76,0.643,0.346,0.041,0.003,0.01,6
142,0.849,0.572,0.776,0.586,0.282,0.019,0.012,0.031,6
143,0.845,0.548,0.785,0.547,0.233,0.014,0.004,0.015,6
144,0.789,0.629,0.624,0.627,0.253,0.029,0.025,0.057,6
145,0.793,0.641,0.633,0.636,0.274,0.096,0.072,0.09,6
146,0.859,0.649,0.769,0.68,0.4,0.076,0.066,0.102,4
147,0.858,0.651,0.765,0.682,0.4,0.051,0.025,0.036,4
148,0.856,0.616,0.78,0.645,0.36,0.044,0.024,0.033,4
149,0.85,0.575,0.804,0.591,0.303,0.035,0.027,0.04,4
150,0.832,0.5,0.416,0.454,0.0,0.0,0.0,0.0,4
151,0.861,0.658,0.773,0.691,0.416,0.074,0.052,0.077,5
152,0.863,0.65,0.787,0.684,0.415,0.054,0.027,0.043,5
153,0.86,0.639,0.784,0.672,0.397,0.057,0.037,0.058,5
154,0.854,0.613,0.777,0.642,0.355,0.04,0.013,0.016,5
155,0.848,0.567,0.801,0.578,0.284,0.019,0.002,0.007,5
156,0.842,0.541,0.806,0.535,0.224,0.018,0.012,0.018,5
157,0.841,0.539,0.798,0.531,0.216,0.014,0.003,0.001,5
158,0.831,0.5,0.416,0.454,0.0,0.0,0.0,0.0,5
