,Accuracy,Recall,Precision,F1,MCC,SPD,AOD,EOD,Run
29,0.85,0.762,0.813,0.782,0.573,0.163,0.056,0.047,6
30,0.851,0.761,0.814,0.782,0.573,0.158,0.048,0.033,6
31,0.833,0.711,0.802,0.739,0.505,0.09,0.04,0.108,6
32,0.753,0.5,0.377,0.43,0.0,0.0,0.0,0.0,6
33,0.851,0.763,0.813,0.782,0.574,0.179,0.086,0.097,4
34,0.846,0.75,0.809,0.772,0.555,0.149,0.036,0.012,4
35,0.845,0.742,0.812,0.766,0.549,0.125,0.0,0.042,4
36,0.743,0.556,0.613,0.555,0.16,0.01,0.149,0.342,4
37,0.754,0.5,0.377,0.43,0.0,0.0,0.0,0.0,4
38,0.847,0.758,0.809,0.778,0.565,0.173,0.083,0.091,14
39,0.846,0.754,0.808,0.775,0.56,0.163,0.067,0.065,14
40,0.844,0.735,0.818,0.763,0.548,0.103,0.02,0.069,14
41,0.836,0.718,0.809,0.746,0.519,0.101,0.015,0.062,14
42,0.751,0.579,0.64,0.584,0.21,0.076,0.051,0.194,14
43,0.752,0.5,0.376,0.429,0.0,0.0,0.0,0.0,14
44,0.849,0.757,0.812,0.778,0.567,0.162,0.061,0.055,15
45,0.848,0.755,0.812,0.777,0.564,0.162,0.064,0.061,15
46,0.848,0.75,0.814,0.773,0.561,0.144,0.034,0.013,15
47,0.846,0.741,0.816,0.767,0.552,0.122,0.002,0.037,15
48,0.835,0.716,0.807,0.744,0.515,0.103,0.012,0.058,15
49,0.827,0.701,0.794,0.727,0.486,0.047,0.093,0.181,15
50,0.828,0.704,0.795,0.73,0.49,0.055,0.084,0.169,15
51,0.753,0.5,0.377,0.43,0.0,0.0,0.0,0.0,15
52,0.846,0.753,0.808,0.774,0.558,0.181,0.111,0.149,5
53,0.846,0.748,0.811,0.771,0.556,0.153,0.057,0.058,5
54,0.844,0.74,0.812,0.765,0.547,0.131,0.025,0.006,5
55,0.817,0.663,0.799,0.689,0.441,0.112,0.077,0.116,5
56,0.78,0.615,0.706,0.63,0.309,0.096,0.013,0.043,5
57,0.777,0.608,0.703,0.621,0.296,0.082,0.008,0.077,5
58,0.769,0.599,0.68,0.61,0.268,0.034,0.181,0.328,5
59,0.754,0.5,0.377,0.43,0.0,0.0,0.0,0.0,5
60,0.851,0.766,0.813,0.785,0.577,0.173,0.065,0.056,1
61,0.849,0.765,0.81,0.783,0.574,0.178,0.072,0.066,1
62,0.845,0.755,0.807,0.775,0.559,0.153,0.043,0.025,1
63,0.844,0.752,0.807,0.773,0.556,0.149,0.035,0.011,1
64,0.843,0.763,0.798,0.778,0.561,0.168,0.06,0.05,1
65,0.832,0.772,0.776,0.774,0.547,0.204,0.098,0.094,1
66,0.836,0.73,0.799,0.753,0.524,0.123,0.012,0.019,1
67,0.827,0.714,0.787,0.738,0.496,0.086,0.047,0.118,1
68,0.751,0.5,0.376,0.429,0.0,0.0,0.0,0.0,1
69,0.847,0.758,0.811,0.779,0.567,0.174,0.071,0.071,11
70,0.846,0.752,0.811,0.774,0.56,0.156,0.044,0.027,11
71,0.843,0.736,0.816,0.762,0.546,0.113,0.018,0.07,11
72,0.843,0.736,0.817,0.762,0.546,0.113,0.019,0.071,11
73,0.717,0.517,0.539,0.501,0.051,0.063,0.269,0.546,11
74,0.786,0.687,0.712,0.697,0.399,0.146,0.105,0.151,11
75,0.735,0.549,0.599,0.545,0.14,0.018,0.141,0.337,11
76,0.75,0.5,0.375,0.429,0.0,0.0,0.0,0.0,11
77,0.848,0.756,0.814,0.778,0.568,0.171,0.083,0.097,10
78,0.844,0.74,0.816,0.765,0.55,0.13,0.022,0.001,10
79,0.844,0.737,0.819,0.764,0.55,0.117,0.0,0.034,10
80,0.773,0.674,0.694,0.683,0.368,0.136,0.063,0.054,10
81,0.749,0.5,0.375,0.428,0.0,0.0,0.0,0.0,10
82,0.844,0.756,0.808,0.776,0.562,0.179,0.094,0.113,0
83,0.841,0.759,0.798,0.775,0.556,0.173,0.077,0.082,0
84,0.84,0.743,0.806,0.765,0.545,0.147,0.047,0.039,0
85,0.822,0.696,0.794,0.723,0.48,0.139,0.089,0.124,0
86,0.792,0.714,0.724,0.719,0.438,0.181,0.167,0.264,0
87,0.787,0.647,0.723,0.665,0.362,0.151,0.101,0.107,0
88,0.771,0.665,0.691,0.675,0.356,0.117,0.043,0.027,0
89,0.748,0.5,0.374,0.428,0.0,0.0,0.0,0.0,0
90,0.843,0.753,0.808,0.774,0.559,0.177,0.091,0.112,2
91,0.843,0.755,0.807,0.775,0.56,0.176,0.086,0.102,2
92,0.841,0.745,0.809,0.767,0.55,0.156,0.058,0.056,2
93,0.838,0.732,0.809,0.757,0.536,0.123,0.006,0.027,2
94,0.831,0.719,0.8,0.745,0.513,0.122,0.016,0.01,2
95,0.811,0.674,0.779,0.699,0.44,0.024,0.133,0.253,2
96,0.747,0.5,0.373,0.427,0.0,0.0,0.0,0.0,2
97,0.849,0.763,0.812,0.782,0.573,0.184,0.106,0.144,12
98,0.847,0.76,0.811,0.779,0.568,0.175,0.092,0.12,12
99,0.846,0.767,0.804,0.782,0.57,0.186,0.103,0.135,12
100,0.846,0.746,0.816,0.771,0.558,0.134,0.026,0.016,12
101,0.845,0.742,0.816,0.768,0.554,0.124,0.014,0.001,12
102,0.749,0.5,0.375,0.428,0.0,0.0,0.0,0.0,12
103,0.842,0.754,0.799,0.772,0.551,0.166,0.063,0.051,13
104,0.843,0.757,0.801,0.775,0.556,0.178,0.079,0.075,13
105,0.843,0.749,0.804,0.77,0.55,0.151,0.039,0.013,13
106,0.836,0.737,0.795,0.758,0.529,0.153,0.054,0.04,13
107,0.835,0.73,0.796,0.753,0.522,0.136,0.033,0.009,13
108,0.817,0.676,0.789,0.703,0.451,0.13,0.094,0.137,13
109,0.816,0.67,0.793,0.696,0.446,0.115,0.07,0.098,13
110,0.757,0.594,0.656,0.603,0.242,0.092,0.033,0.165,13
111,0.752,0.5,0.376,0.429,0.0,0.0,0.0,0.0,13
112,0.848,0.756,0.811,0.777,0.565,0.16,0.054,0.043,3
113,0.846,0.754,0.808,0.775,0.56,0.155,0.05,0.037,3
114,0.846,0.75,0.81,0.772,0.557,0.14,0.03,0.008,3
115,0.832,0.728,0.79,0.75,0.514,0.125,0.006,0.041,3
116,0.765,0.649,0.678,0.659,0.325,0.072,0.03,0.095,3
117,0.752,0.5,0.376,0.429,0.0,0.0,0.0,0.0,3
118,0.847,0.754,0.808,0.775,0.56,0.165,0.063,0.055,8
119,0.847,0.753,0.81,0.774,0.56,0.161,0.058,0.048,8
120,0.848,0.758,0.809,0.778,0.565,0.173,0.079,0.084,8
121,0.846,0.749,0.81,0.771,0.555,0.142,0.028,0.002,8
122,0.84,0.736,0.802,0.759,0.533,0.135,0.027,0.003,8
123,0.84,0.734,0.802,0.758,0.532,0.13,0.019,0.012,8
124,0.754,0.59,0.646,0.599,0.23,0.103,0.015,0.138,8
125,0.752,0.583,0.64,0.59,0.216,0.088,0.04,0.178,8
126,0.747,0.571,0.626,0.575,0.189,0.058,0.088,0.258,8
127,0.755,0.5,0.377,0.43,0.0,0.0,0.0,0.0,8
128,0.85,0.761,0.813,0.781,0.571,0.17,0.064,0.06,18
129,0.849,0.751,0.816,0.774,0.563,0.146,0.03,0.007,18
130,0.849,0.753,0.815,0.776,0.564,0.149,0.035,0.016,18
131,0.847,0.743,0.817,0.769,0.555,0.127,0.001,0.042,18
132,0.837,0.724,0.803,0.75,0.521,0.121,0.006,0.028,18
133,0.818,0.667,0.8,0.694,0.447,0.12,0.083,0.123,18
134,0.749,0.58,0.634,0.586,0.206,0.101,0.021,0.15,18
135,0.754,0.5,0.377,0.43,0.0,0.0,0.0,0.0,18
136,0.847,0.755,0.808,0.775,0.56,0.162,0.066,0.064,19
137,0.847,0.752,0.811,0.774,0.559,0.151,0.052,0.044,19
138,0.846,0.745,0.812,0.769,0.554,0.132,0.023,0.0,19
139,0.846,0.744,0.813,0.768,0.552,0.127,0.017,0.009,19
140,0.833,0.716,0.8,0.742,0.509,0.097,0.017,0.063,19
141,0.754,0.5,0.377,0.43,0.0,0.0,0.0,0.0,19
142,0.848,0.756,0.81,0.777,0.563,0.17,0.071,0.073,9
143,0.849,0.759,0.81,0.779,0.566,0.177,0.085,0.097,9
144,0.846,0.751,0.807,0.772,0.555,0.166,0.071,0.074,9
145,0.846,0.749,0.808,0.771,0.554,0.159,0.058,0.054,9
146,0.826,0.703,0.787,0.728,0.483,0.148,0.081,0.097,9
147,0.821,0.682,0.791,0.709,0.46,0.147,0.125,0.192,9
148,0.821,0.679,0.794,0.707,0.459,0.138,0.106,0.159,9
149,0.758,0.576,0.652,0.58,0.214,0.083,0.256,0.447,9
150,0.755,0.5,0.377,0.43,0.0,0.0,0.0,0.0,9
