gen,nevals,avg,std,min,max
0,50,[0.81514 0.1765 ],[0.01022157 0.04593746],[0.792 0.106],[0.831 0.382]
1,4,[0.8156 0.1722],[0.00806474 0.0159925 ],[0.808 0.146],[0.83  0.189]
2,5,[0.8236 0.1698],[0.0062482  0.01146124],[0.812 0.154],[0.83  0.186]
3,5,[0.8254 0.1614],[0.00542586 0.01575563],[0.815 0.133],[0.831 0.178]
4,4,[0.8256 0.1734],[0.00488262 0.00891291],[0.816 0.161],[0.829 0.185]
5,5,[0.8186 0.2228],[0.00574804 0.07976816],[0.81  0.175],[0.828 0.382]
6,4,[0.8178 0.1718],[0.00354401 0.01824719],[0.812 0.136],[0.822 0.187]
7,3,[0.817  0.1638],[0.00289828 0.01637559],[0.812 0.136],[0.821 0.177]
8,5,[0.8174 0.1742],[0.00241661 0.01417604],[0.814 0.146],[0.821 0.184]
9,5,[0.82  0.211],[0.00260768 0.09040133],[0.816 0.141],[0.824 0.388]
10,4,[0.8194 0.1602],[0.00668132 0.01715109],[0.812 0.138],[0.83  0.179]
11,2,[0.8184 0.1538],[0.00523832 0.01355581],[0.812 0.138],[0.825 0.171]
12,5,[0.8158 0.1588],[0.00386782 0.01464787],[0.811 0.139],[0.822 0.179]
13,3,[0.8136 0.159 ],[0.00293939 0.0204646 ],[0.811 0.139],[0.819 0.186]
14,4,[0.816 0.158],[0.00404969 0.02279474],[0.81  0.128],[0.821 0.186]
15,4,[0.8136 0.1592],[0.00436348 0.02301652],[0.807 0.127],[0.82  0.188]
16,4,[0.8142 0.1696],[0.00491528 0.0164997 ],[0.806 0.143],[0.82 0.19]
17,3,[0.8132 0.2128],[0.00611228 0.08518075],[0.803 0.153],[0.822 0.382]
18,4,[0.814  0.1668],[0.00616441 0.01797109],[0.802 0.132],[0.819 0.183]
19,3,[0.8096 0.1698],[0.00842852 0.01718604],[0.797 0.137],[0.817 0.183]
20,4,[0.8086 0.1666],[0.00731027 0.01005187],[0.798 0.151],[0.817 0.177]
21,3,[0.8046 0.1604],[0.00711618 0.00601997],[0.798 0.151],[0.817 0.169]
22,5,[0.8092 0.1744],[0.01074058 0.01167219],[0.798 0.159],[0.823 0.19 ]
23,3,[0.8102 0.1784],[0.00815843 0.01036533],[0.798 0.16 ],[0.82 0.19]
24,4,[0.819  0.2088],[0.00894427 0.09133105],[0.804 0.144],[0.832 0.39 ]
25,5,[0.8178 0.168 ],[0.00767854 0.01565886],[0.805 0.149],[0.828 0.187]
