gen,nevals,avg,std,min,max
0,50,[0.81526 0.1778 ],[0.01023095 0.04664075],[0.791 0.123],[0.831 0.396]
1,4,[0.817 0.175],[0.01245793 0.01013903],[0.794 0.161],[0.831 0.187]
2,3,[0.8084 0.1716],[0.01177455 0.00714423],[0.794 0.163],[0.819 0.182]
3,5,[0.8094 0.1738],[0.01811739 0.00974474],[0.777 0.162],[0.825 0.183]
4,5,[0.8106 0.1796],[0.01346997 0.00755248],[0.784 0.167],[0.82  0.188]
5,5,[0.8142 0.1758],[0.00919565 0.00835225],[0.796 0.166],[0.821 0.185]
6,3,[0.8198 0.1792],[0.0024     0.00805978],[0.818 0.164],[0.824 0.186]
7,5,[0.8178 0.2206],[0.00376298 0.08886979],[0.815 0.169],[0.825 0.398]
8,5,[0.8182 0.2214],[0.00430813 0.08072075],[0.812 0.166],[0.825 0.382]
9,5,[0.8208 0.178 ],[0.00466476 0.01058301],[0.814 0.159],[0.827 0.188]
10,5,[0.8252 0.1702],[0.00271293 0.00945304],[0.821 0.16 ],[0.828 0.185]
11,4,[0.825  0.1758],[0.0034641  0.01068457],[0.821 0.16 ],[0.83  0.189]
12,4,[0.8266 0.1694],[0.00205913 0.00781281],[0.823 0.161],[0.829 0.183]
13,4,[0.829  0.1646],[0.00109545 0.00527636],[0.828 0.161],[0.831 0.175]
14,4,[0.8284 0.1638],[0.0010198  0.00396989],[0.827 0.159],[0.83  0.171]
15,3,[0.8286 0.1682],[0.0012     0.00798499],[0.827 0.157],[0.83 0.18]
16,5,[0.818  0.1658],[0.01664932 0.00800999],[0.793 0.153],[0.832 0.174]
17,5,[0.8138 0.1736],[0.0151842  0.00445421],[0.792 0.169],[0.832 0.181]
18,5,[0.8076 0.172 ],[0.01372006 0.00985901],[0.794 0.156],[0.832 0.183]
19,5,[0.8042 0.1748],[0.01669012 0.01182201],[0.786 0.157],[0.832 0.188]
20,5,[0.8094 0.1728],[0.01107429 0.00515364],[0.797 0.166],[0.83  0.181]
21,3,[0.8102 0.1728],[0.00897552 0.0051923 ],[0.8   0.168],[0.827 0.182]
22,4,[0.806  0.1764],[0.00252982 0.00847585],[0.803 0.161],[0.809 0.186]
23,5,[0.8092 0.22  ],[0.00601332 0.08115417],[0.805 0.171],[0.821 0.382]
24,3,[0.813  0.2236],[0.00657267 0.07923787],[0.807 0.181],[0.821 0.382]
25,5,[0.8134 0.224 ],[0.00717217 0.09132141],[0.805 0.164],[0.822 0.406]
