gen,nevals,avg,std,min,max
0,50,[0.81222 0.1922 ],[0.00941975 0.06846839],[0.788 0.116],[0.828 0.404]
1,4,[0.8154 0.1708],[0.00708802 0.01012719],[0.805 0.153],[0.827 0.182]
2,4,[0.8146 0.2194],[0.00272764 0.08574987],[0.81  0.167],[0.817 0.39 ]
3,5,[0.8172 0.2222],[0.00132665 0.080021  ],[0.815 0.174],[0.819 0.382]
4,4,[0.8168 0.181 ],[0.00116619 0.00442719],[0.816 0.173],[0.819 0.186]
5,5,[0.8164 0.2188],[0.0008     0.08285747],[0.815 0.168],[0.817 0.384]
6,4,[0.8172 0.261 ],[0.00116619 0.09967547],[0.816 0.174],[0.819 0.384]
7,3,[0.8194 0.2638],[0.00531413 0.09733324],[0.816 0.183],[0.83  0.384]
8,4,[0.818  0.1832],[0.00167332 0.00614492],[0.816 0.173],[0.821 0.19 ]
9,5,[0.8126 0.1734],[0.0058515  0.02329463],[0.805 0.127],[0.819 0.187]
10,4,[0.8154 0.2288],[0.00557136 0.09570872],[0.807 0.173],[0.824 0.42 ]
11,5,[0.8118 0.1862],[0.004996  0.0056356],[0.807 0.175],[0.821 0.19 ]
12,4,[0.8104 0.2204],[0.00656049 0.08209896],[0.801 0.168],[0.821 0.384]
13,4,[0.8148 0.2288],[0.00474974 0.07960251],[0.807 0.188],[0.821 0.388]
14,4,[0.814 0.225],[0.00244949 0.07953364],[0.811 0.182],[0.818 0.384]
15,3,[0.8134 0.2658],[0.0028     0.09571708],[0.808 0.184],[0.816 0.384]
16,4,[0.8132 0.2252],[0.00278568 0.07844336],[0.808 0.182],[0.816 0.382]
17,5,[0.811  0.1742],[0.00368782 0.02365925],[0.804 0.127],[0.814 0.188]
18,4,[0.8086 0.2006],[0.00436348 0.09729872],[0.803 0.122],[0.814 0.388]
19,4,[0.8098 0.214 ],[0.00526878 0.09361197],[0.802 0.126],[0.815 0.396]
20,3,[0.811 0.174],[0.00532917 0.02407488],[0.804 0.126],[0.816 0.189]
21,3,[0.8126 0.1744],[0.00454313 0.02327746],[0.804 0.128],[0.816 0.189]
22,5,[0.8128 0.185 ],[0.00342929 0.00260768],[0.806 0.18 ],[0.815 0.187]
23,2,[0.8116 0.1822],[0.00300666 0.0024    ],[0.806 0.18 ],[0.814 0.186]
24,4,[0.8128 0.1816],[0.00146969 0.00174356],[0.81  0.179],[0.814 0.184]
25,5,[0.8088 0.1838],[0.00507543 0.00231517],[0.799 0.18 ],[0.813 0.187]
