gen,nevals,avg,std,min,max
0,50,[0.81438 0.1864 ],[0.01038054 0.06459102],[0.789 0.112],[0.834 0.4  ]
1,5,[0.8138 0.158 ],[0.00851822 0.02626785],[0.799 0.113],[0.825 0.188]
2,5,[0.8138 0.201 ],[0.00466476 0.09474809],[0.808 0.125],[0.822 0.386]
3,5,[0.813  0.1572],[0.00260768 0.02119811],[0.808 0.136],[0.815 0.184]
4,4,[0.8134 0.153 ],[0.00257682 0.01634625],[0.809 0.141],[0.816 0.185]
5,4,[0.8148 0.1608],[0.00292575 0.01898842],[0.812 0.142],[0.82  0.188]
6,2,[0.8168 0.1666],[0.00503587 0.02085761],[0.812 0.14 ],[0.825 0.188]
7,4,[0.816  0.2698],[0.00734847 0.11257602],[0.804 0.173],[0.825 0.424]
8,3,[0.816  0.2226],[0.00622896 0.08398952],[0.806 0.168],[0.823 0.39 ]
9,5,[0.8088 0.2608],[0.00861162 0.12003066],[0.798 0.116],[0.82  0.408]
10,5,[0.8106 0.1958],[0.00939361 0.0980559 ],[0.797 0.111],[0.821 0.382]
11,3,[0.814 0.243],[0.01065833 0.11594826],[0.793 0.112],[0.821 0.382]
12,3,[0.8152 0.2024],[0.01114271 0.09415009],[0.793 0.112],[0.822 0.382]
13,5,[0.8236 0.2628],[0.0028     0.09749544],[0.821 0.173],[0.829 0.382]
14,4,[0.8224 0.2666],[0.0008     0.09751226],[0.821 0.185],[0.823 0.388]
15,4,[0.8186 0.2248],[0.00458694 0.07968287],[0.811 0.18 ],[0.823 0.384]
16,4,[0.8226 0.2258],[0.00135647 0.07913128],[0.821 0.182],[0.825 0.384]
17,5,[0.8214 0.2286],[0.00135647 0.08272025],[0.819 0.184],[0.823 0.394]
18,4,[0.821  0.2672],[0.00167332 0.09872669],[0.819 0.183],[0.823 0.394]
19,5,[0.819  0.3054],[0.00219089 0.09627378],[0.815 0.187],[0.821 0.386]
20,5,[0.8226 0.2126],[0.00484149 0.08515069],[0.818 0.155],[0.831 0.382]
21,5,[0.825  0.2206],[0.0045607  0.08287002],[0.82  0.173],[0.831 0.386]
22,3,[0.8266 0.1772],[0.00454313 0.01284368],[0.822 0.154],[0.832 0.189]
23,5,[0.8262 0.2578],[0.00597997 0.10552042],[0.819 0.169],[0.832 0.388]
24,3,[0.8288 0.2196],[0.0049558 0.0833153],[0.819 0.17 ],[0.832 0.386]
25,4,[0.8208 0.1752],[0.00881816 0.01770198],[0.809 0.14 ],[0.831 0.187]
