gen,nevals,avg,std,min,max
0,50,[0.81612 0.2515 ],[0.01040123 0.10969143],[0.785 0.112],[0.833 0.402]
1,5,[0.821  0.3068],[0.00509902 0.10372155],[0.813 0.173],[0.827 0.398]
2,5,[0.8192 0.3096],[0.00738647 0.10266372],[0.809 0.184],[0.831 0.402]
3,3,[0.812  0.3102],[0.00675278 0.10280545],[0.801 0.181],[0.821 0.404]
4,4,[0.8132 0.308 ],[0.00581034 0.09966343],[0.806 0.186],[0.821 0.394]
5,5,[0.8122 0.3102],[0.0053066  0.10280156],[0.807 0.183],[0.821 0.402]
6,3,[0.8086 0.2722],[0.00205913 0.10355752],[0.807 0.186],[0.812 0.402]
7,5,[0.8084 0.312 ],[0.00272764 0.09975169],[0.804 0.19 ],[0.812 0.4  ]
8,4,[0.8142 0.306 ],[0.00767854 0.10132917],[0.807 0.181],[0.829 0.396]
9,2,[0.8114 0.2656],[0.00162481 0.1000012 ],[0.809 0.181],[0.813 0.39 ]
10,3,[0.8108 0.311 ],[0.00193907 0.10259045],[0.808 0.181],[0.813 0.402]
11,4,[0.8106 0.3498],[0.00135647 0.08058883],[0.809 0.189],[0.812 0.4  ]
12,2,[0.8106 0.3076],[0.00135647 0.10187168],[0.808 0.181],[0.812 0.4  ]
13,5,[0.8126 0.308 ],[0.00293939 0.09883117],[0.808 0.187],[0.817 0.392]
14,5,[0.8096 0.2684],[0.00224499 0.10185598],[0.806 0.177],[0.813 0.396]
15,3,[0.8112 0.3106],[0.0016     0.10136982],[0.809 0.186],[0.813 0.396]
16,4,[0.809  0.3864],[0.00244949 0.00233238],[0.805 0.384],[0.812 0.39 ]
17,4,[0.8082 0.307 ],[0.00331059 0.09758279],[0.802 0.187],[0.811 0.388]
18,4,[0.8102 0.313 ],[0.00231517 0.10174871],[0.807 0.188],[0.814 0.4  ]
19,4,[0.8098 0.269 ],[0.00263818 0.10214108],[0.805 0.184],[0.813 0.4  ]
20,4,[0.8048 0.3442],[0.0109252  0.08368608],[0.783 0.177],[0.811 0.392]
21,4,[0.8062 0.303 ],[0.00597997 0.10328988],[0.795 0.176],[0.811 0.388]
22,3,[0.8028 0.182 ],[0.00534416 0.00473286],[0.795 0.176],[0.808 0.187]
23,5,[0.8088 0.222 ],[0.00752064 0.08354161],[0.798 0.163],[0.821 0.388]
24,4,[0.8088 0.2574],[0.01149609 0.1020835 ],[0.794 0.163],[0.821 0.382]
25,5,[0.8052 0.2198],[0.00906422 0.08630272],[0.793 0.168],[0.818 0.392]
