gen,nevals,avg,std,min,max
0,50,[0.81716 0.23366],[0.01075613 0.10463243],[0.786 0.122],[0.833 0.402]
1,3,[0.8108 0.1604],[0.01614187 0.01786169],[0.786 0.126],[0.83  0.174]
2,4,[0.81   0.2496],[0.01255388 0.11348586],[0.79 0.12],[0.827 0.388]
3,4,[0.806  0.1638],[0.01249    0.02401166],[0.793 0.119],[0.827 0.189]
4,3,[0.7988 0.167 ],[0.0143722  0.00678233],[0.787 0.159],[0.827 0.178]
5,3,[0.799  0.1694],[0.01484587 0.00717217],[0.787 0.159],[0.828 0.178]
6,1,[0.804  0.2156],[0.01550484 0.09147371],[0.787 0.159],[0.828 0.398]
7,5,[0.8132 0.168 ],[0.01648514 0.00712741],[0.793 0.155],[0.831 0.176]
8,4,[0.8148 0.2168],[0.0178146  0.09068495],[0.793 0.165],[0.833 0.398]
9,4,[0.8294 0.219 ],[0.00377359 0.08956115],[0.822 0.171],[0.832 0.398]
10,5,[0.8294 0.1802],[0.0048     0.00594643],[0.82  0.172],[0.833 0.19 ]
11,4,[0.8266 0.2194],[0.00504381 0.08769857],[0.82  0.164],[0.832 0.394]
12,3,[0.8256 0.3038],[0.00538888 0.1089264 ],[0.821 0.164],[0.834 0.394]
13,5,[0.8226 0.3444],[0.0032619  0.08940157],[0.82  0.166],[0.829 0.4  ]
14,3,[0.8136 0.2918],[0.00956243 0.11732076],[0.8   0.117],[0.822 0.388]
15,3,[0.8202 0.3102],[0.0016     0.09876518],[0.817 0.189],[0.821 0.402]
16,4,[0.8204 0.2992],[0.0068     0.10825415],[0.809 0.155],[0.829 0.392]
17,5,[0.818  0.2266],[0.00965401 0.08378926],[0.805 0.18 ],[0.834 0.394]
18,4,[0.8226 0.2644],[0.00652993 0.1018815 ],[0.815 0.174],[0.833 0.394]
19,5,[0.8158 0.219 ],[0.0051923  0.08160637],[0.81  0.171],[0.825 0.382]
20,4,[0.8134 0.259 ],[0.00233238 0.10844353],[0.812 0.153],[0.818 0.4  ]
21,3,[0.8148 0.3502],[0.00263818 0.08481132],[0.812 0.181],[0.818 0.4  ]
22,4,[0.8146 0.2754],[0.0028     0.11026078],[0.81  0.184],[0.818 0.424]
23,5,[0.812  0.3082],[0.00296648 0.09862738],[0.807 0.187],[0.816 0.394]
24,4,[0.8152 0.305 ],[0.00470744 0.10773672],[0.811 0.161],[0.824 0.4  ]
25,4,[0.8148 0.2204],[0.00324962 0.08527743],[0.812 0.161],[0.821 0.39 ]
