gen,nevals,avg,std,min,max
0,50,[0.8187 0.1959],[0.00976371 0.07299596],[0.795 0.11 ],[0.833 0.392]
1,5,[0.8192 0.219 ],[0.00865794 0.08407616],[0.804 0.16 ],[0.83  0.386]
2,3,[0.8226 0.2208],[0.00527636 0.0829009 ],[0.816 0.168],[0.832 0.386]
3,4,[0.8248 0.2172],[0.00318748 0.08994087],[0.821 0.159],[0.83  0.396]
4,3,[0.8236 0.2644],[0.00272764 0.10711228],[0.82  0.159],[0.827 0.396]
5,4,[0.819  0.2538],[0.00641872 0.11725596],[0.807 0.114],[0.825 0.394]
6,4,[0.8216 0.2232],[0.00241661 0.08549012],[0.819 0.174],[0.825 0.394]
7,4,[0.8216 0.263 ],[0.00205913 0.10131535],[0.819 0.176],[0.824 0.39 ]
8,5,[0.8198 0.1668],[0.0069685  0.02444913],[0.807 0.119],[0.826 0.183]
9,5,[0.8134 0.1494],[0.0088227  0.03289134],[0.8   0.112],[0.825 0.189]
10,3,[0.816  0.1426],[0.00829458 0.02577285],[0.807 0.12 ],[0.827 0.189]
11,4,[0.8116 0.1342],[0.0074458  0.02643029],[0.805 0.119],[0.826 0.187]
12,5,[0.8072 0.1216],[0.00231517 0.00492341],[0.805 0.113],[0.81  0.128]
13,3,[0.8068 0.1196],[0.00146969 0.00402989],[0.805 0.113],[0.809 0.125]
14,4,[0.8158 0.1846],[0.00858836 0.10812141],[0.806 0.118],[0.828 0.398]
15,5,[0.816  0.1796],[0.01025671 0.10496971],[0.807 0.118],[0.83  0.388]
16,2,[0.8172 0.1336],[0.01053376 0.01513407],[0.807 0.118],[0.83  0.152]
17,4,[0.8168 0.1422],[0.0108148  0.02563123],[0.807 0.118],[0.831 0.174]
18,4,[0.819  0.1942],[0.0090111  0.10210269],[0.809 0.12 ],[0.83  0.394]
19,5,[0.819 0.15 ],[0.00989949 0.02516347],[0.808 0.117],[0.831 0.184]
20,5,[0.8168 0.1416],[0.01124989 0.02207804],[0.807 0.121],[0.832 0.171]
21,4,[0.8224 0.1502],[0.01135958 0.01941546],[0.808 0.125],[0.832 0.168]
22,4,[0.823 0.148],[0.01065833 0.02058155],[0.809 0.122],[0.833 0.169]
23,1,[0.8228 0.15  ],[0.01128539 0.02153137],[0.809 0.124],[0.833 0.172]
24,4,[0.8272 0.1574],[0.00820731 0.02134104],[0.811 0.115],[0.833 0.172]
25,3,[0.8304 0.1666],[0.00174356 0.00527636],[0.827 0.159],[0.832 0.172]
