gen,nevals,avg,std,min,max
0,50,[0.81458 0.19438],[0.00988755 0.07505329],[0.789 0.112],[0.83  0.406]
1,3,[0.8248 0.2656],[0.0056356  0.10491253],[0.814 0.173],[0.83  0.394]
2,3,[0.8198 0.2656],[0.0056356 0.1016122],[0.813 0.181],[0.827 0.394]
3,3,[0.817  0.1788],[0.00669328 0.00762627],[0.811 0.166],[0.827 0.189]
4,4,[0.8186 0.2158],[0.00598665 0.0870779 ],[0.81  0.152],[0.827 0.388]
5,3,[0.8154 0.2156],[0.00463033 0.08670087],[0.81  0.163],[0.824 0.388]
6,4,[0.8182 0.2612],[0.00466476 0.1069007 ],[0.813 0.169],[0.826 0.396]
7,5,[0.8176 0.2636],[0.00631189 0.10181277],[0.811 0.17 ],[0.825 0.394]
8,4,[0.8192 0.2144],[0.00581034 0.09162882],[0.809 0.135],[0.825 0.394]
9,5,[0.815 0.265],[0.00887694 0.1053945 ],[0.799 0.176],[0.826 0.398]
10,4,[0.8092 0.3046],[0.00890842 0.10306037],[0.799 0.177],[0.823 0.396]
11,4,[0.8124 0.2188],[0.01204326 0.08271735],[0.8   0.169],[0.83  0.384]
12,3,[0.8172 0.1836],[0.00957914 0.00445421],[0.802 0.18 ],[0.83 0.19]
13,3,[0.8132 0.225 ],[0.00679412 0.08054316],[0.801 0.18 ],[0.82  0.386]
14,3,[0.8158 0.2254],[0.00256125 0.08036318],[0.812 0.18 ],[0.819 0.386]
15,4,[0.8154 0.264 ],[0.00185472 0.10065386],[0.813 0.17 ],[0.818 0.388]
16,5,[0.815  0.2258],[0.0032249  0.08213745],[0.811 0.182],[0.82 0.39]
17,5,[0.8146 0.2262],[0.00224499 0.07890602],[0.811 0.185],[0.817 0.384]
18,3,[0.814 0.23 ],[0.00236643 0.09011992],[0.811 0.176],[0.818 0.41 ]
19,4,[0.817 0.22 ],[0.00357771 0.09565563],[0.814 0.155],[0.824 0.41 ]
20,5,[0.8152 0.1742],[0.00222711 0.01498533],[0.811 0.145],[0.817 0.185]
21,5,[0.8148 0.262 ],[0.00271293 0.10140611],[0.811 0.17 ],[0.819 0.39 ]
22,4,[0.8124 0.2194],[0.00355528 0.08149994],[0.807 0.17 ],[0.818 0.382]
23,5,[0.8136 0.3128],[0.00233238 0.1021262 ],[0.811 0.186],[0.817 0.404]
24,2,[0.812  0.3484],[0.00438178 0.08141155],[0.805 0.186],[0.818 0.4  ]
25,5,[0.8172 0.224 ],[0.00523068 0.08214378],[0.811 0.175],[0.826 0.388]
