gen,nevals,avg,std,min,max
0,50,[0.62214 0.10656],[0.0211934 0.044871 ],[0.573 0.017],[0.663 0.197]
1,3,[0.6212 0.0822],[0.02225668 0.04339309],[0.588 0.017],[0.647 0.153]
2,4,[0.6334 0.099 ],[0.02289629 0.05478686],[0.603 0.017],[0.667 0.185]
3,4,[0.6344 0.1054],[0.02263272 0.04020249],[0.601 0.051],[0.657 0.173]
4,5,[0.623  0.0918],[0.0151921  0.04391537],[0.602 0.021],[0.645 0.147]
5,4,[0.6134 0.1188],[0.01327554 0.03672274],[0.597 0.066],[0.636 0.17 ]
6,4,[0.622  0.1072],[0.01702939 0.04757058],[0.597 0.04 ],[0.644 0.17 ]
7,2,[0.6284 0.088 ],[0.02094373 0.02685517],[0.597 0.04 ],[0.65  0.116]
8,4,[0.6276 0.0894],[0.01851054 0.03291565],[0.606 0.028],[0.65  0.116]
9,3,[0.628  0.1034],[0.01723949 0.04042079],[0.612 0.039],[0.65 0.16]
10,5,[0.6182 0.1064],[0.0059127  0.06564328],[0.608 0.024],[0.623 0.214]
11,4,[0.6214 0.1216],[0.00926499 0.03254289],[0.61  0.057],[0.636 0.145]
12,4,[0.6168 0.1028],[0.01119643 0.04127178],[0.605 0.057],[0.632 0.172]
13,2,[0.6186 0.085 ],[0.01111036 0.04569026],[0.605 0.044],[0.635 0.172]
14,2,[0.619  0.0702],[0.01453272 0.03801789],[0.61  0.044],[0.648 0.145]
15,5,[0.6272 0.0926],[0.01551    0.04094191],[0.609 0.039],[0.649 0.137]
16,4,[0.6222 0.1038],[0.00884081 0.03647136],[0.615 0.039],[0.639 0.139]
17,5,[0.6196 0.1168],[0.01094715 0.03596888],[0.601 0.048],[0.635 0.144]
18,4,[0.6138 0.0994],[0.02482257 0.02749254],[0.566 0.056],[0.637 0.138]
19,5,[0.6284 0.1016],[0.01156892 0.05012624],[0.613 0.045],[0.647 0.175]
20,4,[0.6342 0.0934],[0.00877268 0.05265966],[0.622 0.024],[0.647 0.167]
21,4,[0.6284 0.102 ],[0.00826075 0.04151626],[0.617 0.024],[0.639 0.137]
22,5,[0.6286 0.1408],[0.00939361 0.04401091],[0.614 0.088],[0.638 0.196]
23,5,[0.6334 0.163 ],[0.00531413 0.01868689],[0.627 0.128],[0.643 0.179]
24,4,[0.6308 0.157 ],[0.01225398 0.02362202],[0.618 0.127],[0.652 0.188]
25,4,[0.6328 0.1346],[0.01222129 0.04443242],[0.615 0.082],[0.652 0.188]
