gen,nevals,avg,std,min,max
0,50,[0.60578 0.10664],[0.01587361 0.02905977],[0.578 0.04 ],[0.644 0.198]
1,4,[0.6032 0.1294],[0.01837825 0.02246419],[0.581 0.091],[0.631 0.157]
2,5,[0.6058 0.1188],[0.02418595 0.02097999],[0.574 0.093],[0.636 0.145]
3,5,[0.5826 0.1078],[0.02254418 0.02534877],[0.56  0.069],[0.626 0.146]
4,4,[0.5964 0.0916],[0.01419296 0.01762498],[0.575 0.058],[0.619 0.11 ]
5,3,[0.6108 0.1012],[0.01627759 0.02837887],[0.595 0.058],[0.639 0.147]
6,3,[0.613 0.103],[0.01313012 0.024988  ],[0.595 0.059],[0.629 0.135]
7,4,[0.6174 0.1042],[0.00897998 0.0300626 ],[0.6   0.066],[0.626 0.136]
8,4,[0.628 0.119],[0.00989949 0.0317805 ],[0.61  0.066],[0.639 0.153]
9,5,[0.631  0.1092],[0.01005982 0.03430102],[0.616 0.068],[0.646 0.161]
10,2,[0.634  0.1082],[0.01181524 0.01981313],[0.616 0.076],[0.648 0.129]
11,4,[0.626  0.1188],[0.01154123 0.01587955],[0.611 0.094],[0.646 0.136]
12,3,[0.631 0.117],[0.00684105 0.00651153],[0.625 0.106],[0.642 0.125]
13,3,[0.6292 0.1286],[0.01279687 0.01860753],[0.608 0.106],[0.643 0.158]
14,5,[0.63   0.1374],[0.0143527  0.02999067],[0.608 0.081],[0.649 0.165]
15,4,[0.6302 0.1174],[0.00913017 0.0172812 ],[0.62  0.098],[0.646 0.144]
16,5,[0.6162 0.12  ],[0.02365079 0.02286482],[0.588 0.101],[0.643 0.148]
17,5,[0.6204 0.1244],[0.00976934 0.02838732],[0.612 0.095],[0.639 0.172]
18,3,[0.6204 0.1324],[0.01290891 0.02279123],[0.612 0.113],[0.646 0.172]
19,4,[0.5964 0.1016],[0.03447666 0.03182829],[0.549 0.046],[0.634 0.136]
20,1,[0.5892 0.108 ],[0.03485054 0.01607483],[0.549 0.089],[0.634 0.125]
21,5,[0.5754 0.0988],[0.02729542 0.02401166],[0.546 0.059],[0.613 0.128]
22,5,[0.5648 0.0942],[0.02201272 0.0188616 ],[0.548 0.068],[0.608 0.124]
23,4,[0.5776 0.1048],[0.02788261 0.02204904],[0.548 0.083],[0.621 0.146]
24,4,[0.5876 0.0994],[0.02544484 0.02524757],[0.55  0.071],[0.621 0.146]
25,2,[0.588  0.0896],[0.02023858 0.02304431],[0.574 0.071],[0.626 0.123]
