gen,nevals,avg,std,min,max
0,50,[0.61658 0.1369 ],[0.0216491  0.06464557],[0.562 0.015],[0.663 0.48 ]
1,3,[0.6134 0.1184],[0.03086487 0.04440991],[0.562 0.058],[0.654 0.18 ]
2,4,[0.6096 0.129 ],[0.02077113 0.02903102],[0.571 0.097],[0.629 0.18 ]
3,5,[0.601  0.1296],[0.01850405 0.03529646],[0.568 0.079],[0.622 0.174]
4,5,[0.6026 0.1262],[0.02137849 0.03963534],[0.563 0.087],[0.625 0.189]
5,5,[0.6034 0.1306],[0.0098102  0.01992586],[0.592 0.114],[0.62  0.167]
6,3,[0.6052 0.1316],[0.01192309 0.0272661 ],[0.592 0.089],[0.62  0.167]
7,4,[0.6    0.1192],[0.02068816 0.04483481],[0.569 0.039],[0.625 0.164]
8,4,[0.6134 0.141 ],[0.01769294 0.03654586],[0.589 0.069],[0.639 0.164]
9,4,[0.6036 0.1232],[0.01747684 0.04482589],[0.581 0.072],[0.625 0.18 ]
10,4,[0.6086 0.1494],[0.02046069 0.05361194],[0.574 0.048],[0.636 0.193]
11,4,[0.6234 0.137 ],[0.01392264 0.0446139 ],[0.609 0.077],[0.644 0.193]
12,4,[0.6184 0.1566],[0.01330564 0.01588207],[0.606 0.129],[0.644 0.174]
13,4,[0.6148 0.1354],[0.00342929 0.03140446],[0.61  0.091],[0.62  0.174]
14,4,[0.6134 0.101 ],[0.00970773 0.0401995 ],[0.596 0.06 ],[0.624 0.172]
15,2,[0.6028 0.0998],[0.01085173 0.03989185],[0.596 0.068],[0.624 0.172]
16,5,[0.5956 0.1016],[0.01604494 0.03015029],[0.582 0.072],[0.619 0.159]
17,4,[0.5976 0.1044],[0.01523942 0.04470615],[0.579 0.062],[0.619 0.159]
18,3,[0.5986 0.0992],[0.00932952 0.03174524],[0.588 0.072],[0.612 0.159]
19,3,[0.608 0.102],[0.00802496 0.05117812],[0.601 0.053],[0.622 0.199]
20,4,[0.6106 0.104 ],[0.01513407 0.04538722],[0.585 0.049],[0.626 0.177]
21,5,[0.6062 0.0948],[0.0107963  0.04234336],[0.587 0.015],[0.617 0.135]
22,5,[0.6098 0.165 ],[0.02529348 0.15893521],[0.575 0.032],[0.654 0.476]
23,3,[0.5936 0.0696],[0.02647716 0.03121922],[0.558 0.032],[0.627 0.105]
24,4,[0.5928 0.0996],[0.02543541 0.03320602],[0.558 0.062],[0.623 0.16 ]
25,4,[0.6032 0.0864],[0.00879545 0.01066958],[0.592 0.074],[0.615 0.106]
