gen,nevals,avg,std,min,max
0,50,[0.62312 0.11802],[0.01792835 0.03113872],[0.576 0.048],[0.654 0.183]
1,4,[0.6326 0.148 ],[0.01567929 0.03108697],[0.613 0.115],[0.652 0.195]
2,5,[0.6296 0.1274],[0.01484049 0.04128244],[0.608 0.072],[0.652 0.189]
3,3,[0.6234 0.1188],[0.01908507 0.0356393 ],[0.597 0.094],[0.652 0.189]
4,2,[0.6218 0.1348],[0.01860538 0.03548183],[0.597 0.094],[0.652 0.189]
5,5,[0.6332 0.1854],[0.01413365 0.13845808],[0.612 0.079],[0.656 0.458]
6,4,[0.6328 0.1222],[0.00722219 0.02850544],[0.623 0.089],[0.645 0.174]
7,5,[0.6322 0.182 ],[0.00998799 0.13101145],[0.621 0.099],[0.65  0.442]
8,3,[0.6254 0.1106],[0.01590723 0.01055651],[0.604 0.102],[0.653 0.129]
9,3,[0.6214 0.1054],[0.01556406 0.02610441],[0.604 0.068],[0.648 0.15 ]
10,5,[0.6314 0.0918],[0.01366163 0.03027474],[0.618 0.057],[0.649 0.138]
11,5,[0.63   0.1102],[0.01573531 0.03058366],[0.61  0.072],[0.656 0.15 ]
12,3,[0.634  0.1332],[0.01178134 0.0239115 ],[0.614 0.091],[0.65  0.152]
13,4,[0.6306 0.133 ],[0.01628005 0.03905381],[0.614 0.086],[0.661 0.188]
14,3,[0.631  0.1484],[0.01805547 0.0498582 ],[0.614 0.084],[0.661 0.194]
15,5,[0.6326 0.119 ],[0.01641463 0.03505995],[0.616 0.057],[0.656 0.157]
16,4,[0.6112 0.0924],[0.02630133 0.0478857 ],[0.576 0.046],[0.654 0.182]
17,2,[0.6012 0.0918],[0.02144201 0.03218944],[0.576 0.057],[0.628 0.152]
18,5,[0.613  0.0974],[0.02105232 0.02642423],[0.586 0.065],[0.639 0.145]
19,4,[0.6184 0.1042],[0.03087782 0.02248021],[0.561 0.072],[0.647 0.13 ]
20,5,[0.6232 0.116 ],[0.01151347 0.03539491],[0.603 0.054],[0.636 0.152]
21,5,[0.6234 0.1304],[0.00705975 0.02600461],[0.614 0.1  ],[0.635 0.167]
22,3,[0.6114 0.0896],[0.01802887 0.02326886],[0.577 0.064],[0.626 0.128]
23,5,[0.6136 0.098 ],[0.00567803 0.04233675],[0.605 0.027],[0.62  0.157]
24,5,[0.6272 0.1244],[0.01574039 0.0588136 ],[0.606 0.041],[0.646 0.194]
25,3,[0.6286 0.1248],[0.01066958 0.04559561],[0.615 0.058],[0.645 0.194]
