gen,nevals,avg,std,min,max
0,50,[0.6091  0.11992],[0.01298345 0.06321229],[0.575 0.052],[0.642 0.526]
1,5,[0.6046 0.0846],[0.01900105 0.01761363],[0.575 0.058],[0.635 0.104]
2,4,[0.6004 0.0826],[0.02050951 0.03153791],[0.575 0.057],[0.635 0.143]
3,4,[0.598  0.0748],[0.02357117 0.01016661],[0.568 0.058],[0.635 0.086]
4,2,[0.5894 0.0896],[0.01254751 0.02195996],[0.578 0.07 ],[0.608 0.132]
5,5,[0.5966 0.0704],[0.00821219 0.02618855],[0.585 0.036],[0.609 0.106]
6,4,[0.5884 0.0946],[0.01187603 0.01569204],[0.574 0.068],[0.609 0.113]
7,5,[0.599  0.0986],[0.02806421 0.01928315],[0.573 0.075],[0.653 0.127]
8,3,[0.6158 0.1234],[0.02767237 0.03966661],[0.59  0.089],[0.653 0.197]
9,3,[0.6134 0.1208],[0.02476772 0.0540237 ],[0.59  0.044],[0.646 0.197]
10,4,[0.615  0.0996],[0.01294604 0.03660382],[0.598 0.044],[0.635 0.159]
11,4,[0.6212 0.134 ],[0.01430245 0.05195383],[0.597 0.051],[0.636 0.201]
12,3,[0.6136 0.1236],[0.01451344 0.0374892 ],[0.595 0.073],[0.628 0.183]
13,5,[0.5998 0.0986],[0.02409481 0.03594774],[0.578 0.06 ],[0.641 0.15 ]
14,2,[0.5832 0.0874],[0.0031241  0.03967165],[0.58  0.034],[0.587 0.133]
15,3,[0.5846 0.0858],[0.00581722 0.03765847],[0.575 0.034],[0.59  0.133]
16,5,[0.5944 0.113 ],[0.00863944 0.00485798],[0.584 0.105],[0.605 0.12 ]
17,4,[0.5892 0.1082],[0.00278568 0.03608545],[0.585 0.069],[0.592 0.175]
18,5,[0.5888 0.1062],[0.01868047 0.02031157],[0.563 0.084],[0.62  0.131]
19,5,[0.6072 0.1244],[0.01407693 0.03295209],[0.594 0.081],[0.633 0.158]
20,5,[0.6126 0.0998],[0.01156892 0.02518253],[0.596 0.066],[0.626 0.127]
21,5,[0.6124 0.1122],[0.01466424 0.03144137],[0.585 0.054],[0.625 0.145]
22,5,[0.6068 0.1184],[0.01158275 0.02407156],[0.596 0.082],[0.625 0.158]
23,5,[0.6084 0.136 ],[0.01202664 0.03159114],[0.6   0.088],[0.632 0.185]
24,5,[0.6112 0.1204],[0.00803492 0.01156892],[0.598 0.11 ],[0.619 0.142]
25,5,[0.6062 0.1142],[0.01765673 0.0241197 ],[0.585 0.08 ],[0.638 0.154]
