gen,nevals,avg,std,min,max
0,50,[0.6183  0.10688],[0.01711637 0.04202982],[0.581 0.   ],[0.647 0.189]
1,4,[0.614  0.1122],[0.02219009 0.03352253],[0.58 0.05],[0.646 0.147]
2,4,[0.637 0.131],[0.01633401 0.02989983],[0.614 0.094],[0.655 0.181]
3,4,[0.613  0.1208],[0.00777174 0.03053785],[0.6   0.088],[0.621 0.166]
4,4,[0.6084 0.1046],[0.00989141 0.02340598],[0.597 0.07 ],[0.622 0.136]
5,4,[0.6172 0.1266],[0.01531535 0.0255703 ],[0.605 0.087],[0.647 0.166]
6,4,[0.628  0.1288],[0.01120714 0.0272793 ],[0.615 0.081],[0.647 0.16 ]
7,3,[0.632  0.1312],[0.008      0.01590472],[0.625 0.109],[0.647 0.152]
8,2,[0.6348 0.117 ],[0.0064622  0.01851486],[0.629 0.102],[0.647 0.152]
9,4,[0.6022 0.0978],[0.01812622 0.03698324],[0.586 0.055],[0.629 0.16 ]
10,3,[0.591  0.0884],[0.0148324  0.02895237],[0.576 0.051],[0.619 0.135]
11,5,[0.6002 0.117 ],[0.02061456 0.02792132],[0.578 0.068],[0.626 0.155]
12,5,[0.5974 0.104 ],[0.02852788 0.0123126 ],[0.568 0.085],[0.65  0.122]
13,3,[0.6124 0.1112],[0.03591434 0.03439419],[0.574 0.062],[0.66  0.167]
14,4,[0.5822 0.1092],[0.0059127  0.02106561],[0.572 0.086],[0.587 0.147]
15,5,[0.586  0.1026],[0.00282843 0.0102684 ],[0.582 0.092],[0.59  0.121]
16,5,[0.5836 0.1116],[0.01300154 0.05467211],[0.563 0.008],[0.6   0.166]
17,4,[0.5864 0.0808],[0.01420704 0.02985565],[0.563 0.037],[0.604 0.117]
18,4,[0.5796 0.039 ],[0.01121784 0.03083504],[0.566 0.015],[0.598 0.099]
19,5,[0.595  0.0812],[0.02161481 0.05481022],[0.58  0.018],[0.636 0.164]
20,5,[0.5894 0.0666],[0.02629525 0.05254179],[0.559 0.004],[0.622 0.123]
21,5,[0.581 0.044],[0.00894427 0.04080196],[0.572 0.007],[0.598 0.121]
22,5,[0.589  0.0696],[0.01570987 0.04103949],[0.578 0.019],[0.62  0.126]
23,3,[0.5826 0.036 ],[0.01965299 0.01919375],[0.562 0.006],[0.62  0.066]
24,4,[0.5922 0.035 ],[0.01744018 0.03478505],[0.572 0.003],[0.62  0.087]
25,3,[0.601  0.0452],[0.02066882 0.04801833],[0.572 0.003],[0.634 0.137]
