gen,nevals,avg,std,min,max
0,50,[0.60834 0.10912],[0.01862215 0.04265191],[0.573 0.017],[0.649 0.218]
1,5,[0.6246 0.2714],[0.02217747 0.14710486],[0.587 0.122],[0.655 0.454]
2,3,[0.6034 0.1692],[0.01523942 0.13687571],[0.584 0.088],[0.621 0.442]
3,4,[0.602  0.1294],[0.01306905 0.02127534],[0.58  0.099],[0.617 0.154]
4,4,[0.5974 0.1374],[0.00313688 0.01386506],[0.592 0.125],[0.601 0.164]
5,3,[0.6016 0.145 ],[0.00763151 0.01840652],[0.591 0.125],[0.614 0.176]
6,5,[0.6026 0.1406],[0.0119432  0.03269006],[0.585 0.1  ],[0.617 0.174]
7,4,[0.6156 0.1194],[0.01327554 0.01374918],[0.598 0.1  ],[0.633 0.137]
8,5,[0.6094 0.1286],[0.01459589 0.04237263],[0.594 0.054],[0.629 0.17 ]
9,3,[0.6158 0.1268],[0.02627851 0.04564822],[0.594 0.054],[0.666 0.184]
10,3,[0.6142 0.1518],[0.01028397 0.04042474],[0.604 0.073],[0.627 0.189]
11,5,[0.6102 0.1798],[0.02411141 0.13618869],[0.586 0.066],[0.647 0.44 ]
12,5,[0.6118 0.1528],[0.02367615 0.03476435],[0.578 0.1  ],[0.639 0.193]
13,5,[0.603  0.1002],[0.02385791 0.04024624],[0.58  0.024],[0.649 0.133]
14,5,[0.6098 0.1278],[0.02767237 0.02282455],[0.583 0.094],[0.649 0.162]
15,5,[0.607 0.12 ],[0.02605379 0.04977951],[0.579 0.043],[0.646 0.19 ]
16,4,[0.592  0.1068],[0.01865476 0.04512826],[0.58  0.068],[0.629 0.19 ]
17,3,[0.5972 0.1182],[0.01679762 0.0467906 ],[0.58  0.058],[0.629 0.19 ]
18,4,[0.6038 0.1192],[0.01661806 0.04664933],[0.588 0.035],[0.632 0.163]
19,3,[0.598  0.1414],[0.0085557  0.02705993],[0.59  0.105],[0.613 0.175]
20,4,[0.6032 0.1666],[0.00798499 0.02346572],[0.59 0.14],[0.614 0.207]
21,5,[0.616  0.1548],[0.0160125  0.01502531],[0.59  0.137],[0.639 0.177]
22,3,[0.6106 0.1468],[0.01512085 0.01126765],[0.585 0.132],[0.626 0.16 ]
23,4,[0.6156 0.137 ],[0.00646838 0.0414777 ],[0.606 0.076],[0.623 0.19 ]
24,5,[0.606  0.0958],[0.01966723 0.04236697],[0.578 0.059],[0.628 0.175]
25,3,[0.6064 0.0936],[0.01205985 0.03725909],[0.589 0.035],[0.625 0.141]
