gen,nevals,avg,std,min,max
0,50,[0.62418 0.1187 ],[0.02158582 0.05897466],[0.58  0.042],[0.672 0.45 ]
1,5,[0.629  0.1038],[0.02128849 0.0237773 ],[0.59  0.076],[0.651 0.133]
2,4,[0.6262 0.122 ],[0.02240893 0.04270831],[0.59  0.076],[0.66  0.182]
3,3,[0.636 0.152],[0.01451895 0.02802142],[0.616 0.1  ],[0.66  0.182]
4,4,[0.6292 0.1206],[0.0124     0.02997732],[0.61  0.063],[0.643 0.149]
5,5,[0.623  0.0926],[0.00681175 0.03130878],[0.61  0.054],[0.63 0.14]
6,5,[0.6294 0.132 ],[0.00906863 0.03516817],[0.613 0.08 ],[0.64  0.186]
7,4,[0.6296 0.1224],[0.00662118 0.03828629],[0.62  0.071],[0.64  0.186]
8,4,[0.6342 0.1322],[0.00767854 0.01823623],[0.627 0.106],[0.648 0.161]
9,4,[0.6224 0.1272],[0.01609472 0.02551392],[0.597 0.088],[0.639 0.161]
10,4,[0.6306 0.1128],[0.0088    0.0159925],[0.618 0.088],[0.642 0.13 ]
11,4,[0.622 0.103],[0.01082589 0.01602498],[0.605 0.084],[0.636 0.127]
12,4,[0.6152 0.1178],[0.01693989 0.03778571],[0.594 0.046],[0.641 0.158]
13,4,[0.6178 0.1068],[0.01575309 0.03218323],[0.594 0.046],[0.634 0.138]
14,4,[0.6306 0.1558],[0.01496128 0.01397712],[0.606 0.138],[0.648 0.178]
15,4,[0.6282 0.1434],[0.01606736 0.02241071],[0.606 0.118],[0.649 0.18 ]
16,4,[0.6318 0.152 ],[0.01267123 0.02558906],[0.615 0.118],[0.649 0.189]
17,4,[0.63  0.144],[0.01425482 0.03352611],[0.603 0.083],[0.643 0.173]
18,3,[0.6254 0.142 ],[0.01297074 0.02997332],[0.603 0.093],[0.639 0.173]
19,5,[0.6112 0.1214],[0.01097998 0.03636812],[0.594 0.08 ],[0.628 0.189]
20,5,[0.612  0.1182],[0.0129769  0.01727889],[0.588 0.095],[0.627 0.147]
21,5,[0.6164 0.115 ],[0.01930389 0.02531403],[0.585 0.068],[0.634 0.142]
22,4,[0.6212 0.1208],[0.01584172 0.00534416],[0.592 0.116],[0.636 0.131]
23,4,[0.6196 0.1346],[0.01409397 0.01737354],[0.592 0.116],[0.63  0.167]
24,4,[0.62   0.1314],[0.0139714  0.02357626],[0.593 0.088],[0.633 0.16 ]
25,5,[0.6216 0.106 ],[0.01121784 0.03805785],[0.605 0.066],[0.635 0.151]
