gen,nevals,avg,std,min,max
0,50,[0.61462 0.14036],[0.02133438 0.06387198],[0.559 0.044],[0.657 0.504]
1,3,[0.6134 0.1054],[0.01094715 0.04402999],[0.598 0.024],[0.63  0.153]
2,2,[0.6116 0.104 ],[0.01410815 0.03093865],[0.591 0.049],[0.633 0.136]
3,5,[0.6174 0.123 ],[0.01527874 0.0438543 ],[0.6   0.076],[0.636 0.182]
4,4,[0.6224 0.1192],[0.01324538 0.0465678 ],[0.6   0.076],[0.639 0.182]
5,4,[0.6246 0.1288],[0.00749933 0.03826434],[0.613 0.077],[0.635 0.175]
6,4,[0.628  0.1364],[0.01258571 0.04677863],[0.613 0.074],[0.651 0.185]
7,4,[0.6286 0.1566],[0.00361109 0.04306553],[0.623 0.092],[0.634 0.217]
8,3,[0.627 0.126],[0.00374166 0.03064637],[0.622 0.092],[0.631 0.183]
9,5,[0.623 0.137],[0.00853229 0.04274108],[0.607 0.065],[0.63  0.196]
10,3,[0.616  0.1198],[0.00944458 0.05361865],[0.603 0.065],[0.628 0.206]
11,4,[0.6164 0.1436],[0.01017055 0.04135021],[0.603 0.067],[0.63 0.18]
12,3,[0.6176 0.1574],[0.0102489  0.01916872],[0.607 0.134],[0.63 0.18]
13,5,[0.62   0.1372],[0.00374166 0.00278568],[0.616 0.134],[0.627 0.141]
14,2,[0.6158 0.1446],[0.00370945 0.01286235],[0.609 0.134],[0.62  0.166]
15,3,[0.616  0.1362],[0.00460435 0.01658192],[0.609 0.111],[0.622 0.155]
16,4,[0.6148 0.1452],[0.01144378 0.02945777],[0.605 0.097],[0.635 0.182]
17,4,[0.6112 0.1562],[0.01147868 0.02943739],[0.591 0.117],[0.622 0.185]
18,4,[0.6128 0.1384],[0.00783326 0.04658154],[0.599 0.057],[0.622 0.18 ]
19,5,[0.62   0.1312],[0.0176522  0.03081169],[0.59  0.076],[0.64  0.166]
20,4,[0.612  0.1146],[0.00684105 0.04208848],[0.6   0.035],[0.621 0.144]
21,5,[0.6258 0.1216],[0.01776964 0.03270841],[0.606 0.086],[0.658 0.177]
22,5,[0.6238 0.1296],[0.00820731 0.04472851],[0.612 0.07 ],[0.634 0.207]
23,3,[0.6212 0.1266],[0.00908625 0.01580633],[0.612 0.117],[0.632 0.158]
24,4,[0.6228 0.1288],[0.01463421 0.01963059],[0.596 0.098],[0.639 0.155]
25,4,[0.6238 0.1176],[0.0142464  0.04937854],[0.598 0.055],[0.64  0.192]
