gen,nevals,avg,std,min,max
0,50,[0.84374 0.05974],[0.01090103 0.010844  ],[0.8  0.04],[0.853 0.08 ]
1,4,[0.8488 0.0544],[0.00643117 0.01701294],[0.836 0.031],[0.853 0.075]
2,5,[0.8436 0.0536],[0.00926499 0.00752596],[0.83  0.042],[0.853 0.065]
3,5,[0.843  0.0586],[0.00777174 0.0103846 ],[0.833 0.047],[0.85  0.073]
4,5,[0.8498 0.063 ],[0.00213542 0.01005982],[0.847 0.046],[0.853 0.072]
5,4,[0.8492 0.0616],[0.00231517 0.00697424],[0.846 0.051],[0.852 0.069]
6,2,[0.8488 0.0592],[0.00146969 0.00835225],[0.847 0.05 ],[0.85  0.069]
7,4,[0.849 0.061],[0.00167332 0.00777174],[0.846 0.049],[0.851 0.069]
8,3,[0.8494 0.0608],[0.00185472 0.00851822],[0.846 0.049],[0.851 0.072]
9,5,[0.8486 0.0556],[0.00233238 0.01101998],[0.846 0.042],[0.852 0.069]
10,3,[0.8494 0.0568],[0.002498   0.00818291],[0.846 0.042],[0.852 0.064]
11,4,[0.8494 0.062 ],[0.00224499 0.0069857 ],[0.845 0.051],[0.851 0.073]
12,4,[0.8434 0.075 ],[0.00906863 0.01492649],[0.828 0.056],[0.851 0.097]
13,4,[0.8396 0.0752],[0.00854634 0.01556149],[0.826 0.051],[0.851 0.092]
14,3,[0.8458 0.0672],[0.00649307 0.01710439],[0.838 0.045],[0.853 0.086]
15,4,[0.8438 0.0688],[0.00457821 0.01521052],[0.838 0.051],[0.851 0.091]
16,4,[0.8446 0.0562],[0.0051225 0.0059127],[0.836 0.049],[0.852 0.064]
17,3,[0.846 0.053],[0.00126491 0.00260768],[0.844 0.05 ],[0.848 0.057]
18,3,[0.8456 0.0548],[0.00162481 0.00342929],[0.843 0.05 ],[0.848 0.06 ]
19,5,[0.844  0.0534],[0.00126491 0.00601997],[0.843 0.046],[0.846 0.063]
20,3,[0.8434 0.0516],[0.00135647 0.00241661],[0.842 0.047],[0.846 0.054]
21,5,[0.845  0.0492],[0.00244949 0.0016    ],[0.842 0.047],[0.849 0.051]
22,5,[0.8482 0.0606],[0.00567098 0.0108922 ],[0.838 0.046],[0.853 0.078]
23,4,[0.8432 0.0602],[0.00661513 0.01090688],[0.835 0.046],[0.852 0.079]
24,5,[0.841  0.0618],[0.00672309 0.01072194],[0.833 0.046],[0.85  0.079]
25,4,[0.8376 0.0738],[0.00760526 0.01072194],[0.83  0.061],[0.852 0.09 ]
