gen,nevals,avg,std,min,max
0,50,[0.8401 0.0573],[0.01294797 0.01231625],[0.798 0.031],[0.852 0.096]
1,5,[0.839  0.0594],[0.0158619  0.01349963],[0.808 0.044],[0.851 0.084]
2,3,[0.8382 0.0658],[0.01552289 0.01140877],[0.808 0.053],[0.852 0.084]
3,4,[0.8224 0.0722],[0.02020495 0.01757726],[0.805 0.038],[0.85  0.084]
4,5,[0.8262 0.0638],[0.01837825 0.01676186],[0.802 0.041],[0.844 0.085]
5,3,[0.8258 0.0622],[0.01659397 0.01916664],[0.802 0.041],[0.844 0.089]
6,3,[0.8312 0.0496],[0.01453823 0.02133167],[0.803 0.031],[0.845 0.091]
7,5,[0.8352 0.0598],[0.01327253 0.01616663],[0.809 0.043],[0.845 0.088]
8,5,[0.8244 0.0588],[0.01544798 0.0185731 ],[0.805 0.04 ],[0.838 0.089]
9,5,[0.8282 0.0612],[0.01905151 0.02321551],[0.804 0.037],[0.851 0.095]
10,5,[0.8374 0.062 ],[0.01725804 0.01117139],[0.805 0.054],[0.85  0.084]
11,1,[0.8364 0.0596],[0.01669251 0.0132906 ],[0.805 0.044],[0.85  0.084]
12,4,[0.8256 0.0716],[0.01820549 0.0183913 ],[0.804 0.046],[0.85  0.098]
13,3,[0.8272 0.0724],[0.02058543 0.01762498],[0.803 0.045],[0.85  0.089]
14,5,[0.8268 0.0714],[0.02039019 0.013544  ],[0.799 0.056],[0.849 0.089]
15,3,[0.8404 0.0612],[0.01772682 0.00994786],[0.805 0.055],[0.851 0.081]
16,5,[0.8406 0.064 ],[0.01884251 0.00672309],[0.803 0.057],[0.852 0.075]
17,4,[0.8498 0.0576],[0.00172047 0.00749933],[0.848 0.047],[0.853 0.068]
18,5,[0.8462 0.056 ],[0.00679412 0.0063561 ],[0.833 0.048],[0.852 0.067]
19,5,[0.8468 0.0544],[0.00116619 0.00422374],[0.845 0.05 ],[0.848 0.062]
20,4,[0.8458 0.0588],[0.00643117 0.00936803],[0.833 0.05 ],[0.85  0.076]
21,5,[0.8456 0.0548],[0.00700286 0.01022546],[0.832 0.046],[0.852 0.074]
22,5,[0.843  0.0546],[0.0090111  0.01363231],[0.831 0.04 ],[0.851 0.077]
23,5,[0.8462 0.0606],[0.00597997 0.01392264],[0.835 0.044],[0.851 0.085]
24,4,[0.8482 0.0566],[0.00292575 0.01048046],[0.843 0.043],[0.851 0.068]
25,3,[0.847  0.0594],[0.00368782 0.00960417],[0.842 0.043],[0.85  0.068]
