gen,nevals,avg,std,min,max
0,50,[0.84898 0.04582],[0.00931985 0.0125119 ],[0.813 0.026],[0.859 0.078]
1,3,[0.8514 0.0368],[0.0069455  0.00574108],[0.838 0.027],[0.858 0.045]
2,5,[0.8532 0.0338],[0.00203961 0.00604649],[0.851 0.028],[0.856 0.045]
3,4,[0.8538 0.0326],[0.00526878 0.00553534],[0.844 0.027],[0.859 0.043]
4,4,[0.8544 0.0376],[0.00484149 0.00338231],[0.845 0.034],[0.859 0.043]
5,4,[0.8554 0.0384],[0.00135647 0.00662118],[0.853 0.031],[0.857 0.05 ]
6,3,[0.8552 0.0396],[0.00116619 0.00591946],[0.853 0.033],[0.856 0.05 ]
7,4,[0.8548 0.0406],[0.00074833 0.00889044],[0.854 0.033],[0.856 0.057]
8,4,[0.8534 0.0436],[0.00527636 0.00445421],[0.843 0.037],[0.857 0.051]
9,5,[0.853  0.0504],[0.00384708 0.01065082],[0.846 0.037],[0.857 0.064]
10,5,[0.849  0.0444],[0.0054037  0.00387814],[0.841 0.039],[0.854 0.049]
11,3,[0.8494 0.045 ],[0.00770973 0.00961249],[0.834 0.031],[0.854 0.06 ]
12,3,[0.845  0.0468],[0.00819756 0.00974474],[0.834 0.031],[0.855 0.06 ]
13,5,[0.8424 0.0492],[0.00733757 0.0049558 ],[0.838 0.046],[0.857 0.059]
14,5,[0.8418 0.0544],[0.00716659 0.01232234],[0.837 0.031],[0.856 0.067]
15,5,[0.8444 0.0598],[0.00595315 0.00986712],[0.84  0.048],[0.856 0.077]
16,4,[0.8494 0.0532],[0.00691665 0.00949526],[0.84  0.047],[0.856 0.072]
17,5,[0.851  0.0484],[0.00501996 0.00821219],[0.841 0.036],[0.854 0.058]
18,3,[0.8458 0.057 ],[0.0069685  0.00903327],[0.837 0.04 ],[0.854 0.066]
19,2,[0.8446 0.0546],[0.00739189 0.00889044],[0.837 0.04 ],[0.854 0.066]
20,3,[0.8464 0.0478],[0.0063435  0.00627375],[0.838 0.037],[0.853 0.056]
21,4,[0.8444 0.049 ],[0.005004   0.00593296],[0.838 0.04 ],[0.852 0.056]
22,4,[0.8458 0.0442],[0.0049558  0.00503587],[0.838 0.037],[0.851 0.052]
23,5,[0.8474 0.0456],[0.00677052 0.01009158],[0.837 0.038],[0.855 0.064]
24,4,[0.845 0.057],[0.00753658 0.01203329],[0.837 0.038],[0.854 0.074]
25,5,[0.8496 0.0542],[0.005004  0.0096623],[0.84  0.045],[0.854 0.071]
