gen,nevals,avg,std,min,max
0,50,[0.84946 0.0574 ],[0.01272982 0.01237093],[0.799 0.035],[0.863 0.092]
1,4,[0.8534 0.0582],[0.0080399  0.00396989],[0.841 0.053],[0.863 0.065]
2,3,[0.8492 0.0532],[0.00874986 0.00611228],[0.841 0.042],[0.863 0.059]
3,4,[0.8478 0.0616],[0.00688186 0.00542586],[0.841 0.055],[0.858 0.069]
4,4,[0.8458 0.0642],[0.00453431 0.00624179],[0.84  0.053],[0.854 0.07 ]
5,5,[0.8472 0.0582],[0.00426146 0.00762627],[0.841 0.051],[0.852 0.068]
6,3,[0.8454 0.0546],[0.00595315 0.00313688],[0.837 0.051],[0.852 0.06 ]
7,5,[0.845  0.0544],[0.00460435 0.00313688],[0.84 0.05],[0.851 0.059]
8,3,[0.842  0.0564],[0.00209762 0.00355528],[0.84 0.05],[0.846 0.059]
9,2,[0.8446 0.0604],[0.00574804 0.00685857],[0.841 0.052],[0.856 0.073]
10,3,[0.8422 0.0586],[0.00074833 0.00224499],[0.841 0.055],[0.843 0.062]
11,3,[0.8416 0.0586],[0.00135647 0.00313688],[0.84  0.053],[0.844 0.062]
12,4,[0.8426 0.0566],[0.0008 0.0028],[0.842 0.052],[0.844 0.06 ]
13,5,[0.8348 0.0564],[0.01913531 0.00993177],[0.798 0.04 ],[0.854 0.069]
14,5,[0.8466 0.06  ],[0.0052     0.00769415],[0.84  0.054],[0.853 0.075]
15,4,[0.8452 0.0586],[0.00574108 0.00915642],[0.84  0.049],[0.856 0.075]
16,2,[0.848 0.061],[0.00593296 0.00927362],[0.842 0.051],[0.856 0.075]
17,4,[0.85   0.0644],[0.00469042 0.01059434],[0.844 0.054],[0.856 0.08 ]
18,3,[0.8484 0.0744],[0.00417612 0.00293939],[0.845 0.072],[0.854 0.08 ]
19,3,[0.8466 0.0728],[0.00372022 0.00783326],[0.844 0.059],[0.854 0.08 ]
20,4,[0.8484 0.0746],[0.00471593 0.00366606],[0.843 0.071],[0.855 0.08 ]
21,4,[0.8464 0.074 ],[0.00349857 0.00328634],[0.843 0.068],[0.853 0.078]
22,2,[0.8456 0.0756],[0.0008 0.0008],[0.844 0.075],[0.846 0.077]
23,4,[0.847 0.069],[0.0054037  0.01340149],[0.841 0.043],[0.857 0.081]
24,4,[0.844  0.0746],[0.00063246 0.01028786],[0.843 0.055],[0.845 0.083]
25,5,[0.8482 0.073 ],[0.00643117 0.0074027 ],[0.844 0.06 ],[0.861 0.081]
