gen,nevals,avg,std,min,max
0,50,[0.84016 0.05876],[0.00860781 0.01237184],[0.808 0.034],[0.85  0.104]
1,3,[0.8458 0.0534],[0.00365513 0.00458694],[0.839 0.047],[0.849 0.059]
2,4,[0.8438 0.0504],[0.00386782 0.00496387],[0.839 0.043],[0.849 0.055]
3,4,[0.844  0.0576],[0.00389872 0.01372006],[0.839 0.034],[0.849 0.072]
4,3,[0.8432 0.0608],[0.00354401 0.00945304],[0.838 0.046],[0.848 0.072]
5,5,[0.8432 0.0632],[0.00263818 0.01304454],[0.838 0.038],[0.845 0.076]
6,5,[0.8414 0.0604],[0.002498   0.01318484],[0.839 0.036],[0.846 0.071]
7,3,[0.8392 0.0576],[0.00146969 0.01142979],[0.837 0.038],[0.841 0.07 ]
8,5,[0.839  0.0576],[0.00126491 0.0102489 ],[0.837 0.039],[0.84  0.066]
9,4,[0.8402 0.0586],[0.00203961 0.00964572],[0.838 0.04 ],[0.844 0.067]
10,3,[0.84   0.0586],[0.00252982 0.00877724],[0.838 0.043],[0.844 0.067]
11,4,[0.8362 0.0576],[0.0049558  0.00557136],[0.827 0.05 ],[0.842 0.067]
12,5,[0.8368 0.0672],[0.00614492 0.00556417],[0.829 0.06 ],[0.843 0.075]
13,3,[0.8382 0.0664],[0.00487442 0.00287054],[0.829 0.062],[0.843 0.071]
14,5,[0.836  0.0628],[0.00384708 0.00545527],[0.83  0.052],[0.84  0.067]
15,4,[0.8394 0.061 ],[0.00382623 0.00892188],[0.833 0.049],[0.845 0.071]
16,5,[0.8416 0.0624],[0.0028     0.00162481],[0.839 0.06 ],[0.845 0.064]
17,3,[0.8404 0.0666],[0.0012     0.00508331],[0.839 0.061],[0.842 0.076]
18,4,[0.8422 0.0584],[0.00354401 0.0094361 ],[0.839 0.046],[0.847 0.071]
19,5,[0.8422 0.0546],[0.00203961 0.00467333],[0.839 0.048],[0.845 0.062]
20,3,[0.8402 0.0622],[0.00263818 0.00856505],[0.838 0.048],[0.845 0.071]
21,4,[0.8428 0.0572],[0.00203961 0.00620967],[0.839 0.051],[0.845 0.067]
22,5,[0.8454 0.0454],[0.0004899  0.00674092],[0.845 0.038],[0.846 0.057]
23,4,[0.8452 0.0428],[0.00462169 0.00318748],[0.837 0.04 ],[0.85  0.048]
24,3,[0.8372 0.0554],[0.01614187 0.02307899],[0.805 0.04 ],[0.847 0.101]
25,3,[0.838  0.0634],[0.01655295 0.02101047],[0.805 0.046],[0.848 0.101]
