gen,nevals,avg,std,min,max
0,50,[0.85032 0.05152],[0.01025366 0.01265423],[0.808 0.027],[0.861 0.083]
1,5,[0.8498 0.0546],[0.00854166 0.01683568],[0.84  0.034],[0.86  0.081]
2,5,[0.8496 0.0594],[0.00997196 0.01348481],[0.836 0.041],[0.859 0.078]
3,4,[0.8436 0.0636],[0.00917824 0.0115343 ],[0.834 0.046],[0.857 0.078]
4,3,[0.844  0.0622],[0.0090111  0.00976524],[0.833 0.046],[0.857 0.072]
5,3,[0.8448 0.0636],[0.00844748 0.009992  ],[0.837 0.048],[0.857 0.074]
6,1,[0.8434 0.0628],[0.00793977 0.0123677 ],[0.835 0.048],[0.853 0.076]
7,5,[0.8452 0.0572],[0.00906422 0.01289031],[0.834 0.043],[0.855 0.078]
8,4,[0.8438 0.0538],[0.00785875 0.01225398],[0.834 0.039],[0.856 0.071]
9,5,[0.8526 0.0504],[0.00361109 0.00564269],[0.848 0.043],[0.857 0.057]
10,5,[0.8504 0.0518],[0.0032619  0.00932523],[0.846 0.042],[0.856 0.067]
11,4,[0.853  0.0478],[0.00374166 0.00401995],[0.848 0.042],[0.857 0.054]
12,4,[0.8546 0.046 ],[0.00205913 0.00745654],[0.851 0.039],[0.857 0.06 ]
13,5,[0.8554 0.0486],[0.00205913 0.00760526],[0.852 0.035],[0.858 0.057]
14,4,[0.856  0.0428],[0.00141421 0.00305941],[0.854 0.038],[0.858 0.047]
15,5,[0.8534 0.0478],[0.00407922 0.01057166],[0.846 0.036],[0.858 0.065]
16,4,[0.8438 0.057 ],[0.01571496 0.01857956],[0.814 0.038],[0.859 0.089]
17,5,[0.8404 0.054 ],[0.01760227 0.00975705],[0.808 0.037],[0.861 0.067]
18,4,[0.8386 0.0516],[0.01272164 0.02466252],[0.815 0.033],[0.852 0.098]
19,5,[0.822  0.0722],[0.01679286 0.01212271],[0.807 0.062],[0.844 0.096]
20,4,[0.8324 0.0694],[0.01606985 0.0115862 ],[0.811 0.06 ],[0.848 0.092]
21,4,[0.8412 0.0568],[0.01544539 0.01319697],[0.811 0.033],[0.855 0.071]
22,3,[0.8414 0.0606],[0.01415062 0.02099143],[0.814 0.033],[0.855 0.096]
23,4,[0.8546 0.0516],[0.00338231 0.01195993],[0.849 0.033],[0.858 0.068]
24,5,[0.8508 0.0576],[0.00685274 0.00564269],[0.841 0.051],[0.857 0.064]
25,2,[0.852  0.0544],[0.00532917 0.0032    ],[0.845 0.051],[0.857 0.059]
