gen,nevals,avg,std,min,max
0,50,[0.84626 0.0588 ],[0.01025243 0.01387083],[0.806 0.027],[0.857 0.1  ]
1,5,[0.8472 0.0662],[0.00435431 0.0112321 ],[0.84 0.05],[0.853 0.079]
2,4,[0.8462 0.054 ],[0.00263818 0.00787401],[0.842 0.045],[0.85  0.068]
3,3,[0.8464 0.0566],[0.0010198  0.01092886],[0.845 0.045],[0.848 0.077]
4,4,[0.8474 0.0514],[0.002498   0.00665132],[0.845 0.039],[0.852 0.057]
5,4,[0.8486 0.0532],[0.0032619  0.00354401],[0.845 0.048],[0.853 0.057]
6,5,[0.8476 0.053 ],[0.00287054 0.00303315],[0.845 0.049],[0.853 0.057]
7,5,[0.8414 0.0622],[0.015995  0.0142183],[0.81  0.049],[0.854 0.086]
8,3,[0.8496 0.0602],[0.00241661 0.0159925 ],[0.846 0.04 ],[0.853 0.079]
9,4,[0.8464 0.0664],[0.00662118 0.01160345],[0.836 0.051],[0.856 0.079]
10,4,[0.8454 0.0708],[0.00436348 0.01149609],[0.838 0.056],[0.851 0.082]
11,3,[0.8448 0.0662],[0.00541849 0.01220492],[0.835 0.048],[0.851 0.082]
12,5,[0.8466 0.0592],[0.00135647 0.00146969],[0.845 0.058],[0.849 0.062]
13,5,[0.8484 0.0548],[0.0032     0.00354401],[0.844 0.05 ],[0.853 0.06 ]
14,5,[0.8396 0.0718],[0.01562818 0.01151347],[0.81  0.057],[0.854 0.086]
15,5,[0.8396 0.0654],[0.01556406 0.01066958],[0.81  0.054],[0.852 0.085]
16,5,[0.8522 0.0652],[0.00248193 0.00430813],[0.849 0.06 ],[0.856 0.073]
17,5,[0.8502 0.0654],[0.00263818 0.01116423],[0.846 0.05 ],[0.853 0.076]
18,3,[0.8496 0.0624],[0.00233238 0.00786384],[0.846 0.054],[0.853 0.076]
19,4,[0.851  0.0616],[0.00141421 0.00417612],[0.849 0.057],[0.853 0.068]
20,4,[0.8492 0.0594],[0.00146969 0.0032619 ],[0.848 0.055],[0.852 0.063]
21,2,[0.8498 0.0598],[0.00222711 0.00354401],[0.848 0.055],[0.853 0.063]
22,4,[0.8486 0.0622],[0.00372022 0.00996795],[0.842 0.046],[0.853 0.074]
23,3,[0.8488 0.064 ],[0.00365513 0.01027619],[0.842 0.046],[0.852 0.074]
24,3,[0.8502 0.0642],[0.00132665 0.00401995],[0.848 0.061],[0.852 0.072]
25,5,[0.8468 0.0604],[0.00847113 0.0032    ],[0.83  0.055],[0.852 0.064]
