gen,nevals,avg,std,min,max
0,50,[0.84524 0.04922],[0.01119743 0.01360043],[0.809 0.018],[0.857 0.076]
1,4,[0.8448 0.0486],[0.01509172 0.01125344],[0.815 0.033],[0.855 0.062]
2,5,[0.8402 0.0504],[0.01945662 0.02021485],[0.814 0.032],[0.858 0.078]
3,2,[0.823 0.066],[0.01613691 0.01425482],[0.813 0.038],[0.855 0.078]
4,4,[0.8202 0.068 ],[0.01218852 0.01545316],[0.811 0.038],[0.844 0.08 ]
5,5,[0.8148 0.0696],[0.00116619 0.00806474],[0.813 0.055],[0.816 0.078]
6,3,[0.8134 0.075 ],[0.0008     0.00357771],[0.812 0.068],[0.814 0.078]
7,3,[0.82   0.0698],[0.01056409 0.00567098],[0.813 0.064],[0.841 0.077]
8,3,[0.825  0.0694],[0.01189958 0.00697424],[0.814 0.064],[0.841 0.081]
9,5,[0.8252 0.0724],[0.01096175 0.0080399 ],[0.811 0.059],[0.837 0.081]
10,4,[0.824  0.0646],[0.01102724 0.01620617],[0.81  0.033],[0.837 0.077]
11,3,[0.815  0.0692],[0.00334664 0.01561282],[0.809 0.038],[0.819 0.078]
12,4,[0.8298 0.0576],[0.02021287 0.01935562],[0.811 0.027],[0.855 0.078]
13,2,[0.8374 0.0522],[0.01881064 0.01907249],[0.814 0.027],[0.855 0.078]
14,3,[0.8406 0.0548],[0.01462327 0.01785945],[0.813 0.027],[0.854 0.08 ]
15,5,[0.848  0.0522],[0.00554977 0.00998799],[0.837 0.041],[0.852 0.066]
16,5,[0.8456 0.0492],[0.00913455 0.0144969 ],[0.834 0.037],[0.855 0.076]
17,2,[0.8488 0.0466],[0.00708237 0.00581722],[0.835 0.037],[0.855 0.053]
18,4,[0.8488 0.0508],[0.00549181 0.01394848],[0.838 0.037],[0.853 0.076]
19,1,[0.8428 0.0624],[0.00676461 0.01523942],[0.836 0.037],[0.852 0.076]
20,5,[0.8388 0.067 ],[0.00193907 0.01091788],[0.837 0.051],[0.842 0.08 ]
21,3,[0.8364 0.0742],[0.00162481 0.00800999],[0.834 0.06 ],[0.838 0.082]
22,5,[0.8408 0.0654],[0.00421426 0.0103846 ],[0.837 0.045],[0.849 0.074]
23,5,[0.8384 0.0652],[0.00224499 0.00667533],[0.836 0.054],[0.842 0.075]
24,3,[0.8398 0.0654],[0.0016     0.00838093],[0.838 0.05 ],[0.842 0.075]
25,4,[0.8434 0.0624],[0.0063435  0.01055651],[0.837 0.05 ],[0.854 0.075]
