gen,nevals,avg,std,min,max
0,50,[0.84916 0.05068],[0.00833153 0.01149511],[0.804 0.024],[0.858 0.077]
1,3,[0.8542 0.047 ],[0.00213542 0.00869483],[0.85  0.035],[0.856 0.057]
2,4,[0.852  0.0416],[0.0045607 0.0062482],[0.844 0.035],[0.856 0.051]
3,5,[0.8516 0.0502],[0.00195959 0.01692808],[0.85  0.032],[0.854 0.074]
4,5,[0.8504 0.0448],[0.00224499 0.00401995],[0.847 0.039],[0.854 0.049]
5,3,[0.8508 0.0468],[0.0044     0.00607947],[0.845 0.039],[0.857 0.057]
6,3,[0.8482 0.0456],[0.00435431 0.0082365 ],[0.842 0.032],[0.853 0.058]
7,4,[0.8488 0.0498],[0.00416653 0.0109252 ],[0.842 0.04 ],[0.853 0.071]
8,3,[0.8464 0.0604],[0.00445421 0.0088    ],[0.842 0.051],[0.854 0.071]
9,3,[0.8472 0.0492],[0.00435431 0.01340746],[0.842 0.035],[0.855 0.071]
10,3,[0.8456 0.0524],[0.00162481 0.0112    ],[0.843 0.035],[0.848 0.069]
11,5,[0.8434 0.044 ],[0.00349857 0.00973653],[0.839 0.029],[0.848 0.058]
12,4,[0.844  0.0476],[0.00296648 0.01323027],[0.84 0.03],[0.847 0.07 ]
13,3,[0.8472 0.0402],[0.00515364 0.007494  ],[0.842 0.03 ],[0.857 0.049]
14,4,[0.8492 0.043 ],[0.00661513 0.00726636],[0.842 0.032],[0.858 0.052]
15,3,[0.85   0.0376],[0.00565685 0.00560714],[0.843 0.031],[0.857 0.046]
16,4,[0.8506 0.0398],[0.00422374 0.00611228],[0.844 0.034],[0.857 0.051]
17,4,[0.8524 0.0458],[0.00422374 0.00842378],[0.846 0.038],[0.857 0.062]
18,5,[0.8516 0.0514],[0.00845222 0.01822745],[0.835 0.035],[0.858 0.087]
19,3,[0.8494 0.0484],[0.00838093 0.0109654 ],[0.834 0.035],[0.856 0.058]
20,3,[0.8546 0.0408],[0.00332265 0.00872697],[0.848 0.035],[0.857 0.058]
21,4,[0.8576 0.0404],[0.0008     0.00542586],[0.857 0.036],[0.859 0.051]
22,5,[0.8566 0.0414],[0.0010198 0.0026533],[0.855 0.038],[0.858 0.046]
23,5,[0.8568 0.0418],[0.00132665 0.00370945],[0.855 0.038],[0.859 0.048]
24,3,[0.8572 0.0428],[0.00132665 0.00331059],[0.855 0.038],[0.859 0.048]
25,3,[0.8566 0.044 ],[0.00149666 0.00404969],[0.854 0.038],[0.858 0.049]
