,Accuracy,Recall,Precision,F1,MCC,SPD,AOD,EOD,Run
39,0.88,0.692,0.731,0.709,0.421,0.208,0.127,0.106,3
40,0.884,0.698,0.742,0.717,0.438,0.186,0.12,0.138,3
41,0.881,0.693,0.735,0.711,0.426,0.227,0.147,0.127,3
42,0.885,0.635,0.758,0.669,0.374,0.143,0.093,0.094,3
43,0.878,0.642,0.725,0.669,0.357,0.146,0.083,0.058,3
44,0.885,0.633,0.751,0.665,0.364,0.165,0.112,0.114,2
45,0.888,0.651,0.759,0.684,0.395,0.187,0.117,0.096,2
46,0.886,0.617,0.763,0.65,0.35,0.148,0.107,0.124,2
47,0.89,0.636,0.778,0.673,0.389,0.12,0.073,0.098,2
48,0.884,0.665,0.739,0.691,0.396,0.125,0.045,0.017,2
49,0.885,0.633,0.751,0.665,0.365,0.172,0.121,0.128,2
50,0.884,0.594,0.768,0.624,0.317,0.105,0.07,0.078,2
51,0.9,0.757,0.773,0.765,0.53,0.217,0.126,0.148,16
52,0.896,0.716,0.766,0.737,0.48,0.184,0.107,0.124,16
53,0.9,0.742,0.774,0.757,0.515,0.171,0.081,0.093,16
54,0.889,0.609,0.772,0.643,0.345,0.116,0.089,0.125,16
55,0.887,0.597,0.768,0.628,0.323,0.159,0.147,0.203,16
56,0.901,0.771,0.773,0.772,0.544,0.218,0.115,0.122,17
57,0.893,0.697,0.757,0.721,0.45,0.194,0.13,0.16,17
58,0.902,0.743,0.779,0.759,0.521,0.155,0.058,0.057,17
59,0.895,0.661,0.776,0.697,0.422,0.122,0.081,0.132,17
60,0.889,0.621,0.766,0.656,0.359,0.143,0.113,0.154,17
61,0.893,0.703,0.766,0.728,0.465,0.164,0.06,0.03,15
62,0.893,0.716,0.763,0.736,0.476,0.232,0.133,0.128,15
63,0.895,0.7,0.774,0.728,0.467,0.161,0.056,0.017,15
64,0.884,0.625,0.751,0.658,0.354,0.165,0.115,0.131,15
65,0.896,0.716,0.767,0.737,0.48,0.224,0.141,0.16,14
66,0.889,0.68,0.748,0.706,0.423,0.153,0.078,0.08,14
67,0.885,0.722,0.736,0.728,0.457,0.196,0.076,0.009,14
68,0.881,0.617,0.727,0.647,0.326,0.166,0.133,0.172,14
69,0.897,0.732,0.775,0.751,0.505,0.176,0.08,0.085,10
70,0.893,0.723,0.764,0.741,0.485,0.194,0.093,0.074,10
71,0.884,0.62,0.754,0.653,0.349,0.141,0.103,0.133,10
72,0.899,0.774,0.769,0.772,0.543,0.205,0.051,0.059,11
73,0.894,0.734,0.758,0.745,0.492,0.214,0.097,0.04,11
74,0.887,0.635,0.751,0.668,0.368,0.2,0.164,0.204,11
75,0.891,0.666,0.761,0.698,0.416,0.149,0.084,0.084,11
76,0.9,0.714,0.773,0.739,0.484,0.165,0.056,0.034,13
77,0.907,0.738,0.792,0.761,0.527,0.208,0.095,0.088,13
78,0.901,0.731,0.772,0.749,0.501,0.211,0.111,0.13,13
79,0.902,0.754,0.772,0.762,0.525,0.16,0.019,0.04,13
80,0.902,0.757,0.773,0.764,0.529,0.179,0.044,0.001,13
81,0.905,0.751,0.78,0.764,0.53,0.225,0.104,0.088,13
82,0.903,0.73,0.778,0.751,0.506,0.213,0.111,0.123,13
83,0.895,0.755,0.768,0.761,0.523,0.188,0.058,0.01,12
84,0.891,0.699,0.766,0.725,0.46,0.159,0.06,0.028,12
