gen,nevals,avg,std,min,max
0,50,[0.66826 0.23352],[0.01250729 0.05974353],[0.634 0.087],[0.689 0.358]
1,3,[0.666 0.201],[0.01329662 0.02522697],[0.642 0.17 ],[0.679 0.246]
2,5,[0.6706 0.243 ],[0.00791454 0.04572527],[0.66  0.197],[0.684 0.321]
3,3,[0.6706 0.2502],[0.00392938 0.06574314],[0.666 0.186],[0.677 0.339]
4,4,[0.673  0.2194],[0.00824621 0.04323702],[0.662 0.158],[0.686 0.288]
5,5,[0.669  0.2156],[0.00684105 0.09249778],[0.659 0.124],[0.677 0.342]
6,5,[0.6612 0.2346],[0.01352627 0.05424979],[0.64  0.131],[0.679 0.277]
7,4,[0.6604 0.2452],[0.01795104 0.05412356],[0.64  0.186],[0.69  0.328]
8,4,[0.6588 0.2732],[0.01808204 0.05201692],[0.64  0.186],[0.688 0.345]
9,4,[0.6584 0.2626],[0.01105622 0.02647716],[0.641 0.22 ],[0.67  0.299]
10,4,[0.6616 0.255 ],[0.00757892 0.03819424],[0.653 0.195],[0.672 0.299]
11,5,[0.6704 0.2432],[0.00904655 0.03792835],[0.657 0.169],[0.681 0.272]
12,5,[0.6606 0.2238],[0.01197664 0.05783909],[0.646 0.121],[0.677 0.276]
13,3,[0.6698 0.256 ],[0.00462169 0.01923538],[0.663 0.226],[0.677 0.28 ]
14,5,[0.6728 0.2646],[0.01032279 0.03499486],[0.658 0.233],[0.685 0.322]
15,3,[0.6642 0.2638],[0.01270276 0.03430685],[0.65  0.233],[0.683 0.322]
16,5,[0.6608 0.2198],[0.01349667 0.03203998],[0.638 0.19 ],[0.676 0.282]
17,4,[0.6628 0.2222],[0.01804882 0.04058768],[0.635 0.173],[0.684 0.297]
18,5,[0.6494 0.1976],[0.01053755 0.01267438],[0.63  0.186],[0.66  0.215]
19,5,[0.6412 0.2094],[0.00453431 0.02568735],[0.636 0.164],[0.649 0.24 ]
20,5,[0.65  0.195],[0.00589915 0.03464102],[0.642 0.141],[0.66  0.235]
21,5,[0.6464 0.1954],[0.00700286 0.02339744],[0.634 0.159],[0.654 0.231]
22,4,[0.6574 0.2284],[0.01265859 0.03860881],[0.644 0.18 ],[0.677 0.291]
23,5,[0.662 0.28 ],[0.01073313 0.05388506],[0.643 0.201],[0.676 0.356]
24,5,[0.6652 0.235 ],[0.00901998 0.02952287],[0.652 0.189],[0.679 0.282]
25,3,[0.6696 0.243 ],[0.00458694 0.02157777],[0.666 0.212],[0.677 0.269]
