gen,nevals,avg,std,min,max
0,50,[0.65446 0.19314],[0.01429155 0.04669433],[0.62  0.079],[0.68 0.3 ]
1,4,[0.6574 0.186 ],[0.0160075  0.03418772],[0.634 0.146],[0.679 0.249]
2,1,[0.6626 0.2016],[0.01315447 0.03261656],[0.647 0.171],[0.679 0.249]
3,5,[0.6554 0.1746],[0.01330564 0.01874673],[0.643 0.151],[0.673 0.206]
4,5,[0.651  0.1864],[0.01688787 0.04704296],[0.634 0.13 ],[0.677 0.269]
5,3,[0.6522 0.1922],[0.01547126 0.0356    ],[0.634 0.16 ],[0.678 0.26 ]
6,5,[0.6516 0.2008],[0.01883189 0.04849082],[0.634 0.152],[0.68  0.292]
7,5,[0.6474 0.172 ],[0.01744248 0.04100244],[0.629 0.136],[0.674 0.25 ]
8,5,[0.6576 0.1972],[0.00924338 0.04274295],[0.645 0.154],[0.67  0.278]
9,3,[0.6638 0.1928],[0.01075918 0.05305997],[0.645 0.156],[0.675 0.298]
10,5,[0.6612 0.165 ],[0.00945304 0.03562022],[0.652 0.112],[0.678 0.22 ]
11,5,[0.66   0.2104],[0.0063561  0.05009431],[0.65  0.127],[0.667 0.281]
12,5,[0.659  0.1624],[0.00438178 0.02602768],[0.654 0.13 ],[0.666 0.201]
13,4,[0.6584 0.1822],[0.01156892 0.02636209],[0.64  0.138],[0.675 0.21 ]
14,4,[0.6568 0.171 ],[0.02089402 0.01862257],[0.616 0.146],[0.673 0.201]
15,4,[0.6606 0.1764],[0.00615142 0.01137717],[0.654 0.159],[0.671 0.193]
16,4,[0.6556 0.1808],[0.00361109 0.0341725 ],[0.652 0.13 ],[0.662 0.226]
17,5,[0.6524 0.1392],[0.02004595 0.0241197 ],[0.616 0.107],[0.669 0.171]
18,5,[0.6506 0.155 ],[0.03584745 0.03949177],[0.579 0.078],[0.671 0.19 ]
19,4,[0.6608 0.1622],[0.00970361 0.01230285],[0.642 0.147],[0.67  0.183]
20,4,[0.6646 0.176 ],[0.0008    0.0317805],[0.664 0.136],[0.666 0.232]
21,3,[0.6638 0.1912],[0.01087014 0.02968771],[0.643 0.157],[0.673 0.228]
22,4,[0.66   0.1632],[0.01029563 0.02494314],[0.643 0.134],[0.674 0.205]
23,3,[0.6652 0.176 ],[0.00581034 0.0257449 ],[0.657 0.134],[0.674 0.214]
24,4,[0.6572 0.2086],[0.0144969  0.06759172],[0.633 0.145],[0.674 0.331]
25,4,[0.6608 0.164 ],[0.01140877 0.02249444],[0.648 0.144],[0.674 0.205]
