gen,nevals,avg,std,min,max
0,50,[0.66636 0.23608],[0.01788045 0.04985292],[0.593 0.065],[0.694 0.375]
1,3,[0.6632 0.1994],[0.02208529 0.03583629],[0.622 0.145],[0.687 0.257]
2,4,[0.6422 0.181 ],[0.01532841 0.02979933],[0.622 0.145],[0.656 0.231]
3,4,[0.6462 0.2062],[0.02551392 0.03213347],[0.612 0.173],[0.682 0.254]
4,4,[0.6572 0.2522],[0.01738275 0.02287706],[0.637 0.224],[0.682 0.293]
5,5,[0.6584 0.204 ],[0.02021485 0.02862167],[0.62  0.164],[0.674 0.24 ]
6,4,[0.663  0.2186],[0.01793321 0.05097686],[0.629 0.132],[0.68  0.273]
7,3,[0.662 0.23 ],[0.01521841 0.06535442],[0.645 0.141],[0.68 0.33]
8,5,[0.647  0.1696],[0.02088061 0.02908333],[0.607 0.126],[0.666 0.203]
9,5,[0.6448 0.158 ],[0.03096708 0.04077744],[0.609 0.094],[0.688 0.204]
10,5,[0.6588 0.194 ],[0.03499371 0.0884579 ],[0.593 0.055],[0.688 0.322]
11,3,[0.6592 0.1754],[0.02400333 0.06790758],[0.619 0.066],[0.688 0.247]
12,5,[0.6714 0.2314],[0.01224091 0.02753616],[0.649 0.192],[0.686 0.26 ]
13,5,[0.6828 0.2768],[0.00584466 0.02729396],[0.674 0.25 ],[0.691 0.326]
14,3,[0.6806 0.254 ],[0.00611882 0.03851234],[0.673 0.224],[0.688 0.326]
15,5,[0.682  0.2742],[0.00303315 0.02731593],[0.676 0.237],[0.684 0.309]
16,5,[0.6856 0.2458],[0.00588558 0.01334766],[0.677 0.23 ],[0.694 0.267]
17,4,[0.6842 0.2738],[0.00584466 0.03172003],[0.677 0.25 ],[0.694 0.336]
18,3,[0.68   0.2644],[0.00268328 0.03361309],[0.677 0.232],[0.684 0.329]
19,2,[0.681  0.2572],[0.00228035 0.01856233],[0.677 0.232],[0.684 0.287]
20,4,[0.6796 0.2492],[0.005004  0.0242685],[0.672 0.215],[0.687 0.279]
21,2,[0.675  0.2364],[0.00296648 0.02429486],[0.672 0.215],[0.68  0.279]
22,4,[0.6802 0.2666],[0.00183303 0.01560256],[0.677 0.237],[0.682 0.28 ]
23,5,[0.6804 0.2356],[0.00392938 0.02484029],[0.673 0.199],[0.684 0.265]
24,3,[0.6752 0.2432],[0.00722219 0.02054653],[0.663 0.212],[0.683 0.263]
25,4,[0.675  0.2536],[0.01075174 0.03964644],[0.663 0.212],[0.691 0.316]
