gen,nevals,avg,std,min,max
0,50,[0.66162 0.22538],[0.01375629 0.04093453],[0.636 0.142],[0.683 0.298]
1,4,[0.662  0.2306],[0.00814862 0.03813974],[0.653 0.163],[0.673 0.278]
2,4,[0.6598 0.265 ],[0.00888594 0.02448673],[0.652 0.24 ],[0.673 0.309]
3,4,[0.6602 0.217 ],[0.0107963  0.04806246],[0.649 0.145],[0.677 0.272]
4,5,[0.6622 0.2292],[0.00679412 0.04733878],[0.653 0.167],[0.67  0.287]
5,3,[0.6628 0.2142],[0.00842378 0.04470973],[0.652 0.169],[0.67  0.273]
6,5,[0.6548 0.197 ],[0.01451069 0.04153553],[0.637 0.153],[0.681 0.252]
7,2,[0.653  0.2028],[0.00846168 0.03892249],[0.637 0.153],[0.66  0.254]
8,2,[0.653 0.2  ],[0.01181524 0.04116795],[0.637 0.153],[0.67  0.274]
9,5,[0.6552 0.1734],[0.00773046 0.03157594],[0.642 0.113],[0.665 0.205]
10,4,[0.643 0.177],[0.00493964 0.01428286],[0.636 0.15 ],[0.651 0.189]
11,3,[0.6422 0.1652],[0.00342929 0.01572768],[0.636 0.146],[0.645 0.188]
12,5,[0.6466 0.1824],[0.00349857 0.01899052],[0.643 0.157],[0.653 0.209]
13,4,[0.6458 0.1828],[0.00570614 0.0151182 ],[0.635 0.164],[0.652 0.204]
14,5,[0.6446 0.183 ],[0.00564269 0.01431084],[0.638 0.172],[0.654 0.21 ]
15,4,[0.6472 0.21  ],[0.01892512 0.02830548],[0.632 0.172],[0.684 0.242]
16,3,[0.6536 0.1964],[0.0188955  0.03961111],[0.632 0.14 ],[0.684 0.242]
17,5,[0.6566 0.1962],[0.00924338 0.05045156],[0.643 0.112],[0.667 0.262]
18,5,[0.6672 0.2258],[0.01072194 0.04563507],[0.656 0.169],[0.683 0.297]
19,5,[0.6588 0.2434],[0.01325745 0.04233486],[0.646 0.193],[0.683 0.306]
20,4,[0.6646 0.2772],[0.01872538 0.01841087],[0.637 0.259],[0.688 0.308]
21,3,[0.6684 0.2604],[0.01424921 0.05185595],[0.649 0.17 ],[0.69 0.33]
22,4,[0.6734 0.2402],[0.01406556 0.03880928],[0.649 0.179],[0.69  0.282]
23,4,[0.6694 0.2334],[0.01781685 0.04250459],[0.648 0.175],[0.69  0.281]
24,3,[0.6634 0.2378],[0.01594491 0.03384317],[0.648 0.19 ],[0.69  0.281]
25,5,[0.6702 0.2224],[0.01595494 0.02011567],[0.65  0.199],[0.688 0.256]
