gen,nevals,avg,std,min,max
0,50,[0.6659  0.18844],[0.01305412 0.04344935],[0.629 0.102],[0.686 0.289]
1,5,[0.6704 0.1996],[0.0094361  0.01730433],[0.659 0.178],[0.682 0.223]
2,5,[0.675  0.1876],[0.00827043 0.0317528 ],[0.665 0.145],[0.686 0.228]
3,5,[0.6594 0.192 ],[0.01091055 0.02969848],[0.643 0.163],[0.673 0.244]
4,4,[0.6558 0.1796],[0.0074135 0.0237116],[0.643 0.14 ],[0.663 0.203]
5,3,[0.6632 0.2106],[0.00767854 0.05323382],[0.652 0.14 ],[0.676 0.304]
6,4,[0.6538 0.1752],[0.01090688 0.01801555],[0.639 0.149],[0.663 0.203]
7,4,[0.6616 0.1828],[0.01066958 0.02206717],[0.648 0.153],[0.677 0.22 ]
8,4,[0.658 0.188],[0.01524467 0.01329662],[0.647 0.177],[0.688 0.213]
9,3,[0.665 0.195],[0.01961632 0.03048278],[0.642 0.146],[0.689 0.238]
10,4,[0.6718 0.1868],[0.01795996 0.01905151],[0.641 0.166],[0.688 0.213]
11,4,[0.672  0.2124],[0.018751   0.03733417],[0.636 0.168],[0.688 0.262]
12,5,[0.6678 0.2   ],[0.01667813 0.03994496],[0.646 0.131],[0.684 0.238]
13,4,[0.6698 0.2242],[0.0151182  0.03595219],[0.649 0.157],[0.685 0.265]
14,4,[0.6704 0.2102],[0.01526565 0.01503862],[0.647 0.187],[0.69  0.228]
15,4,[0.6794 0.2216],[0.00422374 0.02864681],[0.673 0.169],[0.684 0.253]
16,5,[0.6784 0.2132],[0.01001199 0.02783092],[0.662 0.165],[0.693 0.246]
17,3,[0.672  0.1982],[0.00874071 0.03831658],[0.662 0.148],[0.682 0.246]
18,4,[0.6772 0.1784],[0.00649307 0.02475157],[0.67  0.148],[0.688 0.221]
19,4,[0.6698 0.1542],[0.00396989 0.01474313],[0.666 0.141],[0.676 0.183]
20,5,[0.6666 0.1612],[0.00598665 0.01423236],[0.656 0.143],[0.674 0.179]
21,4,[0.6672 0.1716],[0.00746726 0.01628005],[0.656 0.142],[0.679 0.192]
22,5,[0.6678 0.1614],[0.00649307 0.02968906],[0.658 0.135],[0.675 0.214]
23,3,[0.6676 0.1802],[0.00392938 0.03151127],[0.662 0.138],[0.674 0.214]
24,5,[0.6712 0.2016],[0.00754718 0.03028927],[0.662 0.153],[0.681 0.243]
25,3,[0.6648 0.198 ],[0.00318748 0.03930394],[0.662 0.147],[0.67  0.243]
