gen,nevals,avg,std,min,max
0,50,[0.65012 0.22686],[0.01219941 0.0389492 ],[0.617 0.125],[0.674 0.308]
1,4,[0.6496 0.239 ],[0.00382623 0.03929885],[0.644 0.197],[0.655 0.291]
2,3,[0.651 0.221],[0.00654217 0.02635906],[0.644 0.197],[0.661 0.27 ]
3,3,[0.6528 0.2114],[0.00256125 0.03191614],[0.649 0.184],[0.656 0.274]
4,4,[0.6468 0.2048],[0.00556417 0.00722219],[0.641 0.193],[0.654 0.213]
5,2,[0.642  0.2074],[0.00766812 0.01046136],[0.629 0.193],[0.653 0.223]
6,3,[0.6488 0.2102],[0.00487442 0.01231909],[0.642 0.193],[0.654 0.228]
7,4,[0.6474 0.212 ],[0.00338231 0.01401428],[0.642 0.192],[0.651 0.228]
8,4,[0.6458 0.2248],[0.00990757 0.01535448],[0.632 0.199],[0.66  0.243]
9,3,[0.6456 0.2048],[0.01055651 0.0204978 ],[0.632 0.181],[0.66  0.243]
10,4,[0.6458 0.235 ],[0.01172007 0.03943095],[0.633 0.181],[0.664 0.3  ]
11,3,[0.6598 0.2348],[0.00416653 0.01993389],[0.654 0.219],[0.665 0.274]
12,5,[0.6628 0.235 ],[0.00661513 0.01048809],[0.653 0.216],[0.672 0.245]
13,4,[0.6606 0.2512],[0.0068     0.02738905],[0.65  0.218],[0.668 0.29 ]
14,4,[0.6576 0.2566],[0.00557136 0.02344014],[0.649 0.228],[0.665 0.29 ]
15,5,[0.658  0.2216],[0.00885438 0.02088636],[0.643 0.188],[0.667 0.248]
16,4,[0.6598 0.2312],[0.00541849 0.02416113],[0.654 0.204],[0.667 0.271]
17,3,[0.6562 0.256 ],[0.00679412 0.02806421],[0.644 0.204],[0.663 0.286]
18,4,[0.6516 0.2332],[0.01324538 0.03977135],[0.628 0.185],[0.667 0.276]
19,3,[0.649  0.2148],[0.01145426 0.03212725],[0.628 0.185],[0.659 0.271]
20,5,[0.6524 0.2302],[0.00964572 0.02813823],[0.634 0.193],[0.661 0.27 ]
21,3,[0.6598 0.2256],[0.00271293 0.00928655],[0.657 0.217],[0.664 0.24 ]
22,4,[0.6634 0.2426],[0.00628013 0.03014366],[0.657 0.214],[0.673 0.286]
23,3,[0.658 0.256],[0.01029563 0.02370654],[0.639 0.214],[0.668 0.286]
24,4,[0.6528 0.2526],[0.01489161 0.02111492],[0.631 0.226],[0.667 0.275]
25,4,[0.6536 0.2478],[0.00870862 0.04574451],[0.643 0.205],[0.662 0.333]
