gen,nevals,avg,std,min,max
0,50,[0.65658 0.2418 ],[0.01320165 0.05800172],[0.628 0.108],[0.677 0.354]
1,5,[0.6548 0.2528],[0.0064622  0.04576636],[0.645 0.177],[0.663 0.313]
2,3,[0.6528 0.28  ],[0.01075918 0.0475731 ],[0.64  0.201],[0.666 0.324]
3,3,[0.6498 0.282 ],[0.00842378 0.05083306],[0.64  0.201],[0.661 0.34 ]
4,2,[0.6554 0.3164],[0.0058515  0.02908333],[0.645 0.261],[0.661 0.34 ]
5,4,[0.6612 0.297 ],[0.00354401 0.060959  ],[0.656 0.196],[0.667 0.354]
6,4,[0.652  0.2756],[0.00887694 0.06345581],[0.635 0.196],[0.661 0.333]
7,5,[0.6524 0.2646],[0.01224091 0.06024483],[0.628 0.175],[0.66  0.357]
8,3,[0.6358 0.2882],[0.01318181 0.02719853],[0.628 0.261],[0.662 0.334]
9,4,[0.633  0.2626],[0.00766812 0.05842808],[0.621 0.153],[0.645 0.32 ]
10,4,[0.6316 0.2886],[0.00361109 0.02561718],[0.626 0.258],[0.637 0.319]
11,4,[0.6288 0.2942],[0.00430813 0.02457153],[0.625 0.269],[0.637 0.338]
12,4,[0.631  0.2916],[0.00501996 0.01492113],[0.622 0.269],[0.635 0.31 ]
13,4,[0.6372 0.2412],[0.00620967 0.06938415],[0.626 0.151],[0.643 0.334]
14,4,[0.6346 0.2422],[0.00830903 0.02271035],[0.619 0.211],[0.642 0.28 ]
15,3,[0.6388 0.2158],[0.00271293 0.02968097],[0.636 0.177],[0.642 0.269]
16,3,[0.6444 0.2126],[0.00993177 0.04694507],[0.635 0.177],[0.657 0.303]
17,5,[0.6334 0.226 ],[0.00749933 0.02643483],[0.619 0.188],[0.641 0.265]
18,4,[0.6362 0.2352],[0.00810925 0.04601913],[0.622 0.202],[0.646 0.325]
19,3,[0.6308 0.2098],[0.0095373  0.03731702],[0.62  0.137],[0.643 0.238]
20,5,[0.6316 0.2316],[0.01072567 0.03584745],[0.618 0.176],[0.649 0.276]
21,5,[0.6384 0.2382],[0.01246756 0.04871714],[0.623 0.176],[0.66  0.299]
22,5,[0.6336 0.2216],[0.01595744 0.02993727],[0.616 0.167],[0.66  0.252]
23,5,[0.6428 0.2292],[0.01305986 0.06570053],[0.629 0.141],[0.661 0.303]
24,4,[0.6506 0.2328],[0.01459589 0.04709735],[0.629 0.166],[0.663 0.289]
25,5,[0.6494 0.2716],[0.01709503 0.03592548],[0.627 0.222],[0.664 0.324]
