gen,nevals,avg,std,min,max
0,50,[0.8499  0.21332],[0.00654294 0.01501924],[0.833 0.183],[0.861 0.242]
1,5,[0.849  0.2104],[0.0054037  0.01107429],[0.84  0.192],[0.855 0.223]
2,4,[0.8502 0.198 ],[0.00649307 0.01384197],[0.838 0.184],[0.855 0.224]
3,5,[0.8486 0.2164],[0.00674092 0.01459589],[0.84  0.198],[0.856 0.235]
4,5,[0.8466 0.2174],[0.00791454 0.01795104],[0.84  0.187],[0.859 0.233]
5,5,[0.8482 0.2158],[0.00570614 0.01193985],[0.842 0.196],[0.857 0.231]
6,5,[0.8436 0.2324],[0.00185472 0.00467333],[0.841 0.227],[0.846 0.24 ]
7,3,[0.842  0.2302],[0.00154919 0.00545527],[0.841 0.225],[0.845 0.24 ]
8,5,[0.8424 0.2306],[0.00224499 0.0032    ],[0.84  0.225],[0.845 0.233]
9,5,[0.8474 0.2238],[0.00349857 0.00416653],[0.842 0.218],[0.853 0.229]
10,4,[0.85   0.2184],[0.00629285 0.01197664],[0.842 0.202],[0.86  0.238]
11,4,[0.849 0.217],[0.00532917 0.01269646],[0.842 0.193],[0.857 0.228]
12,5,[0.8514 0.214 ],[0.00637495 0.01698234],[0.842 0.195],[0.859 0.234]
13,4,[0.8434 0.2286],[0.00344093 0.0081388 ],[0.84  0.213],[0.848 0.236]
14,4,[0.8442 0.2334],[0.00305941 0.00773563],[0.839 0.224],[0.848 0.244]
15,5,[0.8424 0.226 ],[0.00355528 0.00726636],[0.837 0.215],[0.847 0.235]
16,4,[0.8448 0.2242],[0.00448999 0.00483322],[0.837 0.219],[0.85  0.233]
17,3,[0.8464 0.2242],[0.0028     0.00271293],[0.843 0.221],[0.849 0.227]
18,4,[0.8464 0.227 ],[0.00649923 0.00883176],[0.841 0.214],[0.859 0.238]
19,4,[0.8482 0.218 ],[0.00685274 0.01264911],[0.843 0.203],[0.86  0.235]
20,5,[0.8458 0.213 ],[0.0040694  0.01712308],[0.841 0.179],[0.851 0.224]
21,4,[0.8482 0.2054],[0.00172047 0.01921041],[0.845 0.179],[0.85  0.231]
22,5,[0.8496 0.224 ],[0.00344093 0.01260159],[0.846 0.199],[0.856 0.232]
23,5,[0.8514 0.2176],[0.00440908 0.01259524],[0.847 0.199],[0.858 0.232]
24,4,[0.853  0.2132],[0.00328634 0.0095163 ],[0.849 0.202],[0.856 0.23 ]
25,1,[0.8536 0.2116],[0.002498   0.00611882],[0.849 0.202],[0.856 0.22 ]
