gen,nevals,avg,std,min,max
0,50,[0.8506  0.21688],[0.00574456 0.02053352],[0.834 0.185],[0.861 0.253]
1,4,[0.8482 0.22  ],[0.00545527 0.01861182],[0.84  0.193],[0.856 0.249]
2,5,[0.8466 0.2254],[0.00149666 0.00668132],[0.844 0.22 ],[0.848 0.235]
3,5,[0.8462 0.2296],[0.00318748 0.0112    ],[0.841 0.21 ],[0.849 0.242]
4,4,[0.848  0.2286],[0.00244949 0.00966644],[0.845 0.214],[0.852 0.24 ]
5,3,[0.847 0.225],[0.00228035 0.00663325],[0.843 0.218],[0.849 0.234]
6,4,[0.847  0.2264],[0.00282843 0.00835703],[0.843 0.213],[0.851 0.236]
7,4,[0.847  0.2224],[0.00562139 0.00806474],[0.841 0.212],[0.857 0.233]
8,2,[0.8478 0.2214],[0.00597997 0.00535164],[0.843 0.212],[0.859 0.227]
9,4,[0.8494 0.221 ],[0.00445421 0.01129602],[0.846 0.206],[0.858 0.234]
10,4,[0.8512 0.2234],[0.00713863 0.00671118],[0.842 0.214],[0.861 0.234]
11,4,[0.85   0.2282],[0.00460435 0.00765245],[0.846 0.219],[0.859 0.24 ]
12,4,[0.851  0.2236],[0.00481664 0.01303227],[0.846 0.205],[0.86 0.24]
13,4,[0.8522 0.214 ],[0.00620967 0.0091433 ],[0.842 0.197],[0.86  0.222]
14,2,[0.8498 0.2178],[0.00132665 0.00248193],[0.848 0.213],[0.852 0.22 ]
15,4,[0.8502 0.218 ],[0.00074833 0.0069282 ],[0.849 0.212],[0.851 0.231]
16,3,[0.8516 0.2126],[0.00287054 0.01063203],[0.849 0.192],[0.857 0.221]
17,4,[0.8518 0.2138],[0.00248193 0.00861162],[0.849 0.2  ],[0.856 0.223]
18,5,[0.8512 0.2164],[0.0009798  0.00646838],[0.85  0.207],[0.852 0.224]
19,5,[0.8494 0.2232],[0.00475815 0.00808455],[0.84  0.215],[0.853 0.238]
20,5,[0.8512 0.2184],[0.00116619 0.00338231],[0.849 0.215],[0.852 0.223]
21,4,[0.85   0.2222],[0.002     0.0095163],[0.847 0.205],[0.853 0.232]
22,5,[0.8508 0.2226],[0.00132665 0.00588558],[0.849 0.216],[0.853 0.233]
23,4,[0.8512 0.2186],[0.00146969 0.00397995],[0.85  0.213],[0.854 0.224]
24,4,[0.8496 0.2236],[0.00135647 0.00840476],[0.848 0.214],[0.852 0.239]
25,4,[0.853  0.2228],[0.004      0.00604649],[0.848 0.217],[0.859 0.232]
