gen,nevals,avg,std,min,max
0,50,[0.85164 0.22464],[0.00527166 0.01455852],[0.838 0.188],[0.86  0.246]
1,4,[0.854  0.2196],[0.0043359  0.01349963],[0.846 0.197],[0.858 0.237]
2,5,[0.8542 0.2234],[0.00448999 0.01148216],[0.849 0.203],[0.859 0.238]
3,4,[0.8542 0.2208],[0.0051923  0.01248038],[0.848 0.198],[0.861 0.235]
4,2,[0.858  0.2118],[0.00260768 0.0102645 ],[0.854 0.198],[0.861 0.223]
5,5,[0.8526 0.2102],[0.00643739 0.02735982],[0.844 0.169],[0.86  0.248]
6,5,[0.8512 0.2056],[0.00470744 0.0235423 ],[0.846 0.183],[0.86  0.242]
7,5,[0.8512 0.2072],[0.00457821 0.02051731],[0.847 0.189],[0.86  0.237]
8,3,[0.8488 0.1898],[0.00132665 0.00376298],[0.847 0.183],[0.851 0.194]
9,3,[0.8484 0.1908],[0.00205913 0.00574108],[0.846 0.181],[0.852 0.197]
10,5,[0.848 0.187],[0.00063246 0.00309839],[0.847 0.182],[0.849 0.19 ]
11,4,[0.848 0.19 ],[0.00126491 0.00517687],[0.847 0.182],[0.85  0.197]
12,4,[0.8522 0.204 ],[0.00342929 0.01652876],[0.849 0.182],[0.858 0.232]
13,3,[0.8518 0.1976],[0.00411825 0.00749933],[0.846 0.188],[0.857 0.208]
14,5,[0.8532 0.1968],[0.00271293 0.00538145],[0.848 0.189],[0.856 0.204]
15,3,[0.8542 0.2002],[0.00256125 0.01068457],[0.85  0.184],[0.858 0.217]
16,4,[0.852  0.2128],[0.00589915 0.0121721 ],[0.843 0.197],[0.86  0.225]
17,5,[0.854  0.2178],[0.00447214 0.01487817],[0.847 0.199],[0.859 0.244]
18,4,[0.8522 0.2266],[0.00570614 0.01146473],[0.846 0.215],[0.859 0.246]
19,3,[0.8508 0.237 ],[0.0044     0.01253794],[0.846 0.215],[0.859 0.248]
20,3,[0.8514 0.2338],[0.00467333 0.0096    ],[0.846 0.222],[0.86  0.246]
21,2,[0.8492 0.2412],[0.00183303 0.00630555],[0.846 0.231],[0.851 0.248]
22,5,[0.8512 0.2336],[0.00396989 0.01486741],[0.846 0.209],[0.858 0.248]
23,4,[0.8496 0.2348],[0.00392938 0.01423236],[0.844 0.207],[0.856 0.245]
24,4,[0.8526 0.2304],[0.00427083 0.02079038],[0.848 0.202],[0.858 0.264]
25,4,[0.8522 0.2234],[0.00541849 0.01402284],[0.843 0.201],[0.859 0.24 ]
