gen,nevals,avg,std,min,max
0,50,[0.85156 0.21878],[0.0070602  0.01835461],[0.836 0.181],[0.864 0.247]
1,4,[0.8544 0.215 ],[0.00671118 0.01931839],[0.845 0.188],[0.862 0.239]
2,4,[0.8482 0.2274],[0.0049558  0.01683568],[0.845 0.195],[0.858 0.24 ]
3,5,[0.8492 0.2268],[0.0074135  0.01207311],[0.845 0.205],[0.864 0.239]
4,4,[0.8528 0.2196],[0.00798499 0.01125344],[0.845 0.204],[0.863 0.234]
5,2,[0.8524 0.225 ],[0.00835703 0.01684043],[0.844 0.204],[0.863 0.249]
6,4,[0.8554 0.2206],[0.00932952 0.01662047],[0.843 0.202],[0.863 0.243]
7,4,[0.8588 0.2058],[0.00570614 0.0143722 ],[0.848 0.194],[0.863 0.234]
8,4,[0.8618 0.2012],[0.00146969 0.00574108],[0.859 0.191],[0.863 0.208]
9,4,[0.8602 0.2092],[0.0031241  0.00785875],[0.854 0.201],[0.862 0.224]
10,2,[0.8566 0.2158],[0.00454313 0.0059127 ],[0.851 0.209],[0.862 0.224]
11,4,[0.8566 0.209 ],[0.00571314 0.01089954],[0.849 0.194],[0.864 0.225]
12,5,[0.8564 0.2056],[0.00185472 0.01510761],[0.853 0.192],[0.858 0.225]
13,4,[0.8558 0.2054],[0.00146969 0.01098362],[0.853 0.192],[0.857 0.222]
14,5,[0.8554 0.2088],[0.00407922 0.01628987],[0.848 0.185],[0.859 0.228]
15,3,[0.8538 0.2102],[0.00411825 0.01832376],[0.848 0.185],[0.858 0.228]
16,5,[0.856  0.1976],[0.002      0.01454098],[0.852 0.186],[0.857 0.225]
17,5,[0.8582 0.1986],[0.0024     0.00873155],[0.857 0.186],[0.863 0.213]
18,4,[0.8592 0.1986],[0.00256125 0.00440908],[0.856 0.193],[0.863 0.205]
19,5,[0.86   0.1986],[0.00303315 0.0074458 ],[0.856 0.189],[0.864 0.21 ]
20,5,[0.8556 0.2018],[0.00542586 0.0138766 ],[0.846 0.19 ],[0.862 0.229]
21,5,[0.8592 0.1952],[0.00146969 0.00545527],[0.858 0.19 ],[0.862 0.205]
22,3,[0.8604 0.1982],[0.00162481 0.00955824],[0.858 0.19 ],[0.862 0.216]
23,3,[0.8594 0.1986],[0.002498   0.00174356],[0.856 0.196],[0.862 0.2  ]
24,5,[0.8618 0.197 ],[0.00146969 0.00756307],[0.859 0.184],[0.863 0.207]
25,3,[0.8588 0.2072],[0.00691086 0.00735935],[0.845 0.199],[0.863 0.218]
