gen,nevals,avg,std,min,max
0,50,[0.84642 0.21544],[0.00610275 0.01559892],[0.831 0.185],[0.86  0.243]
1,2,[0.8466 0.2126],[0.0032     0.01924162],[0.844 0.189],[0.851 0.243]
2,2,[0.8488 0.2168],[0.00411825 0.0158038 ],[0.844 0.195],[0.854 0.243]
3,4,[0.8514 0.2082],[0.0054626  0.01406272],[0.844 0.195],[0.857 0.235]
4,5,[0.8506 0.2054],[0.0063435  0.00906863],[0.838 0.192],[0.855 0.218]
5,5,[0.8502 0.2026],[0.00549181 0.00854634],[0.84  0.188],[0.855 0.213]
6,3,[0.8506 0.205 ],[0.00682935 0.00892188],[0.837 0.189],[0.855 0.214]
7,4,[0.852 0.215],[0.00374166 0.01155855],[0.845 0.203],[0.856 0.236]
8,5,[0.8506 0.2142],[0.00427083 0.00910824],[0.844 0.206],[0.856 0.231]
9,5,[0.8498 0.2112],[0.0064     0.00754718],[0.839 0.202],[0.856 0.222]
10,3,[0.852  0.2174],[0.00672309 0.00978979],[0.839 0.202],[0.858 0.231]
11,5,[0.8478 0.2138],[0.00370945 0.01935355],[0.842 0.182],[0.852 0.24 ]
12,4,[0.8494 0.2138],[0.00382623 0.00934666],[0.843 0.205],[0.855 0.227]
13,3,[0.8502 0.2136],[0.00511468 0.01387948],[0.842 0.205],[0.857 0.241]
14,4,[0.8474 0.2134],[0.00475815 0.01803996],[0.841 0.182],[0.854 0.232]
15,4,[0.8476 0.22  ],[0.00649923 0.00841427],[0.841 0.209],[0.856 0.23 ]
16,3,[0.8458 0.22  ],[0.00479166 0.00609918],[0.841 0.209],[0.855 0.226]
17,5,[0.8432 0.2156],[0.0016     0.01585686],[0.841 0.184],[0.845 0.226]
18,4,[0.84   0.2262],[0.00275681 0.02261327],[0.836 0.184],[0.844 0.248]
19,3,[0.8416 0.2096],[0.00293939 0.02288755],[0.836 0.184],[0.844 0.238]
20,3,[0.8386 0.2338],[0.00307246 0.01220492],[0.836 0.212],[0.844 0.249]
21,5,[0.8414 0.228 ],[0.00257682 0.00681175],[0.837 0.216],[0.844 0.236]
22,2,[0.8428 0.2254],[0.00213542 0.0080895 ],[0.84  0.214],[0.846 0.236]
23,5,[0.8468 0.2192],[0.00172047 0.00778203],[0.844 0.211],[0.849 0.233]
24,5,[0.8434 0.2202],[0.00241661 0.01348184],[0.839 0.195],[0.846 0.235]
25,4,[0.8446 0.2186],[0.00557136 0.02474348],[0.838 0.194],[0.854 0.26 ]
