gen,nevals,avg,std,min,max
0,50,[0.85026 0.20696],[0.00582344 0.01666969],[0.835 0.183],[0.858 0.247]
1,4,[0.8464 0.2178],[0.00422374 0.01410532],[0.841 0.196],[0.854 0.232]
2,4,[0.8448 0.223 ],[0.00381576 0.01113553],[0.84  0.202],[0.849 0.234]
3,2,[0.8456 0.2252],[0.00458694 0.0160798 ],[0.84  0.194],[0.85  0.238]
4,3,[0.848  0.2298],[0.00275681 0.00587878],[0.844 0.219],[0.852 0.234]
5,5,[0.8464 0.228 ],[0.00300666 0.01078888],[0.843 0.214],[0.852 0.244]
6,5,[0.8482 0.2118],[0.00132665 0.00837616],[0.846 0.199],[0.85  0.223]
7,5,[0.849  0.2174],[0.00438178 0.00987117],[0.843 0.2  ],[0.856 0.227]
8,4,[0.853 0.214],[0.00334664 0.01512614],[0.848 0.195],[0.856 0.237]
9,3,[0.8518 0.2162],[0.00331059 0.01215566],[0.847 0.195],[0.856 0.233]
10,3,[0.8526 0.2036],[0.00287054 0.01187603],[0.849 0.192],[0.856 0.22 ]
11,5,[0.8514 0.2086],[0.00349857 0.01267438],[0.847 0.197],[0.856 0.226]
12,4,[0.8522 0.204 ],[0.00231517 0.01283745],[0.849 0.19 ],[0.856 0.222]
13,3,[0.85   0.2122],[0.00109545 0.01183892],[0.849 0.19 ],[0.852 0.222]
14,2,[0.8506 0.2068],[0.00149666 0.01377534],[0.848 0.19 ],[0.852 0.22 ]
15,3,[0.8534 0.1982],[0.00313688 0.01227029],[0.849 0.19 ],[0.857 0.222]
16,2,[0.8544 0.198 ],[0.00427083 0.01209959],[0.846 0.191],[0.857 0.222]
17,4,[0.8548 0.1902],[0.00172047 0.00416653],[0.852 0.184],[0.857 0.195]
18,4,[0.856  0.1942],[0.00089443 0.00263818],[0.855 0.191],[0.857 0.199]
19,5,[0.8554 0.2014],[0.00174356 0.00703136],[0.852 0.195],[0.857 0.214]
20,5,[0.8538 0.2008],[0.0016     0.02127346],[0.851 0.184],[0.855 0.242]
21,3,[0.8546 0.1976],[0.00185472 0.0051225 ],[0.851 0.193],[0.856 0.207]
22,3,[0.854  0.1956],[0.00167332 0.00643739],[0.851 0.189],[0.856 0.207]
23,3,[0.8534 0.1934],[0.00205913 0.01167219],[0.851 0.178],[0.856 0.207]
24,4,[0.8512 0.2008],[0.00331059 0.01327253],[0.847 0.187],[0.856 0.22 ]
25,5,[0.8464 0.2126],[0.00402989 0.01857525],[0.841 0.187],[0.853 0.237]
