gen,nevals,avg,std,min,max
0,50,[0.8512  0.20832],[0.00732939 0.01504452],[0.832 0.185],[0.862 0.238]
1,5,[0.8466 0.2022],[0.00897998 0.01515784],[0.834 0.184],[0.856 0.222]
2,5,[0.8512 0.196 ],[0.0016     0.00501996],[0.848 0.19 ],[0.852 0.204]
3,3,[0.851  0.1964],[0.00126491 0.0095205 ],[0.849 0.186],[0.852 0.211]
4,2,[0.8518 0.2018],[0.0016     0.00810925],[0.849 0.186],[0.854 0.209]
5,4,[0.851  0.1996],[0.00141421 0.00755248],[0.849 0.19 ],[0.853 0.208]
6,5,[0.8504 0.2018],[0.00149666 0.00278568],[0.848 0.199],[0.852 0.206]
7,5,[0.8474 0.2098],[0.0026533  0.00673498],[0.843 0.197],[0.851 0.217]
8,5,[0.8492 0.2082],[0.00172047 0.0044    ],[0.847 0.2  ],[0.852 0.213]
9,3,[0.848  0.2064],[0.00141421 0.00574804],[0.846 0.2  ],[0.85  0.215]
10,5,[0.8472 0.2092],[0.00231517 0.00426146],[0.843 0.201],[0.85  0.213]
11,4,[0.8496 0.2094],[0.00377359 0.00755248],[0.847 0.196],[0.857 0.219]
12,4,[0.8514 0.2176],[0.00440908 0.00588558],[0.846 0.206],[0.858 0.222]
13,3,[0.8514 0.2156],[0.00387814 0.00662118],[0.847 0.203],[0.857 0.221]
14,5,[0.8506 0.2102],[0.00531413 0.00416653],[0.843 0.203],[0.857 0.216]
15,1,[0.8472 0.2094],[0.00474974 0.0054626 ],[0.843 0.203],[0.856 0.216]
16,2,[0.8454 0.2062],[0.00233238 0.00604649],[0.843 0.199],[0.849 0.216]
17,4,[0.8458 0.2174],[0.00248193 0.01055651],[0.843 0.199],[0.849 0.23 ]
18,5,[0.8456 0.2188],[0.00149666 0.00992774],[0.844 0.21 ],[0.848 0.236]
19,4,[0.8456 0.2158],[0.00162481 0.0064    ],[0.843 0.206],[0.848 0.224]
20,5,[0.8452 0.214 ],[0.00348712 0.0191729 ],[0.839 0.19 ],[0.849 0.235]
21,5,[0.847  0.1984],[0.00282843 0.01497465],[0.842 0.173],[0.85  0.216]
22,3,[0.8468 0.213 ],[0.00318748 0.01118928],[0.841 0.193],[0.85  0.225]
23,5,[0.8444 0.2188],[0.00402989 0.00919565],[0.837 0.202],[0.849 0.23 ]
24,3,[0.8488 0.212 ],[0.00534416 0.01191638],[0.844 0.198],[0.859 0.231]
25,5,[0.8512 0.2104],[0.0049558  0.01462327],[0.845 0.19 ],[0.858 0.227]
