gen,nevals,avg,std,min,max
0,50,[0.8487  0.20292],[0.00562228 0.01833995],[0.835 0.16 ],[0.86  0.239]
1,4,[0.8472 0.2082],[0.00785875 0.01917707],[0.839 0.175],[0.859 0.23 ]
2,3,[0.8544 0.206 ],[0.00662118 0.01305374],[0.842 0.185],[0.859 0.226]
3,5,[0.8526 0.2066],[0.00711618 0.01543503],[0.839 0.192],[0.858 0.234]
4,2,[0.853  0.2014],[0.00707107 0.01746539],[0.839 0.187],[0.858 0.234]
5,5,[0.8576 0.197 ],[0.00185472 0.00831865],[0.855 0.183],[0.86  0.205]
6,3,[0.8564 0.1954],[0.0010198  0.00773563],[0.855 0.183],[0.858 0.206]
7,4,[0.8558 0.2022],[0.00396989 0.01051475],[0.848 0.19 ],[0.859 0.218]
8,4,[0.856  0.2008],[0.00501996 0.01087014],[0.846 0.19 ],[0.859 0.218]
9,4,[0.8576 0.1958],[0.0008     0.00511468],[0.857 0.19 ],[0.859 0.203]
10,4,[0.8578 0.1974],[0.00074833 0.00471593],[0.857 0.19 ],[0.859 0.204]
11,5,[0.8582 0.1978],[0.00172047 0.00386782],[0.855 0.193],[0.86  0.203]
12,4,[0.8572 0.1994],[0.00231517 0.00671118],[0.855 0.189],[0.86  0.206]
13,5,[0.8562 0.2008],[0.00331059 0.00549181],[0.85 0.19],[0.859 0.205]
14,5,[0.8546 0.1978],[0.00287054 0.01087014],[0.851 0.183],[0.859 0.214]
15,5,[0.8546 0.1932],[0.00185472 0.01153083],[0.852 0.183],[0.857 0.215]
16,4,[0.8552 0.192 ],[0.00172047 0.00481664],[0.852 0.184],[0.857 0.197]
17,4,[0.8558 0.194 ],[0.00203961 0.00707107],[0.852 0.188],[0.858 0.207]
18,5,[0.852  0.2026],[0.01017841 0.01702469],[0.832 0.183],[0.86  0.234]
19,2,[0.8534 0.2016],[0.00793977 0.01908507],[0.838 0.183],[0.86  0.238]
20,5,[0.851  0.2076],[0.00802496 0.01066958],[0.837 0.197],[0.859 0.221]
21,5,[0.8532 0.2054],[0.0053066 0.0102489],[0.847 0.191],[0.86  0.222]
22,5,[0.8536 0.2072],[0.00581722 0.01260793],[0.846 0.196],[0.859 0.225]
23,5,[0.8532 0.2044],[0.00483322 0.01051856],[0.848 0.19 ],[0.86  0.219]
24,3,[0.8476 0.2176],[0.00224499 0.00897998],[0.844 0.208],[0.85  0.228]
25,4,[0.845  0.2248],[0.0043359  0.00910824],[0.837 0.208],[0.85  0.235]
