gen,nevals,avg,std,min,max
0,50,[0.8503  0.21248],[0.00558659 0.01779802],[0.839 0.18 ],[0.861 0.254]
1,5,[0.8504 0.216 ],[0.0065909 0.0166012],[0.84  0.194],[0.86  0.244]
2,3,[0.8544 0.2188],[0.00349857 0.00354401],[0.849 0.214],[0.86  0.224]
3,5,[0.8528 0.2272],[0.0049558  0.00396989],[0.847 0.22 ],[0.859 0.232]
4,4,[0.8522 0.215 ],[0.00435431 0.00920869],[0.845 0.202],[0.858 0.228]
5,3,[0.8558 0.2104],[0.00231517 0.00652993],[0.853 0.202],[0.859 0.217]
6,4,[0.8506 0.217 ],[0.0074458  0.01141928],[0.837 0.202],[0.858 0.236]
7,4,[0.8524 0.2122],[0.00852291 0.01287478],[0.836 0.2  ],[0.858 0.232]
8,5,[0.8516 0.2132],[0.00685857 0.01515784],[0.84  0.199],[0.858 0.235]
9,4,[0.8556 0.204 ],[0.00492341 0.01438054],[0.846 0.188],[0.859 0.231]
10,3,[0.8536 0.2084],[0.00553534 0.01824938],[0.843 0.188],[0.859 0.242]
11,4,[0.8566 0.2016],[0.00135647 0.00889044],[0.855 0.188],[0.859 0.212]
12,3,[0.8574 0.2042],[0.00174356 0.0059127 ],[0.855 0.197],[0.86  0.212]
13,5,[0.856  0.2122],[0.00562139 0.01278124],[0.845 0.201],[0.86  0.236]
14,4,[0.8546 0.212 ],[0.00508331 0.01412799],[0.845 0.194],[0.86  0.236]
15,5,[0.8572 0.2142],[0.0009798  0.00813388],[0.856 0.202],[0.858 0.227]
16,4,[0.857  0.2086],[0.00089443 0.00467333],[0.856 0.202],[0.858 0.216]
17,4,[0.8572 0.214 ],[0.0016     0.00993982],[0.855 0.202],[0.86  0.225]
18,3,[0.856 0.211],[0.00374166 0.00935949],[0.849 0.202],[0.86  0.225]
19,5,[0.8574 0.2072],[0.00174356 0.00808455],[0.856 0.201],[0.86  0.223]
20,5,[0.8572 0.2114],[0.0016     0.00588558],[0.855 0.203],[0.859 0.219]
21,2,[0.8546 0.2102],[0.00492341 0.00938936],[0.845 0.198],[0.859 0.227]
22,5,[0.8566 0.2082],[0.00135647 0.00643117],[0.855 0.197],[0.859 0.215]
23,4,[0.8548 0.2162],[0.00213542 0.00713863],[0.852 0.207],[0.858 0.227]
24,4,[0.8532 0.2132],[0.00453431 0.0056356 ],[0.846 0.206],[0.859 0.22 ]
25,5,[0.8514 0.222 ],[0.00531413 0.00525357],[0.845 0.218],[0.859 0.231]
