gen,nevals,avg,std,min,max
0,50,[0.85068 0.21408],[0.00567605 0.01830611],[0.837 0.18 ],[0.862 0.245]
1,4,[0.8532 0.1976],[0.00278568 0.00731027],[0.85  0.187],[0.857 0.206]
2,5,[0.8524 0.2014],[0.00377359 0.01736203],[0.846 0.19 ],[0.857 0.236]
3,4,[0.8526 0.204 ],[0.00392938 0.01157584],[0.847 0.194],[0.859 0.225]
4,4,[0.8502 0.2012],[0.00574108 0.015012  ],[0.843 0.183],[0.859 0.228]
5,5,[0.8514 0.1914],[0.00344093 0.0051614 ],[0.848 0.186],[0.858 0.199]
6,4,[0.8506 0.1914],[0.00135647 0.00682935],[0.849 0.182],[0.853 0.199]
7,3,[0.85   0.1928],[0.00109545 0.00649307],[0.849 0.184],[0.852 0.199]
8,3,[0.851  0.1946],[0.00141421 0.00272764],[0.849 0.191],[0.853 0.199]
9,3,[0.8518 0.1972],[0.0024     0.00453431],[0.849 0.192],[0.856 0.205]
10,4,[0.8526 0.1934],[0.00349857 0.00538888],[0.847 0.185],[0.858 0.199]
11,5,[0.8506 0.1946],[0.00135647 0.01162067],[0.849 0.183],[0.852 0.216]
12,3,[0.8508 0.1938],[0.00116619 0.00658483],[0.849 0.186],[0.852 0.206]
13,3,[0.8504 0.1894],[0.00135647 0.0032    ],[0.849 0.186],[0.852 0.194]
14,5,[0.8512 0.1964],[0.00203961 0.01538311],[0.848 0.179],[0.854 0.225]
15,2,[0.8518 0.2038],[0.00370945 0.0204978 ],[0.846 0.179],[0.857 0.231]
16,5,[0.8502 0.1978],[0.00305941 0.01778089],[0.845 0.185],[0.854 0.233]
17,5,[0.8488 0.2006],[0.00305941 0.01403709],[0.843 0.188],[0.852 0.228]
18,5,[0.85   0.1972],[0.00228035 0.01416192],[0.846 0.184],[0.853 0.224]
19,4,[0.849  0.1954],[0.00189737 0.01938659],[0.846 0.184],[0.851 0.234]
20,3,[0.8508 0.1866],[0.0004     0.00241661],[0.85  0.184],[0.851 0.19 ]
21,5,[0.8502 0.1894],[0.00331059 0.00682935],[0.844 0.18 ],[0.854 0.201]
22,5,[0.849  0.1984],[0.00244949 0.02407156],[0.846 0.177],[0.853 0.245]
23,3,[0.8484 0.1868],[0.00233238 0.00116619],[0.845 0.185],[0.852 0.188]
24,3,[0.8484 0.186 ],[0.00195959 0.00414729],[0.847 0.178],[0.852 0.19 ]
25,5,[0.85 0.19],[0.00063246 0.00352136],[0.849 0.184],[0.851 0.194]
