accuracy,recall,precision,f1,mcc,spd,aod,eod
0.75,0.679,0.692,0.684,0.37,0.102,0.014,0.046
0.74,0.672,0.68,0.675,0.351,0.09,0.006,0.03
0.73,0.665,0.668,0.666,0.333,0.078,0.002,0.013
0.74,0.672,0.68,0.675,0.351,0.09,0.006,0.03
0.73,0.665,0.668,0.666,0.333,0.078,0.002,0.013
0.73,0.665,0.668,0.666,0.333,0.078,0.002,0.013
0.753,0.681,0.696,0.687,0.376,0.107,0.017,0.051
0.73,0.665,0.668,0.666,0.333,0.078,0.002,0.013
0.73,0.665,0.668,0.666,0.333,0.078,0.002,0.013
0.733,0.667,0.672,0.669,0.339,0.082,0.001,0.019
0.733,0.667,0.672,0.669,0.339,0.082,0.001,0.019
0.73,0.665,0.668,0.666,0.333,0.056,0.021,0.025
0.73,0.665,0.668,0.666,0.333,0.078,0.002,0.013
0.73,0.665,0.668,0.666,0.333,0.078,0.002,0.013
0.73,0.665,0.668,0.666,0.333,0.078,0.002,0.013
0.75,0.679,0.692,0.684,0.37,0.102,0.014,0.046
0.73,0.665,0.668,0.666,0.333,0.078,0.002,0.013
0.73,0.665,0.668,0.666,0.333,0.078,0.002,0.013
0.73,0.665,0.668,0.666,0.333,0.078,0.002,0.013
0.693,0.688,0.659,0.661,0.346,0.063,0.036,0.027
0.727,0.662,0.665,0.663,0.327,0.052,0.024,0.03
0.69,0.685,0.657,0.659,0.341,0.059,0.039,0.022
0.733,0.667,0.672,0.669,0.339,0.082,0.001,0.019
0.733,0.667,0.672,0.669,0.339,0.082,0.001,0.019
0.7,0.692,0.664,0.667,0.355,0.093,0.012,0.076
0.703,0.695,0.666,0.67,0.36,0.118,0.01,0.119
0.73,0.665,0.668,0.666,0.333,0.078,0.002,0.013
0.727,0.662,0.665,0.663,0.327,0.073,0.005,0.008
0.737,0.669,0.676,0.672,0.345,0.086,0.003,0.024
0.69,0.685,0.657,0.659,0.341,0.059,0.039,0.022
0.693,0.688,0.659,0.661,0.346,0.106,0.002,0.103
0.693,0.688,0.659,0.661,0.346,0.063,0.036,0.027
0.73,0.665,0.668,0.666,0.333,0.078,0.002,0.013
0.69,0.685,0.657,0.659,0.341,0.059,0.039,0.022
0.73,0.665,0.668,0.666,0.333,0.078,0.002,0.013
0.69,0.685,0.657,0.659,0.341,0.059,0.039,0.022
0.73,0.665,0.668,0.666,0.333,0.056,0.021,0.025
0.73,0.665,0.668,0.666,0.333,0.078,0.002,0.013
0.733,0.667,0.672,0.669,0.339,0.082,0.001,0.019
0.737,0.669,0.676,0.672,0.345,0.086,0.003,0.024
0.687,0.683,0.654,0.656,0.336,0.055,0.042,0.017
0.693,0.688,0.659,0.661,0.346,0.063,0.036,0.027
0.73,0.665,0.668,0.666,0.333,0.078,0.002,0.013
0.687,0.683,0.654,0.656,0.336,0.055,0.042,0.017
0.733,0.667,0.672,0.669,0.339,0.082,0.001,0.019
0.733,0.667,0.672,0.669,0.339,0.082,0.001,0.019
0.72,0.696,0.674,0.68,0.369,0.227,0.163,0.173
0.717,0.694,0.671,0.677,0.364,0.223,0.16,0.167
0.707,0.704,0.673,0.676,0.376,0.039,0.032,0.02
0.73,0.696,0.679,0.685,0.375,0.277,0.211,0.236
0.703,0.695,0.666,0.67,0.36,0.052,0.013,0.015
0.763,0.653,0.715,0.668,0.363,0.193,0.145,0.146
0.72,0.692,0.672,0.678,0.364,0.257,0.192,0.214
0.72,0.696,0.674,0.68,0.369,0.205,0.145,0.137
0.767,0.659,0.72,0.674,0.375,0.189,0.137,0.146
0.697,0.7,0.668,0.669,0.367,0.041,0.033,0.006
0.76,0.665,0.706,0.677,0.368,0.07,0.006,0.047
0.763,0.653,0.715,0.668,0.363,0.15,0.088,0.146
0.763,0.657,0.714,0.671,0.366,0.229,0.181,0.176
0.76,0.665,0.706,0.677,0.368,0.026,0.041,0.011
0.763,0.671,0.71,0.683,0.379,0.022,0.049,0.011
0.73,0.71,0.686,0.692,0.395,0.18,0.114,0.107
0.727,0.708,0.683,0.689,0.39,0.197,0.129,0.137
0.77,0.668,0.724,0.683,0.388,0.22,0.165,0.176
0.727,0.708,0.683,0.689,0.39,0.175,0.111,0.101
0.763,0.657,0.714,0.671,0.366,0.164,0.106,0.14
0.727,0.718,0.688,0.694,0.405,0.151,0.079,0.085
0.723,0.712,0.684,0.69,0.395,0.155,0.087,0.085
0.753,0.643,0.698,0.655,0.336,0.124,0.061,0.135
0.723,0.695,0.675,0.681,0.369,0.239,0.177,0.184
0.73,0.717,0.689,0.695,0.405,0.163,0.092,0.096
0.753,0.664,0.695,0.674,0.357,0.01,0.057,0.006
0.717,0.697,0.673,0.679,0.369,0.236,0.167,0.198
0.72,0.703,0.677,0.683,0.379,0.102,0.03,0.054
0.727,0.715,0.686,0.693,0.4,0.181,0.107,0.126
0.73,0.71,0.686,0.692,0.395,0.18,0.114,0.107
0.773,0.671,0.73,0.686,0.396,0.203,0.15,0.146
0.72,0.696,0.674,0.68,0.369,0.227,0.163,0.173
0.723,0.702,0.678,0.685,0.379,0.158,0.09,0.101
0.763,0.657,0.714,0.671,0.366,0.099,0.041,0.069
0.72,0.696,0.674,0.68,0.369,0.205,0.145,0.137
0.763,0.657,0.714,0.671,0.366,0.142,0.077,0.14
0.693,0.695,0.663,0.664,0.357,0.066,0.007,0.029
0.773,0.678,0.727,0.692,0.402,0.251,0.193,0.206
0.737,0.662,0.674,0.667,0.336,0.035,0.104,0.05
0.763,0.657,0.714,0.671,0.366,0.142,0.077,0.14
0.727,0.701,0.68,0.686,0.38,0.105,0.039,0.041
0.767,0.659,0.72,0.674,0.375,0.168,0.109,0.146
0.727,0.701,0.68,0.686,0.38,0.235,0.169,0.184
0.763,0.657,0.714,0.671,0.366,0.142,0.077,0.14
0.763,0.653,0.715,0.668,0.363,0.15,0.088,0.146
0.763,0.653,0.715,0.668,0.363,0.085,0.023,0.074
0.727,0.715,0.686,0.693,0.4,0.137,0.061,0.09
0.757,0.645,0.704,0.658,0.344,0.172,0.111,0.176
0.723,0.719,0.687,0.692,0.405,0.138,0.065,0.074
0.72,0.696,0.674,0.68,0.369,0.227,0.163,0.173
0.763,0.653,0.715,0.668,0.363,0.193,0.145,0.146
0.713,0.691,0.668,0.674,0.359,0.24,0.175,0.198
0.763,0.653,0.715,0.668,0.363,0.15,0.088,0.146
0.76,0.654,0.708,0.668,0.358,0.094,0.038,0.063
0.753,0.646,0.697,0.659,0.34,0.094,0.033,0.093
0.72,0.699,0.676,0.682,0.374,0.24,0.17,0.203
0.763,0.674,0.71,0.686,0.382,0.014,0.06,0.005
0.753,0.646,0.697,0.659,0.34,0.094,0.033,0.093
0.76,0.647,0.71,0.661,0.352,0.154,0.096,0.146
0.763,0.653,0.715,0.668,0.363,0.15,0.088,0.146
0.77,0.665,0.725,0.68,0.385,0.185,0.129,0.146
0.773,0.671,0.73,0.686,0.396,0.203,0.15,0.146
0.757,0.645,0.704,0.658,0.344,0.128,0.064,0.14
0.767,0.659,0.72,0.674,0.375,0.189,0.137,0.146
0.757,0.649,0.703,0.662,0.347,0.142,0.082,0.135
0.753,0.643,0.698,0.655,0.336,0.103,0.043,0.099
0.767,0.659,0.72,0.674,0.375,0.189,0.137,0.146
0.767,0.659,0.72,0.674,0.375,0.189,0.137,0.146
0.753,0.643,0.698,0.655,0.336,0.124,0.061,0.135
0.757,0.645,0.704,0.658,0.344,0.128,0.064,0.14
0.763,0.653,0.715,0.668,0.363,0.15,0.088,0.146
0.757,0.645,0.704,0.658,0.344,0.128,0.064,0.14
0.773,0.671,0.73,0.686,0.396,0.203,0.15,0.146
0.76,0.647,0.71,0.661,0.352,0.176,0.125,0.146
0.763,0.674,0.71,0.686,0.382,0.014,0.06,0.005
0.763,0.657,0.714,0.671,0.366,0.164,0.106,0.14
0.75,0.644,0.691,0.656,0.332,0.09,0.03,0.088
0.753,0.646,0.697,0.659,0.34,0.073,0.015,0.058
0.77,0.661,0.727,0.677,0.383,0.107,0.047,0.08
0.76,0.651,0.709,0.665,0.355,0.146,0.085,0.14
0.763,0.653,0.715,0.668,0.363,0.15,0.088,0.146
0.76,0.651,0.709,0.665,0.355,0.146,0.085,0.14
0.73,0.71,0.686,0.692,0.395,0.18,0.114,0.107
0.72,0.696,0.674,0.68,0.369,0.205,0.145,0.137
0.767,0.659,0.72,0.674,0.375,0.168,0.109,0.146
0.73,0.71,0.686,0.692,0.395,0.18,0.114,0.107
0.723,0.698,0.677,0.683,0.374,0.231,0.166,0.178
0.723,0.702,0.678,0.685,0.379,0.201,0.137,0.137
0.72,0.696,0.674,0.68,0.369,0.205,0.145,0.137
0.757,0.649,0.703,0.662,0.347,0.099,0.035,0.099
0.723,0.698,0.677,0.683,0.374,0.231,0.166,0.178
0.72,0.696,0.674,0.68,0.369,0.227,0.163,0.173
0.717,0.694,0.671,0.677,0.364,0.223,0.16,0.167
0.727,0.708,0.683,0.689,0.39,0.154,0.082,0.101
0.733,0.716,0.69,0.697,0.405,0.175,0.106,0.107
0.723,0.702,0.678,0.685,0.379,0.201,0.137,0.137
0.717,0.694,0.671,0.677,0.364,0.223,0.16,0.167
0.73,0.71,0.686,0.692,0.395,0.18,0.114,0.107
0.723,0.702,0.678,0.685,0.379,0.201,0.137,0.137
0.707,0.704,0.673,0.676,0.376,0.083,0.004,0.052
0.73,0.713,0.687,0.694,0.4,0.171,0.103,0.101
0.723,0.702,0.678,0.685,0.379,0.201,0.137,0.137
0.72,0.696,0.674,0.68,0.369,0.205,0.145,0.137
0.72,0.696,0.674,0.68,0.369,0.205,0.145,0.137
0.733,0.702,0.684,0.69,0.385,0.23,0.167,0.165
0.723,0.698,0.677,0.683,0.374,0.231,0.166,0.178
0.72,0.699,0.676,0.682,0.374,0.219,0.152,0.167
0.723,0.702,0.678,0.685,0.379,0.201,0.137,0.137
0.723,0.705,0.68,0.686,0.384,0.15,0.079,0.096
0.717,0.694,0.671,0.677,0.364,0.223,0.16,0.167
0.72,0.699,0.676,0.682,0.374,0.132,0.059,0.096
0.72,0.696,0.674,0.68,0.369,0.227,0.163,0.173
0.72,0.696,0.674,0.68,0.369,0.205,0.145,0.137
0.73,0.699,0.681,0.687,0.38,0.248,0.182,0.195
0.72,0.696,0.674,0.68,0.369,0.205,0.145,0.137
0.72,0.696,0.674,0.68,0.369,0.205,0.145,0.137
0.733,0.716,0.69,0.697,0.405,0.175,0.106,0.107
0.723,0.712,0.684,0.69,0.395,0.155,0.087,0.085
0.733,0.716,0.69,0.697,0.405,0.175,0.106,0.107
0.723,0.705,0.68,0.686,0.384,0.15,0.079,0.096
0.727,0.708,0.683,0.689,0.39,0.154,0.082,0.101
0.72,0.696,0.674,0.68,0.369,0.205,0.145,0.137
0.717,0.694,0.671,0.677,0.364,0.245,0.178,0.203
0.723,0.702,0.678,0.685,0.379,0.201,0.137,0.137
0.73,0.71,0.686,0.692,0.395,0.18,0.114,0.107
0.72,0.689,0.671,0.677,0.359,0.243,0.185,0.184
0.72,0.696,0.674,0.68,0.369,0.227,0.163,0.173
0.723,0.702,0.678,0.685,0.379,0.136,0.061,0.101
0.72,0.696,0.674,0.68,0.369,0.205,0.145,0.137
0.753,0.671,0.695,0.679,0.365,0.006,0.079,0.017
0.72,0.696,0.674,0.68,0.369,0.227,0.163,0.173
0.727,0.704,0.681,0.688,0.385,0.162,0.093,0.107
0.72,0.696,0.674,0.68,0.369,0.205,0.145,0.137
0.72,0.71,0.681,0.687,0.39,0.151,0.084,0.079
0.733,0.716,0.69,0.697,0.405,0.154,0.077,0.107
0.73,0.71,0.686,0.692,0.395,0.18,0.114,0.107
0.713,0.691,0.668,0.674,0.359,0.132,0.064,0.09
0.727,0.708,0.683,0.689,0.39,0.175,0.111,0.101
0.717,0.697,0.673,0.679,0.369,0.063,0.009,0.019
0.72,0.696,0.674,0.68,0.369,0.249,0.181,0.209
0.717,0.694,0.671,0.677,0.364,0.245,0.178,0.203
0.72,0.696,0.674,0.68,0.369,0.227,0.163,0.173
0.72,0.696,0.674,0.68,0.369,0.249,0.181,0.209
0.717,0.697,0.673,0.679,0.369,0.128,0.056,0.09
0.713,0.695,0.67,0.676,0.364,0.102,0.035,0.049
0.723,0.702,0.678,0.685,0.379,0.201,0.137,0.137
0.72,0.696,0.674,0.68,0.369,0.205,0.145,0.137
0.72,0.696,0.674,0.68,0.369,0.227,0.163,0.173
0.727,0.708,0.683,0.689,0.39,0.197,0.129,0.137
0.71,0.635,0.667,0.642,0.3,0.102,0.077,0.047
0.733,0.665,0.698,0.674,0.362,0.014,0.013,0.07
0.723,0.653,0.685,0.661,0.336,0.043,0.019,0.033
0.71,0.632,0.667,0.639,0.297,0.11,0.087,0.053
0.71,0.632,0.667,0.639,0.297,0.11,0.087,0.053
0.73,0.665,0.693,0.673,0.357,0.002,0.035,0.038
0.747,0.693,0.713,0.7,0.406,0.051,0.097,0.087
0.703,0.707,0.686,0.687,0.392,0.068,0.12,0.094
0.71,0.632,0.667,0.639,0.297,0.084,0.065,0.01
0.753,0.703,0.721,0.71,0.424,0.084,0.141,0.087
0.74,0.721,0.71,0.714,0.431,0.116,0.053,0.126
0.743,0.685,0.71,0.693,0.394,0.039,0.081,0.081
0.707,0.63,0.662,0.636,0.29,0.106,0.084,0.047
0.71,0.714,0.692,0.694,0.406,0.068,0.124,0.088
0.717,0.712,0.693,0.697,0.404,0.036,0.09,0.059
0.74,0.727,0.712,0.717,0.438,0.1,0.034,0.115
0.727,0.722,0.703,0.707,0.424,0.007,0.06,0.048
0.717,0.64,0.676,0.647,0.314,0.059,0.04,0.027
0.72,0.648,0.681,0.655,0.326,0.047,0.025,0.033
0.73,0.716,0.702,0.706,0.418,0.122,0.056,0.146
0.737,0.719,0.707,0.711,0.426,0.138,0.071,0.163
0.727,0.658,0.689,0.666,0.345,0.039,0.012,0.033
0.697,0.704,0.682,0.682,0.386,0.109,0.157,0.154
0.737,0.673,0.702,0.681,0.374,0.002,0.028,0.075
0.733,0.668,0.698,0.676,0.364,0.032,0.0,0.033
0.74,0.724,0.711,0.716,0.435,0.108,0.044,0.121
0.72,0.642,0.682,0.65,0.322,0.114,0.086,0.064
0.72,0.709,0.693,0.697,0.402,0.085,0.026,0.086
0.72,0.642,0.682,0.65,0.322,0.114,0.086,0.064
0.727,0.652,0.69,0.661,0.341,0.131,0.105,0.064
0.71,0.632,0.667,0.639,0.297,0.084,0.065,0.01
0.73,0.658,0.695,0.666,0.35,0.127,0.098,0.064
0.743,0.685,0.71,0.693,0.394,0.064,0.113,0.081
0.733,0.724,0.707,0.712,0.431,0.034,0.023,0.012
0.717,0.642,0.676,0.65,0.317,0.051,0.031,0.033
0.73,0.722,0.704,0.709,0.425,0.03,0.026,0.006
0.71,0.632,0.667,0.639,0.297,0.084,0.065,0.01
0.727,0.714,0.699,0.703,0.413,0.093,0.032,0.098
0.693,0.705,0.682,0.68,0.386,0.095,0.147,0.123
0.713,0.637,0.672,0.645,0.307,0.08,0.059,0.01
0.75,0.698,0.717,0.705,0.415,0.08,0.135,0.087
0.713,0.709,0.69,0.694,0.399,0.04,0.093,0.065
0.71,0.632,0.667,0.639,0.297,0.11,0.087,0.053
0.72,0.648,0.681,0.655,0.326,0.047,0.025,0.033
0.727,0.717,0.7,0.705,0.416,0.085,0.023,0.092
0.75,0.698,0.717,0.705,0.415,0.054,0.103,0.087
0.71,0.635,0.667,0.642,0.3,0.102,0.077,0.047
0.71,0.632,0.667,0.639,0.297,0.084,0.065,0.01
0.713,0.64,0.671,0.647,0.31,0.073,0.05,0.004
0.747,0.69,0.714,0.698,0.404,0.068,0.119,0.081
0.743,0.729,0.715,0.72,0.444,0.104,0.037,0.121
0.717,0.642,0.676,0.65,0.317,0.077,0.053,0.01
0.743,0.685,0.71,0.693,0.394,0.039,0.081,0.081
0.73,0.663,0.694,0.671,0.355,0.035,0.006,0.033
0.733,0.722,0.706,0.711,0.427,0.143,0.081,0.146
0.74,0.68,0.706,0.688,0.385,0.035,0.075,0.081
0.73,0.722,0.704,0.709,0.425,0.03,0.026,0.006
0.703,0.709,0.687,0.688,0.396,0.076,0.13,0.1
0.717,0.712,0.693,0.697,0.404,0.036,0.09,0.059
0.73,0.647,0.699,0.656,0.342,0.159,0.135,0.087
0.737,0.675,0.701,0.683,0.376,0.031,0.069,0.081
0.713,0.709,0.69,0.694,0.399,0.04,0.093,0.065
0.747,0.731,0.718,0.723,0.449,0.083,0.019,0.084
0.71,0.712,0.691,0.693,0.402,0.06,0.115,0.082
0.733,0.719,0.705,0.709,0.424,0.1,0.038,0.109
0.74,0.727,0.712,0.717,0.438,0.05,0.008,0.029
0.737,0.673,0.702,0.681,0.374,0.028,0.007,0.033
0.733,0.668,0.698,0.676,0.364,0.032,0.0,0.033
0.71,0.635,0.667,0.642,0.3,0.077,0.056,0.004
0.723,0.717,0.699,0.703,0.415,0.022,0.032,0.005
0.7,0.72,0.695,0.689,0.414,0.119,0.178,0.134
0.73,0.719,0.703,0.708,0.422,0.089,0.026,0.098
0.737,0.727,0.71,0.715,0.436,0.038,0.02,0.018
0.713,0.637,0.672,0.645,0.307,0.055,0.038,0.033
0.743,0.688,0.709,0.695,0.397,0.047,0.091,0.087
0.72,0.714,0.696,0.7,0.409,0.032,0.088,0.054
0.75,0.698,0.717,0.705,0.415,0.054,0.103,0.087
0.713,0.637,0.672,0.645,0.307,0.08,0.059,0.01
0.717,0.64,0.676,0.647,0.314,0.059,0.04,0.027
0.747,0.688,0.714,0.696,0.401,0.035,0.078,0.075
0.753,0.703,0.721,0.71,0.424,0.058,0.11,0.087
0.73,0.716,0.702,0.706,0.418,0.147,0.088,0.146
0.743,0.685,0.71,0.693,0.394,0.039,0.081,0.081
0.717,0.712,0.693,0.697,0.404,0.036,0.09,0.059
0.713,0.64,0.671,0.647,0.31,0.098,0.071,0.047
0.723,0.653,0.685,0.661,0.336,0.043,0.019,0.033
0.723,0.64,0.688,0.648,0.325,0.108,0.086,0.039
0.717,0.635,0.678,0.642,0.309,0.125,0.102,0.07
0.74,0.68,0.706,0.688,0.385,0.035,0.075,0.081
0.753,0.703,0.721,0.71,0.424,0.058,0.11,0.087
0.713,0.635,0.672,0.642,0.305,0.063,0.047,0.027
0.743,0.685,0.71,0.693,0.394,0.013,0.05,0.081
0.74,0.724,0.711,0.716,0.435,0.108,0.044,0.121
0.75,0.698,0.717,0.705,0.415,0.054,0.103,0.087
0.733,0.724,0.707,0.712,0.431,0.085,0.019,0.098
0.717,0.64,0.676,0.647,0.314,0.059,0.04,0.027
0.737,0.675,0.701,0.683,0.376,0.031,0.069,0.081
0.74,0.683,0.705,0.69,0.388,0.043,0.084,0.087
0.717,0.714,0.694,0.698,0.408,0.044,0.1,0.065
0.727,0.658,0.689,0.666,0.345,0.039,0.012,0.033
0.737,0.675,0.701,0.683,0.376,0.031,0.069,0.081
0.717,0.64,0.676,0.647,0.314,0.11,0.083,0.059
0.713,0.637,0.672,0.645,0.307,0.08,0.059,0.01
0.743,0.683,0.71,0.691,0.392,0.006,0.041,0.075
0.713,0.637,0.672,0.645,0.307,0.08,0.059,0.01
0.717,0.642,0.676,0.65,0.317,0.051,0.031,0.033
0.713,0.709,0.69,0.694,0.399,0.04,0.093,0.065
0.707,0.717,0.693,0.693,0.41,0.113,0.166,0.148
0.71,0.714,0.692,0.694,0.406,0.093,0.145,0.131
0.73,0.663,0.694,0.671,0.355,0.035,0.006,0.033
0.72,0.719,0.699,0.702,0.417,0.048,0.106,0.065
0.727,0.719,0.701,0.706,0.42,0.026,0.029,0.001
0.74,0.678,0.706,0.686,0.383,0.027,0.066,0.075
0.75,0.698,0.717,0.705,0.415,0.054,0.103,0.087
0.717,0.712,0.693,0.697,0.404,0.036,0.09,0.059
0.713,0.712,0.692,0.695,0.403,0.048,0.103,0.071
0.733,0.724,0.707,0.712,0.431,0.034,0.023,0.012
0.757,0.708,0.725,0.715,0.433,0.062,0.116,0.087
0.737,0.724,0.709,0.714,0.433,0.097,0.031,0.109
0.727,0.719,0.701,0.706,0.42,0.026,0.029,0.001
0.707,0.712,0.69,0.691,0.401,0.072,0.127,0.094
0.74,0.724,0.711,0.716,0.435,0.108,0.044,0.121
0.707,0.717,0.693,0.693,0.41,0.113,0.166,0.148
0.73,0.722,0.704,0.709,0.425,0.081,0.017,0.092
0.717,0.64,0.676,0.647,0.314,0.059,0.04,0.027
0.743,0.726,0.714,0.719,0.44,0.112,0.046,0.126
0.707,0.63,0.662,0.636,0.29,0.106,0.084,0.047
0.733,0.722,0.706,0.711,0.427,0.093,0.029,0.103
0.747,0.734,0.719,0.724,0.453,0.05,0.012,0.035
0.74,0.68,0.706,0.688,0.385,0.06,0.106,0.081
0.723,0.653,0.685,0.661,0.336,0.043,0.019,0.033
0.733,0.722,0.706,0.711,0.427,0.093,0.029,0.103
0.7,0.709,0.687,0.686,0.395,0.087,0.142,0.111
0.73,0.66,0.694,0.669,0.353,0.018,0.006,0.07
0.72,0.648,0.681,0.655,0.326,0.098,0.068,0.053
0.743,0.729,0.715,0.72,0.444,0.054,0.006,0.035
0.72,0.648,0.681,0.655,0.326,0.123,0.099,0.053
0.727,0.719,0.701,0.706,0.42,0.001,0.051,0.042
0.737,0.721,0.708,0.712,0.429,0.13,0.062,0.158
0.75,0.698,0.717,0.705,0.415,0.054,0.103,0.087
0.717,0.642,0.676,0.65,0.317,0.077,0.053,0.01
0.7,0.717,0.692,0.688,0.409,0.162,0.222,0.171
0.753,0.703,0.721,0.71,0.424,0.058,0.11,0.087
