gen,nevals,avg,std,min,max
0,50,[0.8754  0.31522],[0.00883176 0.09678498],[0.85  0.109],[0.887 0.446]
1,5,[0.8728 0.3576],[0.00248193 0.03978744],[0.87  0.294],[0.877 0.414]
2,5,[0.8738 0.3784],[0.00231517 0.03471945],[0.871 0.322],[0.877 0.424]
3,4,[0.871  0.3376],[0.01043072 0.11402035],[0.851 0.122],[0.881 0.444]
4,5,[0.8678 0.4032],[0.00851822 0.03862849],[0.856 0.36 ],[0.876 0.472]
5,5,[0.8696 0.3984],[0.00549909 0.04203617],[0.861 0.342],[0.876 0.456]
6,3,[0.8724 0.364 ],[0.00366606 0.03214965],[0.867 0.322],[0.876 0.404]
7,4,[0.8734 0.3756],[0.00287054 0.01873606],[0.869 0.35 ],[0.877 0.394]
8,4,[0.8754 0.3832],[0.00205913 0.01406272],[0.873 0.364],[0.878 0.406]
9,5,[0.8792 0.328 ],[0.00411825 0.05597142],[0.875 0.258],[0.885 0.394]
10,3,[0.881  0.2984],[0.00384708 0.03755316],[0.875 0.258],[0.885 0.362]
11,3,[0.8802 0.294 ],[0.00470744 0.04181866],[0.874 0.258],[0.885 0.362]
12,4,[0.8808 0.273 ],[0.00479166 0.07985487],[0.874 0.125],[0.885 0.356]
13,5,[0.8822 0.2976],[0.00411825 0.042245  ],[0.874 0.264],[0.885 0.378]
14,5,[0.883  0.2588],[0.00521536 0.07128085],[0.873 0.128],[0.888 0.344]
15,4,[0.876 0.286],[0.01150652 0.08845338],[0.854 0.128],[0.884 0.392]
16,4,[0.8816 0.2738],[0.00344093 0.07984084],[0.875 0.117],[0.885 0.34 ]
17,3,[0.8782 0.3344],[0.00435431 0.03780794],[0.874 0.286],[0.884 0.376]
18,5,[0.8784 0.34  ],[0.00338231 0.03131773],[0.875 0.292],[0.883 0.372]
19,4,[0.878 0.362],[0.00268328 0.03401176],[0.875 0.302],[0.881 0.4  ]
20,4,[0.8798 0.3616],[0.00248193 0.03049984],[0.875 0.302],[0.882 0.388]
21,4,[0.8808 0.3512],[0.00324962 0.04501733],[0.875 0.266],[0.885 0.388]
22,5,[0.8762 0.3444],[0.00435431 0.04407993],[0.871 0.264],[0.884 0.398]
23,4,[0.877  0.3596],[0.0045607  0.05343257],[0.874 0.264],[0.886 0.42 ]
24,4,[0.8786 0.3664],[0.00392938 0.05452926],[0.875 0.264],[0.886 0.42 ]
25,3,[0.8826 0.2828],[0.00300666 0.09810688],[0.879 0.12 ],[0.886 0.42 ]
