gen,nevals,avg,std,min,max
0,50,[0.87846 0.3039 ],[0.00851636 0.10890716],[0.852 0.085],[0.888 0.432]
1,5,[0.8856 0.2572],[0.00149666 0.0688372 ],[0.883 0.126],[0.887 0.33 ]
2,5,[0.8868 0.244 ],[0.00074833 0.07102676],[0.886 0.104],[0.888 0.296]
3,3,[0.8866 0.2518],[0.0008    0.0716391],[0.886 0.109],[0.888 0.296]
4,5,[0.8852 0.2592],[0.00213542 0.07698935],[0.882 0.112],[0.888 0.326]
5,3,[0.8862 0.2224],[0.0016    0.0955774],[0.884 0.112],[0.888 0.354]
6,5,[0.885  0.2458],[0.00141421 0.0746201 ],[0.883 0.097],[0.887 0.288]
7,4,[0.8834 0.2508],[0.00344093 0.07953465],[0.879 0.098],[0.888 0.328]
8,5,[0.8822 0.2508],[0.00354401 0.072912  ],[0.879 0.11 ],[0.887 0.314]
9,2,[0.8818 0.2276],[0.00263818 0.09147153],[0.879 0.11 ],[0.885 0.314]
10,3,[0.8816 0.312 ],[0.00233238 0.02536139],[0.88 0.27],[0.886 0.35 ]
11,5,[0.8814 0.2464],[0.00149666 0.10187365],[0.88  0.124],[0.884 0.364]
12,4,[0.8822 0.2676],[0.0016     0.11733303],[0.88  0.124],[0.884 0.37 ]
13,3,[0.8828 0.2876],[0.00299333 0.08731918],[0.88  0.124],[0.888 0.356]
14,5,[0.8812 0.2982],[0.00470744 0.10351502],[0.874 0.115],[0.888 0.422]
15,4,[0.8818 0.26  ],[0.0051923  0.12698346],[0.874 0.098],[0.888 0.422]
16,3,[0.8842 0.2252],[0.00348712 0.10775973],[0.879 0.098],[0.887 0.342]
17,3,[0.886  0.1544],[0.00252982 0.08856546],[0.881 0.098],[0.888 0.33 ]
18,5,[0.886  0.2266],[0.002      0.09890116],[0.882 0.098],[0.887 0.34 ]
19,4,[0.8836 0.2754],[0.0032619  0.08363157],[0.88  0.123],[0.888 0.362]
20,3,[0.8824 0.2512],[0.00287054 0.1075126 ],[0.88  0.123],[0.888 0.362]
21,5,[0.882  0.2912],[0.00303315 0.09317167],[0.88  0.122],[0.888 0.378]
22,5,[0.8812 0.2836],[0.0009798  0.08833935],[0.88  0.118],[0.883 0.378]
23,3,[0.8796 0.304 ],[0.00355528 0.03919184],[0.873 0.274],[0.883 0.378]
24,5,[0.8788 0.322 ],[0.00318748 0.04244526],[0.875 0.268],[0.883 0.378]
25,4,[0.8778 0.3188],[0.0036     0.10110272],[0.876 0.124],[0.885 0.394]
