gen,nevals,avg,std,min,max
0,50,[0.87292 0.27818],[0.0086066  0.12343998],[0.85  0.102],[0.883 0.47 ]
1,5,[0.8724 0.3328],[0.00697424 0.06619486],[0.863 0.26 ],[0.881 0.444]
2,4,[0.8734 0.2804],[0.00705975 0.13854183],[0.863 0.115],[0.881 0.444]
3,4,[0.8764 0.241 ],[0.0063435  0.14920724],[0.864 0.115],[0.881 0.472]
4,5,[0.8762 0.2202],[0.00767854 0.127088  ],[0.861 0.115],[0.881 0.436]
5,5,[0.8736 0.283 ],[0.00725534 0.10018782],[0.863 0.123],[0.881 0.42 ]
6,3,[0.8726 0.3006],[0.00637495 0.10270657],[0.863 0.123],[0.879 0.42 ]
7,4,[0.8708 0.3672],[0.0044     0.06030058],[0.866 0.294],[0.877 0.44 ]
8,3,[0.8688 0.3816],[0.00396989 0.05419077],[0.864 0.292],[0.876 0.436]
9,4,[0.868  0.4172],[0.00409878 0.06690411],[0.865 0.292],[0.876 0.48 ]
10,5,[0.868  0.4056],[0.00451664 0.06823958],[0.864 0.29 ],[0.876 0.478]
11,3,[0.8724 0.3384],[0.00776144 0.14049854],[0.864 0.104],[0.883 0.478]
12,5,[0.8716 0.3238],[0.00811419 0.11949962],[0.864 0.123],[0.882 0.45 ]
13,5,[0.8754 0.291 ],[0.00691665 0.09816313],[0.866 0.127],[0.882 0.396]
14,5,[0.8756 0.2346],[0.00830903 0.14142362],[0.865 0.114],[0.884 0.428]
15,5,[0.8788 0.2354],[0.00693974 0.12021581],[0.865 0.09 ],[0.883 0.42 ]
16,4,[0.88  0.201],[0.00501996 0.11296548],[0.87  0.101],[0.883 0.374]
17,5,[0.8782 0.2824],[0.00597997 0.09906281],[0.867 0.104],[0.883 0.39 ]
18,3,[0.8812 0.2618],[0.00318748 0.07385499],[0.875 0.125],[0.884 0.348]
19,4,[0.883 0.208],[0.00109545 0.07371567],[0.881 0.111],[0.884 0.274]
20,5,[0.8816 0.1534],[0.002498   0.06745547],[0.877 0.112],[0.884 0.288]
21,4,[0.8788 0.2442],[0.00396989 0.06310119],[0.874 0.119],[0.884 0.29 ]
22,5,[0.8806 0.2228],[0.00338231 0.08391043],[0.876 0.118],[0.884 0.318]
23,4,[0.8814 0.2076],[0.00224499 0.07257989],[0.877 0.112],[0.883 0.272]
24,3,[0.8816 0.1718],[0.00241661 0.08034028],[0.877 0.1  ],[0.884 0.272]
25,4,[0.8812 0.237 ],[0.00248193 0.05523767],[0.877 0.127],[0.884 0.272]
