gen,nevals,avg,std,min,max
0,50,[0.87916 0.25606],[0.00867493 0.10605591],[0.854 0.093],[0.89  0.398]
1,4,[0.8744 0.2396],[0.01137717 0.10775639],[0.856 0.101],[0.887 0.342]
2,4,[0.8834 0.2328],[0.00770973 0.10242148],[0.868 0.117],[0.888 0.392]
3,5,[0.8862 0.115 ],[0.00074833 0.01001998],[0.885 0.096],[0.887 0.125]
4,5,[0.8864 0.1688],[0.00377359 0.09175489],[0.879 0.113],[0.889 0.352]
5,3,[0.8844 0.2312],[0.00377359 0.08951961],[0.879 0.128],[0.889 0.352]
6,4,[0.8838 0.1936],[0.00292575 0.09171608],[0.88  0.114],[0.887 0.322]
7,4,[0.884 0.228],[0.00296648 0.08665333],[0.879 0.118],[0.887 0.312]
8,4,[0.8836 0.2564],[0.0032619  0.07527443],[0.879 0.114],[0.888 0.338]
9,5,[0.8842 0.2398],[0.00248193 0.09521849],[0.881 0.122],[0.887 0.328]
10,4,[0.882  0.2664],[0.00303315 0.07557142],[0.878 0.116],[0.886 0.312]
11,4,[0.8826 0.2742],[0.00397995 0.07776992],[0.878 0.119],[0.888 0.322]
12,3,[0.885  0.1976],[0.00275681 0.09585948],[0.881 0.119],[0.888 0.316]
13,5,[0.8818 0.2406],[0.00470744 0.10029875],[0.875 0.117],[0.888 0.342]
14,3,[0.884  0.1928],[0.00409878 0.09416029],[0.879 0.11 ],[0.888 0.312]
15,5,[0.883  0.2254],[0.00404969 0.09066333],[0.876 0.116],[0.887 0.326]
16,4,[0.8844 0.208 ],[0.00382623 0.10472058],[0.878 0.12 ],[0.888 0.346]
17,3,[0.884  0.1972],[0.00451664 0.1002844 ],[0.878 0.11 ],[0.888 0.346]
18,4,[0.885  0.2064],[0.00428952 0.10680936],[0.878 0.116],[0.889 0.346]
19,2,[0.8838 0.2352],[0.00483322 0.10483969],[0.878 0.11 ],[0.889 0.346]
20,5,[0.8828 0.257 ],[0.00426146 0.07465655],[0.876 0.109],[0.887 0.306]
21,3,[0.884  0.2616],[0.00275681 0.07539125],[0.88  0.114],[0.887 0.322]
22,5,[0.8824 0.2798],[0.00233238 0.08414369],[0.881 0.119],[0.887 0.366]
23,4,[0.8834 0.2404],[0.00313688 0.10546393],[0.879 0.107],[0.887 0.346]
24,2,[0.882  0.2844],[0.00228035 0.08195999],[0.879 0.122],[0.886 0.346]
25,4,[0.8816 0.2934],[0.00307246 0.08708065],[0.879 0.121],[0.887 0.354]
