gen,nevals,avg,std,min,max
0,50,[0.87986 0.30158],[0.00741623 0.09815418],[0.852 0.108],[0.889 0.476]
1,5,[0.8816 0.3156],[0.00538888 0.03958586],[0.872 0.272],[0.887 0.382]
2,3,[0.8844 0.3008],[0.0032     0.03565614],[0.879 0.26 ],[0.888 0.352]
3,4,[0.8832 0.2752],[0.00470744 0.08974274],[0.877 0.116],[0.888 0.37 ]
4,4,[0.8852 0.2516],[0.00318748 0.06646984],[0.879 0.124],[0.888 0.316]
5,4,[0.8838 0.2696],[0.00435431 0.08531729],[0.878 0.112],[0.888 0.366]
6,5,[0.8816 0.3336],[0.00366606 0.04704721],[0.878 0.274],[0.886 0.382]
7,5,[0.884  0.3004],[0.00275681 0.02840845],[0.879 0.276],[0.886 0.348]
8,4,[0.8812 0.2838],[0.00342929 0.08970708],[0.878 0.117],[0.887 0.37 ]
9,3,[0.8828 0.3208],[0.00292575 0.03908145],[0.879 0.276],[0.886 0.37 ]
10,4,[0.8832 0.3148],[0.00386782 0.04705061],[0.878 0.268],[0.887 0.384]
11,4,[0.884 0.29 ],[0.00352136 0.02659323],[0.878 0.26 ],[0.887 0.332]
12,4,[0.8814 0.3192],[0.0032619  0.02869425],[0.878 0.268],[0.887 0.356]
13,4,[0.8816 0.326 ],[0.0010198  0.01320606],[0.88  0.308],[0.883 0.344]
14,5,[0.8816 0.3012],[0.00241661 0.01974234],[0.877 0.28 ],[0.884 0.33 ]
15,5,[0.8846 0.3008],[0.00233238 0.02018316],[0.882 0.276],[0.888 0.332]
16,4,[0.885  0.3056],[0.00244949 0.01763633],[0.882 0.278],[0.887 0.332]
17,5,[0.8838 0.2666],[0.00331059 0.07785525],[0.879 0.115],[0.888 0.326]
18,2,[0.8836 0.2706],[0.00307246 0.07975362],[0.879 0.115],[0.887 0.332]
19,4,[0.8852 0.3208],[0.00324962 0.03663004],[0.879 0.282],[0.888 0.384]
20,4,[0.8836 0.326 ],[0.00682935 0.04250176],[0.87  0.274],[0.888 0.404]
21,4,[0.88   0.3264],[0.00745654 0.07096365],[0.87  0.266],[0.887 0.422]
22,5,[0.8756 0.3764],[0.0054626  0.03874842],[0.871 0.316],[0.886 0.428]
23,5,[0.8748 0.2982],[0.00661513 0.09347171],[0.868 0.117],[0.884 0.368]
24,4,[0.872  0.3428],[0.00228035 0.02344696],[0.868 0.316],[0.874 0.372]
25,4,[0.8744 0.3728],[0.00407922 0.02461219],[0.87  0.338],[0.882 0.406]
