gen,nevals,avg,std,min,max
0,50,[0.88018 0.33152],[0.0094545  0.08907418],[0.853 0.11 ],[0.89  0.462]
1,4,[0.8834 0.3268],[0.00300666 0.06081579],[0.88  0.266],[0.889 0.412]
2,4,[0.8838 0.334 ],[0.00074833 0.04447021],[0.883 0.276],[0.885 0.388]
3,4,[0.8828 0.3192],[0.0009798  0.03407286],[0.881 0.28 ],[0.884 0.38 ]
4,4,[0.884  0.3372],[0.00178885 0.04496399],[0.881 0.3  ],[0.886 0.424]
5,5,[0.8838 0.318 ],[0.00203961 0.0432851 ],[0.88  0.292],[0.886 0.404]
6,4,[0.8848 0.302 ],[0.00074833 0.01678094],[0.884 0.276],[0.886 0.328]
7,5,[0.884  0.2932],[0.00089443 0.01920833],[0.883 0.266],[0.885 0.318]
8,5,[0.8852 0.2916],[0.00193907 0.0223571 ],[0.884 0.266],[0.889 0.32 ]
9,5,[0.8856 0.254 ],[0.00149666 0.07529143],[0.884 0.106],[0.888 0.314]
10,4,[0.8858 0.28  ],[0.00172047 0.0117983 ],[0.884 0.266],[0.889 0.296]
11,5,[0.8864 0.3124],[0.0004899  0.01535708],[0.886 0.29 ],[0.887 0.338]
12,4,[0.8864 0.3172],[0.0010198  0.01755449],[0.885 0.29 ],[0.888 0.34 ]
13,3,[0.8856 0.32  ],[0.00195959 0.01697056],[0.883 0.296],[0.889 0.34 ]
14,3,[0.886  0.3132],[0.00178885 0.01417604],[0.884 0.29 ],[0.889 0.328]
15,4,[0.8832 0.3096],[0.00470744 0.04570164],[0.874 0.268],[0.887 0.398]
16,5,[0.8774 0.3216],[0.00932952 0.10529501],[0.862 0.128],[0.888 0.416]
17,5,[0.8744 0.3948],[0.0032     0.02921917],[0.87  0.362],[0.88  0.442]
18,4,[0.8746 0.3956],[0.00195959 0.00958332],[0.872 0.388],[0.878 0.414]
19,5,[0.8742 0.382 ],[0.00213542 0.0148054 ],[0.872 0.366],[0.878 0.406]
20,5,[0.875  0.4092],[0.00244949 0.02717646],[0.872 0.364],[0.879 0.444]
21,4,[0.8754 0.3984],[0.00135647 0.02166656],[0.873 0.362],[0.877 0.428]
22,4,[0.8752 0.422 ],[0.00231517 0.0247548 ],[0.872 0.388],[0.878 0.446]
23,4,[0.8772 0.4092],[0.00370945 0.03762127],[0.873 0.354],[0.884 0.446]
24,5,[0.8814 0.332 ],[0.00307246 0.10923003],[0.876 0.114],[0.884 0.4  ]
25,5,[0.879  0.4172],[0.00469042 0.01400571],[0.87  0.394],[0.883 0.436]
