gen,nevals,avg,std,min,max
0,50,[0.8763  0.29668],[0.0085235  0.11723744],[0.85  0.091],[0.887 0.492]
1,4,[0.8734 0.3872],[0.00538888 0.07547821],[0.865 0.282],[0.878 0.48 ]
2,5,[0.8724 0.3664],[0.00467333 0.0666021 ],[0.867 0.274],[0.878 0.432]
3,4,[0.8734 0.3828],[0.00422374 0.05914863],[0.869 0.274],[0.879 0.434]
4,5,[0.875  0.3968],[0.00419524 0.06873253],[0.87  0.292],[0.882 0.464]
5,4,[0.8738 0.3514],[0.00453431 0.11745569],[0.869 0.123],[0.881 0.442]
6,4,[0.8736 0.3664],[0.0054626  0.05634749],[0.868 0.272],[0.882 0.43 ]
7,5,[0.8774 0.3596],[0.0028     0.02330322],[0.872 0.328],[0.88  0.386]
8,5,[0.8764 0.374 ],[0.00488262 0.05752217],[0.87  0.296],[0.881 0.452]
9,3,[0.8752 0.366 ],[0.00702567 0.04925038],[0.862 0.296],[0.881 0.448]
10,4,[0.8744 0.3684],[0.00847585 0.07643455],[0.861 0.282],[0.883 0.462]
11,3,[0.8732 0.3956],[0.00685274 0.07815267],[0.867 0.296],[0.883 0.462]
12,3,[0.8714 0.3848],[0.00859302 0.0778984 ],[0.859 0.284],[0.883 0.462]
13,3,[0.8708 0.3752],[0.00913017 0.07506371],[0.859 0.274],[0.883 0.454]
14,4,[0.8736 0.3078],[0.00895768 0.10823752],[0.86  0.127],[0.883 0.438]
15,4,[0.8722 0.3346],[0.00818291 0.10704317],[0.861 0.127],[0.883 0.424]
16,2,[0.8716 0.3796],[0.00806474 0.05946966],[0.861 0.288],[0.882 0.456]
17,5,[0.8694 0.4124],[0.00436348 0.02361017],[0.866 0.376],[0.878 0.446]
18,2,[0.866  0.4316],[0.00219089 0.05600571],[0.862 0.376],[0.868 0.528]
19,5,[0.8664 0.4184],[0.00224499 0.02981007],[0.864 0.388],[0.87  0.466]
20,3,[0.865 0.428],[0.00368782 0.03530439],[0.86  0.388],[0.868 0.474]
21,5,[0.8664 0.3676],[0.00873155 0.12258156],[0.852 0.126],[0.879 0.448]
22,4,[0.8702 0.3804],[0.00457821 0.13256485],[0.866 0.126],[0.879 0.516]
23,4,[0.872  0.3282],[0.00505964 0.13355508],[0.866 0.109],[0.879 0.516]
24,5,[0.8702 0.2718],[0.0095163  0.14953849],[0.853 0.103],[0.879 0.454]
25,4,[0.8716 0.2204],[0.00985089 0.1408781 ],[0.852 0.103],[0.878 0.468]
