gen,nevals,avg,std,min,max
0,50,[0.8741  0.33908],[0.00865159 0.09346483],[0.844 0.111],[0.886 0.498]
1,5,[0.8754 0.3584],[0.00700286 0.05134043],[0.865 0.28 ],[0.884 0.416]
2,4,[0.878  0.3588],[0.00260768 0.05420849],[0.875 0.296],[0.882 0.434]
3,3,[0.8784 0.3372],[0.00300666 0.05123436],[0.875 0.274],[0.882 0.422]
4,4,[0.8818 0.3264],[0.00203961 0.05006236],[0.878 0.274],[0.884 0.412]
5,5,[0.8786 0.3328],[0.00475815 0.02587972],[0.871 0.306],[0.883 0.364]
6,4,[0.8802 0.3244],[0.0056356  0.03740374],[0.869 0.282],[0.884 0.392]
7,5,[0.878  0.3384],[0.00784857 0.06023155],[0.867 0.274],[0.885 0.424]
8,4,[0.8784 0.288 ],[0.0065909  0.09344945],[0.87  0.128],[0.886 0.39 ]
9,4,[0.8808 0.2736],[0.0064622  0.08708065],[0.868 0.128],[0.885 0.402]
10,4,[0.884  0.2192],[0.00063246 0.07498907],[0.883 0.128],[0.885 0.294]
11,5,[0.8836 0.2424],[0.00185472 0.05783286],[0.88  0.128],[0.885 0.282]
12,2,[0.8816 0.2804],[0.00272764 0.01834775],[0.877 0.258],[0.884 0.31 ]
13,3,[0.8798 0.2368],[0.00430813 0.06691607],[0.874 0.104],[0.885 0.28 ]
14,4,[0.8798 0.2132],[0.00292575 0.07773391],[0.876 0.112],[0.885 0.29 ]
15,2,[0.8792 0.1222],[0.0004    0.0053066],[0.879 0.112],[0.88  0.126]
16,3,[0.8786 0.2132],[0.0010198  0.07156088],[0.877 0.126],[0.88  0.284]
17,2,[0.8794 0.2104],[0.0008     0.06910166],[0.878 0.126],[0.88  0.276]
18,4,[0.8786 0.252 ],[0.0010198  0.06441118],[0.877 0.124],[0.88  0.294]
19,5,[0.8776 0.189 ],[0.00174356 0.08090983],[0.875 0.117],[0.88 0.29]
20,4,[0.8774 0.153 ],[0.0028     0.06898116],[0.874 0.104],[0.88 0.29]
21,3,[0.8784 0.2166],[0.0010198  0.07492823],[0.877 0.124],[0.88 0.29]
22,5,[0.879  0.2534],[0.00219089 0.06845027],[0.877 0.117],[0.883 0.298]
23,5,[0.8814 0.2528],[0.00149666 0.0723392 ],[0.879 0.112],[0.883 0.31 ]
24,4,[0.8814 0.2278],[0.00185472 0.09148639],[0.879 0.112],[0.884 0.33 ]
25,2,[0.8822 0.2162],[0.00213542 0.08167839],[0.879 0.112],[0.885 0.3  ]
