gen,nevals,avg,std,min,max
0,50,[0.81786 0.42964],[0.01765674 0.20787523],[0.799 0.133],[0.84 0.67]
1,3,[0.824  0.3544],[0.01837389 0.20954579],[0.801 0.18 ],[0.839 0.616]
2,4,[0.8148 0.4548],[0.01935355 0.22863281],[0.799 0.166],[0.839 0.654]
3,5,[0.8034 0.5916],[0.00387814 0.05305695],[0.799 0.494],[0.81  0.644]
4,2,[0.808 0.539],[0.0156205  0.18194944],[0.799 0.177],[0.839 0.644]
5,4,[0.8086 0.5206],[0.01429126 0.19075178],[0.799 0.141],[0.837 0.644]
6,3,[0.817  0.4404],[0.01840652 0.20897234],[0.801 0.184],[0.84  0.624]
7,3,[0.8172 0.4364],[0.01785945 0.21154347],[0.8   0.179],[0.839 0.652]
8,2,[0.8   0.652],[0.         0.00252982],[0.8   0.648],[0.8   0.656]
9,5,[0.7998 0.658 ],[0.0004     0.00704273],[0.799 0.644],[0.8   0.662]
10,4,[0.7996 0.6616],[0.0004899  0.00674092],[0.799 0.65 ],[0.8  0.67]
11,3,[0.7996 0.6608],[0.0004899  0.00899778],[0.799 0.65 ],[0.8   0.672]
12,3,[0.7994 0.664 ],[0.0004899 0.0113842],[0.799 0.642],[0.8   0.672]
13,3,[0.7998 0.6624],[0.0004     0.00571314],[0.799 0.654],[0.8  0.67]
14,5,[0.8004 0.662 ],[0.0008     0.00644981],[0.8   0.652],[0.802 0.672]
15,4,[0.8002 0.6532],[0.0004     0.01489161],[0.8   0.626],[0.801 0.67 ]
16,4,[0.8004 0.6428],[0.00135647 0.02667133],[0.799 0.6  ],[0.803 0.672]
17,4,[0.8002 0.6464],[0.00146969 0.02868867],[0.799 0.592],[0.803 0.672]
18,2,[0.8004 0.6352],[0.00135647 0.02550608],[0.799 0.592],[0.803 0.66 ]
19,4,[0.8012 0.6216],[0.00231517 0.03664751],[0.799 0.574],[0.804 0.658]
20,4,[0.8102 0.5146],[0.01455198 0.16985594],[0.799 0.181],[0.839 0.66 ]
21,4,[0.8096 0.5192],[0.01490772 0.17291663],[0.799 0.178],[0.839 0.638]
22,4,[0.8106 0.5016],[0.0147594  0.17081639],[0.799 0.178],[0.839 0.634]
23,4,[0.807  0.5352],[0.00622896 0.07911106],[0.799 0.454],[0.814 0.642]
24,4,[0.8104 0.4548],[0.00665132 0.15093628],[0.8   0.174],[0.821 0.632]
25,5,[0.81   0.5016],[0.00414729 0.05627646],[0.802 0.46 ],[0.813 0.612]
